GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0043542	endothelial cell migration	0.002481605986257627	0.002481605986257627	+1	PIK3CA,NF1,GATA3,NOTCH1,AKT1,PIK3CG,EGR3
GO:0071248	cellular response to metal ion	0.0025488806723894014	0.0025488806723894014	+1	EGFR,CDH1,AKT1,BRAF,CDKN1B,LRRK2
GO:0009792	embryo development ending in birth or egg hatching	0.0025494513196377606	0.0025494513196377606	+1	GATA3,CTNNB1,SOX9,BRCA1,PDGFRA,FGFR2,TGFBR2
GO:0035050	embryonic heart tube development	0.0025494513196377606	0.0025494513196377606	+1	NOTCH1,TBX3,TGFBR2,SOX17
GO:1904892	regulation of receptor signaling pathway via STAT	0.002558211369836691	0.002558211369836691	+1	VHL,NOTCH1,ERBB4,KIT,PPP2R1A
GO:0009611	response to wounding	0.002618980806399558	0.002618980806399558	+1	PIK3CA,PTEN,NF1,ARHGAP35,EPPK1,PIK3CG,MTOR,TLR4,PDGFRA,FOXA2
GO:0007254	JNK cascade	0.0026305546209430914	0.0026305546209430914	+1	EGFR,MAP2K4,LRRK2,MAPK8IP1,MECOM,NCOR1
GO:0006508	proteolysis	0.002670289416363422	0.002670289416363422	+1	PTEN,APC,VHL,CDKN2A,FBXW7,CTNNB1,KEAP1,NFE2L2,BAP1,RUNX1,CEBPA,AKT1,HGF,BRCA1,LRRK2,USP9X,ASXL1,TAF1,TBL1XR1,RPL5,SPOP,AXIN2
GO:0008637	apoptotic mitochondrial changes	0.0026750665897024924	0.0026750665897024924	+1	TP53,CDKN2A,AKT1,HGF,ERBB4
GO:0051251	positive regulation of lymphocyte activation	0.002707525923159929	0.002707525923159929	+1	PIK3CA,ARID1A,PBRM1,GATA3,RUNX1,AKT1,TGFBR2,CBFB,PTPN11
GO:2000379	positive regulation of reactive oxygen species metabolic process	0.002717931130623656	0.002717931130623656	+1	TP53,TLR4,TGFBR2,CDKN1A
GO:0036474	cell death in response to hydrogen peroxide	0.002745501373617304	0.002745501373617304	+1	NFE2L2,HGF,LRRK2
GO:0072210	metanephric nephron development	0.002745501373617304	0.002745501373617304	+1	SOX9,WT1,PDGFRA
GO:1901031	regulation of response to reactive oxygen species	0.002745501373617304	0.002745501373617304	+1	NFE2L2,HGF,LRRK2
GO:0036037	CD8-positive, alpha-beta T cell activation	0.002745501373617304	0.002745501373617304	+1	RUNX1,CBFB,MAPK8IP1
GO:0006304	DNA modification	0.0027855333087076386	0.0027855333087076386	+1	DNMT3A,WT1,TET2,ATRX,USP9X
GO:0050679	positive regulation of epithelial cell proliferation	0.0027995358625458526	0.0027995358625458526	+1	EGFR,NRAS,AKT1,SOX9,FGFR2,EGR3
GO:1903078	positive regulation of protein localization to plasma membrane	0.0028910812157062907	0.0028910812157062907	+1	EGFR,PIK3R1,EPHA3,AKT1
GO:0045005	DNA-templated DNA replication maintenance of fidelity	0.0028910812157062907	0.0028910812157062907	+1	ATRX,BRCA1,BRCA2,ATR
GO:0045931	positive regulation of mitotic cell cycle	0.003051832496451553	0.003051832496451553	+1	EGFR,RB1,AKT1,FOXA1,CCND1
GO:0034660	ncRNA metabolic process	0.003071940059748299	0.003071940059748299	+1	TP53,EGFR,GATA3,AR,SOX9,WT1,MTOR,ATRX,FOXA1,NCOR1,RPL5,SMAD2
GO:0009798	axis specification	0.0030803637363420798	0.0030803637363420798	+1	TBX3,WT1,FOXA2,SMAD2
GO:0003272	endocardial cushion formation	0.0030803637363420798	0.0030803637363420798	+1	NOTCH1,TBX3,TGFBR2
GO:0010332	response to gamma radiation	0.0030803637363420798	0.0030803637363420798	+1	TP53,ATM,ATR
GO:0060317	cardiac epithelial to mesenchymal transition	0.0030803637363420798	0.0030803637363420798	+1	NOTCH1,TBX3,TGFBR2
GO:0003148	outflow tract septum morphogenesis	0.0030803637363420798	0.0030803637363420798	+1	FGFR2,SMAD4,TGFBR2
GO:0022408	negative regulation of cell-cell adhesion	0.003198283556776063	0.003198283556776063	+1	CDKN2A,NOTCH1,CDH1,RUNX1,AKT1,CBFB
GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	0.0032812148174747096	0.0032812148174747096	+1	FLT3,ERBB4,KIT,FGFR3
GO:0035270	endocrine system development	0.0032812148174747096	0.0032812148174747096	+1	NF1,AKT1,WT1,FOXA2
GO:0003158	endothelium development	0.0033123945060104945	0.0033123945060104945	+1	NOTCH1,CTNNB1,SMAD4,SOX17,VEZF1
GO:0060322	head development	0.0033313795101590723	0.0033313795101590723	+1	PTEN,NF1,CTNNB1,ERBB4,LRRK2,FGFR2,TGFBR2,TAF1,SIN3A,PTPN11
GO:0010720	positive regulation of cell development	0.003363479369050852	0.003363479369050852	+1	ARID1A,PBRM1,GATA3,NOTCH1,CTNNB1,RUNX1,TGFBR2,CBFB
GO:2000020	positive regulation of male gonad development	0.00341612647953664	0.00341612647953664	+1	SOX9,WT1
GO:1902498	regulation of protein autoubiquitination	0.00341612647953664	0.00341612647953664	+1	LRRK2,TAF1
GO:0090394	negative regulation of excitatory postsynaptic potential	0.00341612647953664	0.00341612647953664	+1	PTEN,LRRK2
GO:0033045	regulation of sister chromatid segregation	0.00341612647953664	0.00341612647953664	+1	APC,ARID1A,PBRM1,RB1,ATM
GO:0035924	cellular response to vascular endothelial growth factor stimulus	0.00341612647953664	0.00341612647953664	+1	PIK3CA,NOTCH1,PDGFRA,EGR3
GO:0002062	chondrocyte differentiation	0.00341612647953664	0.00341612647953664	+1	RUNX1,SOX9,FGFR3,PTPN11
GO:2000615	regulation of histone H3-K9 acetylation	0.00341612647953664	0.00341612647953664	+1	BRCA1,SMAD4
GO:0090183	regulation of kidney development	0.00341612647953664	0.00341612647953664	+1	GATA3,SOX9,WT1
GO:0048755	branching morphogenesis of a nerve	0.00341612647953664	0.00341612647953664	+1	LRRK2,FGFR2
GO:0043456	regulation of pentose-phosphate shunt	0.00341612647953664	0.00341612647953664	+1	TP53,MTOR
GO:0010226	response to lithium ion	0.00341612647953664	0.00341612647953664	+1	CDH1,CDKN1B
GO:0031509	subtelomeric heterochromatin formation	0.00341612647953664	0.00341612647953664	+1	ATRX,EZH2
GO:1900180	regulation of protein localization to nucleus	0.00341612647953664	0.00341612647953664	+1	PIK3R1,CDKN2A,CDH1,AKT1,SIN3A
GO:1905323	telomerase holoenzyme complex assembly	0.00341612647953664	0.00341612647953664	+1	ATM,ATR
GO:0043970	histone H3-K9 acetylation	0.00341612647953664	0.00341612647953664	+1	BRCA1,SMAD4
GO:0030513	positive regulation of BMP signaling pathway	0.00341612647953664	0.00341612647953664	+1	NOTCH1,SMAD4,SMAD2
GO:0043525	positive regulation of neuron apoptotic process	0.00341612647953664	0.00341612647953664	+1	NF1,FBXW7,CTNNB1
GO:1905941	positive regulation of gonad development	0.00341612647953664	0.00341612647953664	+1	SOX9,WT1
GO:0071599	otic vesicle development	0.00341612647953664	0.00341612647953664	+1	SOX9,FGFR2
GO:1904888	cranial skeletal system development	0.00341612647953664	0.00341612647953664	+1	PDGFRA,FGFR2,TGFBR2
GO:0009266	response to temperature stimulus	0.0035341195439271347	0.0035341195439271347	+1	AKT1,ATM,MTOR,EP300,ATR
GO:0009755	hormone-mediated signaling pathway	0.0035663561172616523	0.0035663561172616523	+1	ARID1A,AR,BRCA1,FOXA1,EP300,NCOR1
GO:0051641	cellular localization	0.0035930727955685395	0.0035930727955685395	+1	TP53,PTEN,APC,EGFR,PIK3R1,CDKN2A,RB1,FBXW7,CTNNB1,KEAP1,CDH1,CTCF,BAP1,NPM1,STK11,EPHA3,AKT1,BRAF,AR,PIK3CG,ATM,CDKN1B,TLR4,ATRX,LRRK2,KIT,SETD2,FOXA2,USP9X,BRCA2,ATR,SIN3A,AXIN2,RAD21
GO:0043254	regulation of protein-containing complex assembly	0.0037546416670135394	0.0037546416670135394	+1	TP53,NAV3,RB1,AJUBA,ATM,TLR4,EP300,ATR,PTPN11
GO:1903846	positive regulation of cellular response to transforming growth factor beta stimulus	0.0037546416670135394	0.0037546416670135394	+1	STK11,EP300,SMAD4
GO:1902175	regulation of oxidative stress-induced intrinsic apoptotic signaling pathway	0.0037546416670135394	0.0037546416670135394	+1	FBXW7,NFE2L2,AKT1
GO:0046326	positive regulation of glucose import	0.0037546416670135394	0.0037546416670135394	+1	PIK3R1,AKT1,PTPN11
GO:0044331	cell-cell adhesion mediated by cadherin	0.0037546416670135394	0.0037546416670135394	+1	NOTCH1,FOXA1,FOXA2
GO:0030511	positive regulation of transforming growth factor beta receptor signaling pathway	0.0037546416670135394	0.0037546416670135394	+1	STK11,EP300,SMAD4
GO:0045815	transcription initiation-coupled chromatin remodeling	0.0037546416670135394	0.0037546416670135394	+1	TP53,ARID1A,EP300
GO:0045861	negative regulation of proteolysis	0.0037888591208420654	0.0037888591208420654	+1	CDKN2A,AKT1,HGF,LRRK2,USP9X,TAF1,RPL5
GO:0048565	digestive tract development	0.0038350338906269943	0.0038350338906269943	+1	KIT,PDGFRA,FGFR2,SOX17
GO:1903051	negative regulation of proteolysis involved in protein catabolic process	0.0038350338906269943	0.0038350338906269943	+1	CDKN2A,USP9X,TAF1,RPL5
GO:0030900	forebrain development	0.003897541916351448	0.003897541916351448	+1	PTEN,NF1,ERBB4,LRRK2,FGFR2,SIN3A
GO:1904377	positive regulation of protein localization to cell periphery	0.004072347255879301	0.004072347255879301	+1	EGFR,PIK3R1,EPHA3,AKT1
GO:0048640	negative regulation of developmental growth	0.004072347255879301	0.004072347255879301	+1	PTEN,CDKN1B,FGFR3,CDKN1A
GO:1904375	regulation of protein localization to cell periphery	0.004142817721404779	0.004142817721404779	+1	EGFR,PIK3R1,EPHA3,AKT1,AR
GO:0045637	regulation of myeloid cell differentiation	0.004148948159411293	0.004148948159411293	+1	FBXW7,RUNX1,MTOR,TLR4,ACVR1B,ACVR2A
GO:0048645	animal organ formation	0.004154384918189855	0.004154384918189855	+1	WT1,FGFR2,SOX17
GO:2000758	positive regulation of peptidyl-lysine acetylation	0.004154384918189855	0.004154384918189855	+1	BRCA1,SMAD4,SF3B1
GO:0032386	regulation of intracellular transport	0.004162496722132877	0.004162496722132877	+1	PIK3R1,CDKN2A,FBXW7,CDH1,BAP1,STK11,LRRK2,SETD2
GO:2000377	regulation of reactive oxygen species metabolic process	0.004290256345207337	0.004290256345207337	+1	TP53,TLR4,BRCA1,TGFBR2,CDKN1A
GO:0055123	digestive system development	0.004290256345207337	0.004290256345207337	+1	KIT,PDGFRA,FGFR2,SOX17
GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	0.004290256345207337	0.004290256345207337	+1	BRCA1,FOXA1,EP300,NCOR1
GO:0008543	fibroblast growth factor receptor signaling pathway	0.004290256345207337	0.004290256345207337	+1	GATA3,FGFR2,FGFR3,PTPN11
GO:0043491	protein kinase B signaling	0.004387468899347727	0.004387468899347727	+1	PIK3CA,PTEN,EGFR,GATA3,AKT1,PIK3CG
GO:0071897	DNA biosynthetic process	0.004387468899347727	0.004387468899347727	+1	TP53,CTNNB1,ATM,HGF,CDKN1A,ATR
GO:0022414	reproductive process	0.004439655769579376	0.004439655769579376	+1	GATA3,TBX3,AR,SOX9,ATM,WT1,KIT,PDGFRA,FGFR2,USP9X,SMC1A,PTPN11,ACVR1B,SMC3,RAD21
GO:0035148	tube formation	0.004540405899554915	0.004540405899554915	+1	GATA3,NOTCH1,SOX9,FGFR2
GO:1901798	positive regulation of signal transduction by p53 class mediator	0.00454936415957644	0.00454936415957644	+1	CDKN2A,ATM,ATR
GO:2000018	regulation of male gonad development	0.00454936415957644	0.00454936415957644	+1	SOX9,WT1
GO:0048715	negative regulation of oligodendrocyte differentiation	0.00454936415957644	0.00454936415957644	+1	NF1,NOTCH1
GO:0060602	branch elongation of an epithelium	0.00454936415957644	0.00454936415957644	+1	SOX9,FGFR2
GO:0008340	determination of adult lifespan	0.00454936415957644	0.00454936415957644	+1	TP53,LRRK2
GO:0006359	regulation of transcription by RNA polymerase III	0.00454936415957644	0.00454936415957644	+1	AR,MTOR,SF3B1
GO:0071481	cellular response to X-ray	0.00454936415957644	0.00454936415957644	+1	GATA3,ATM
GO:0007435	salivary gland morphogenesis	0.00454936415957644	0.00454936415957644	+1	HGF,FGFR2
GO:0071364	cellular response to epidermal growth factor stimulus	0.00454936415957644	0.00454936415957644	+1	EGFR,SOX9,PTPN11
GO:0071371	cellular response to gonadotropin stimulus	0.00454936415957644	0.00454936415957644	+1	NOTCH1,WT1
GO:0003190	atrioventricular valve formation	0.00454936415957644	0.00454936415957644	+1	NOTCH1,SMAD4
GO:0048545	response to steroid hormone	0.004755423689578419	0.004755423689578419	+1	ARID1A,AR,BRCA1,FOXA1,EP300,NCOR1
GO:0002244	hematopoietic progenitor cell differentiation	0.004755423689578419	0.004755423689578419	+1	TP53,NOTCH1,FLT3,KIT
GO:0061041	regulation of wound healing	0.004767716714161708	0.004767716714161708	+1	PTEN,EPPK1,MTOR,PDGFRA,FOXA2
GO:0000003	reproduction	0.004798235179064789	0.004798235179064789	+1	GATA3,TBX3,AR,SOX9,ATM,WT1,KIT,PDGFRA,FGFR2,USP9X,SMC1A,PTPN11,ACVR1B,SMC3,RAD21
GO:0072009	nephron epithelium development	0.005024631659626406	0.005024631659626406	+1	GATA3,CTNNB1,SOX9,WT1
GO:0010001	glial cell differentiation	0.0051584005289252305	0.0051584005289252305	+1	PTEN,NF1,NOTCH1,SOX9,PRX
GO:0055007	cardiac muscle cell differentiation	0.005301265994634324	0.005301265994634324	+1	TBX3,WT1,PDGFRA,SMAD4
GO:0031507	heterochromatin formation	0.005301265994634324	0.005301265994634324	+1	RB1,ATRX,SIN3A,EZH2
GO:0032526	response to retinoic acid	0.005301265994634324	0.005301265994634324	+1	EPHA3,SOX9,ATM,ASXL1
GO:0051225	spindle assembly	0.005347509662781938	0.005347509662781938	+1	STAG2,CHEK2,SMC1A,SMC3,NCOR1
GO:0000578	embryonic axis specification	0.005484305823849224	0.005484305823849224	+1	TBX3,WT1,SMAD2
GO:0006275	regulation of DNA replication	0.0055534006427088245	0.0055534006427088245	+1	EGFR,ATRX,PPP2R1A,ATR,SMC3
GO:0097191	extrinsic apoptotic signaling pathway	0.005664290643324465	0.005664290643324465	+1	PTEN,AKT1,AR,BRCA1,FGFR3,ACVR1B
GO:0006260	DNA replication	0.005664290643324465	0.005664290643324465	+1	EGFR,ATRX,BRCA1,BRCA2,PPP2R1A,ATR,SMC3
GO:0062043	positive regulation of cardiac epithelial to mesenchymal transition	0.005837423037518443	0.005837423037518443	+1	NOTCH1,TGFBR2
GO:0034698	response to gonadotropin	0.005837423037518443	0.005837423037518443	+1	NOTCH1,WT1
GO:2000573	positive regulation of DNA biosynthetic process	0.005837423037518443	0.005837423037518443	+1	CTNNB1,ATM,HGF,ATR
GO:0060644	mammary gland epithelial cell differentiation	0.005837423037518443	0.005837423037518443	+1	AKT1,ERBB4
GO:1905939	regulation of gonad development	0.005837423037518443	0.005837423037518443	+1	SOX9,WT1
GO:0032071	regulation of endodeoxyribonuclease activity	0.005837423037518443	0.005837423037518443	+1	NPM1,AKT1
GO:0002327	immature B cell differentiation	0.005837423037518443	0.005837423037518443	+1	ATM,KIT
GO:0043376	regulation of CD8-positive, alpha-beta T cell differentiation	0.005837423037518443	0.005837423037518443	+1	RUNX1,CBFB
GO:2000739	regulation of mesenchymal stem cell differentiation	0.005837423037518443	0.005837423037518443	+1	SOX9,PDGFRA
GO:1902031	regulation of NADP metabolic process	0.005837423037518443	0.005837423037518443	+1	TP53,MTOR
GO:1903689	regulation of wound healing, spreading of epidermal cells	0.005837423037518443	0.005837423037518443	+1	PTEN,MTOR
GO:0090400	stress-induced premature senescence	0.005837423037518443	0.005837423037518443	+1	TP53,CDKN1A
GO:0007431	salivary gland development	0.005837423037518443	0.005837423037518443	+1	HGF,FGFR2
GO:0042592	homeostatic process	0.005837423037518443	0.005837423037518443	+1	APC,NF1,PIK3R1,RB1,NOTCH1,FBXW7,FLT3,NFE2L2,STK11,CEBPA,AKT1,SOX9,TLR4,LRRK2,KIT,SMAD4,FOXA2,ACVR1B,ACVR2A
GO:0072239	metanephric glomerulus vasculature development	0.005837423037518443	0.005837423037518443	+1	WT1,PDGFRA
GO:0033599	regulation of mammary gland epithelial cell proliferation	0.005837423037518443	0.005837423037518443	+1	GATA3,BRCA2
GO:0010839	negative regulation of keratinocyte proliferation	0.005837423037518443	0.005837423037518443	+1	EPPK1,FGFR2
GO:0070198	protein localization to chromosome, telomeric region	0.005873557587735186	0.005873557587735186	+1	ATRX,BRCA2,ATR
GO:0060675	ureteric bud morphogenesis	0.005873557587735186	0.005873557587735186	+1	GATA3,SOX9,WT1
GO:0070849	response to epidermal growth factor	0.005873557587735186	0.005873557587735186	+1	EGFR,SOX9,PTPN11
GO:0071542	dopaminergic neuron differentiation	0.005873557587735186	0.005873557587735186	+1	CTNNB1,FOXA1,FOXA2
GO:0048483	autonomic nervous system development	0.005873557587735186	0.005873557587735186	+1	NF1,GATA3,CTNNB1
GO:0007095	mitotic G2 DNA damage checkpoint signaling	0.005873557587735186	0.005873557587735186	+1	ATM,BRCA1,CDKN1A
GO:0051336	regulation of hydrolase activity	0.005995194061749453	0.005995194061749453	+1	EGFR,NF1,CDKN2A,NPM1,EPHA3,AKT1,HGF,MTOR,LRRK2,KIT,PDGFRA,FGFR2,FGFR3,EZH2
GO:0031214	biomineral tissue development	0.006059723694861281	0.006059723694861281	+1	NOTCH1,SOX9,FGFR2,FGFR3,ACVR2A
GO:0090307	mitotic spindle assembly	0.006059723694861281	0.006059723694861281	+1	STAG2,CHEK2,SMC1A,SMC3
GO:0051236	establishment of RNA localization	0.006059723694861281	0.006059723694861281	+1	NPM1,ATM,SETD2,TGFBR2,ATR
GO:0007162	negative regulation of cell adhesion	0.006223093536862006	0.006223093536862006	+1	PTEN,CDKN2A,NOTCH1,CDH1,RUNX1,AKT1,CBFB
GO:0043583	ear development	0.006343540562348506	0.006343540562348506	+1	GATA3,SOX9,FGFR2,PTPN11
GO:0072593	reactive oxygen species metabolic process	0.006343540562348506	0.006343540562348506	+1	TP53,TLR4,BRCA1,LRRK2,TGFBR2,CDKN1A
GO:0019362	pyridine nucleotide metabolic process	0.006343540562348506	0.006343540562348506	+1	TP53,IDH1,MTOR,IDH2
GO:0019217	regulation of fatty acid metabolic process	0.006343540562348506	0.006343540562348506	+1	AKT1,SOX9,BRCA1,NCOR1
GO:1900182	positive regulation of protein localization to nucleus	0.006343540562348506	0.006343540562348506	+1	PIK3R1,CDKN2A,CDH1,AKT1
GO:0046496	nicotinamide nucleotide metabolic process	0.006343540562348506	0.006343540562348506	+1	TP53,IDH1,MTOR,IDH2
GO:0032206	positive regulation of telomere maintenance	0.006343540562348506	0.006343540562348506	+1	CTNNB1,ATM,ATRX,ATR
GO:0070741	response to interleukin-6	0.006346267762636707	0.006346267762636707	+1	CEBPA,SMAD4,FOXA2
GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	0.006346267762636707	0.006346267762636707	+1	TP53,VHL,NFE2L2
GO:0031062	positive regulation of histone methylation	0.006346267762636707	0.006346267762636707	+1	CTNNB1,BRCA1,SMAD4
GO:0090090	negative regulation of canonical Wnt signaling pathway	0.006452549904001351	0.006452549904001351	+1	APC,STK11,SOX9,SOX17,AXIN2
GO:0070661	leukocyte proliferation	0.006610936782547781	0.006610936782547781	+1	CDKN2A,FLT3,PIK3CG,ATM,KIT,TGFBR2,MAPK8IP1
GO:0033135	regulation of peptidyl-serine phosphorylation	0.006685789018722607	0.006685789018722607	+1	PTEN,EGFR,AKT1,BRAF,NSD1
GO:0031334	positive regulation of protein-containing complex assembly	0.006875347345853916	0.006875347345853916	+1	TP53,NAV3,AJUBA,ATM,TLR4,ATR
GO:0032212	positive regulation of telomere maintenance via telomerase	0.006879705463967186	0.006879705463967186	+1	CTNNB1,ATM,ATR
GO:0055010	ventricular cardiac muscle tissue morphogenesis	0.006879705463967186	0.006879705463967186	+1	NOTCH1,FGFR2,SMAD4
GO:0072171	mesonephric tubule morphogenesis	0.006879705463967186	0.006879705463967186	+1	GATA3,SOX9,WT1
GO:0090505	epiboly involved in wound healing	0.006879705463967186	0.006879705463967186	+1	PTEN,ARHGAP35,MTOR
GO:0044319	wound healing, spreading of cells	0.006879705463967186	0.006879705463967186	+1	PTEN,ARHGAP35,MTOR
GO:1903322	positive regulation of protein modification by small protein conjugation or removal	0.00688915055824877	0.00688915055824877	+1	PTEN,CDKN2A,FBXW7,BRCA1,LRRK2
GO:0061351	neural precursor cell proliferation	0.006942176150464418	0.006942176150464418	+1	NF1,CTNNB1,LRRK2,FGFR2
GO:0031397	negative regulation of protein ubiquitination	0.006942176150464418	0.006942176150464418	+1	CDKN2A,AKT1,TAF1,RPL5
GO:0060443	mammary gland morphogenesis	0.007098597931238416	0.007098597931238416	+1	ELF3,FGFR2
GO:0003416	endochondral bone growth	0.007098597931238416	0.007098597931238416	+1	SOX9,FGFR3
GO:0048557	embryonic digestive tract morphogenesis	0.007098597931238416	0.007098597931238416	+1	PDGFRA,FGFR2
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	0.007098597931238416	0.007098597931238416	+1	STK11,EP300,SMAD4,SIN3A,SMAD2
GO:0072079	nephron tubule formation	0.007098597931238416	0.007098597931238416	+1	GATA3,SOX9
GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	0.007098597931238416	0.007098597931238416	+1	VHL,NFE2L2
GO:1901722	regulation of cell proliferation involved in kidney development	0.007098597931238416	0.007098597931238416	+1	GATA3,WT1
GO:0010638	positive regulation of organelle organization	0.007098597931238416	0.007098597931238416	+1	TP53,NAV3,RB1,CTNNB1,ARHGAP35,ATM,ATRX,ATR,SIN3A,RAD21
GO:0002328	pro-B cell differentiation	0.007098597931238416	0.007098597931238416	+1	NOTCH1,FLT3
GO:1901653	cellular response to peptide	0.007098597931238416	0.007098597931238416	+1	TP53,PIK3CA,APC,PIK3R1,AKT1,TLR4,PTPN11
GO:2000049	positive regulation of cell-cell adhesion mediated by cadherin	0.007098597931238416	0.007098597931238416	+1	FOXA1,FOXA2
GO:2001187	positive regulation of CD8-positive, alpha-beta T cell activation	0.007098597931238416	0.007098597931238416	+1	RUNX1,CBFB
GO:0062042	regulation of cardiac epithelial to mesenchymal transition	0.007098597931238416	0.007098597931238416	+1	NOTCH1,TGFBR2
GO:0090520	sphingolipid mediated signaling pathway	0.007098597931238416	0.007098597931238416	+1	AKT1,PIK3CG
GO:0003376	sphingosine-1-phosphate receptor signaling pathway	0.007098597931238416	0.007098597931238416	+1	AKT1,PIK3CG
GO:0046322	negative regulation of fatty acid oxidation	0.007098597931238416	0.007098597931238416	+1	AKT1,SOX9
GO:0048667	cell morphogenesis involved in neuron differentiation	0.007151105640463612	0.007151105640463612	+1	PTEN,RB1,NOTCH1,ARHGAP35,EPHA3,LRRK2,FGFR2,USP9X,SIN3A
GO:2000027	regulation of animal organ morphogenesis	0.007169563572968001	0.007169563572968001	+1	GATA3,SOX9,WT1,HGF
GO:1901992	positive regulation of mitotic cell cycle phase transition	0.007169563572968001	0.007169563572968001	+1	EGFR,RB1,AKT1,CCND1
GO:0046631	alpha-beta T cell activation	0.0072487551813894555	0.0072487551813894555	+1	GATA3,RUNX1,TGFBR2,CBFB,MAPK8IP1
GO:1900087	positive regulation of G1/S transition of mitotic cell cycle	0.007309451107491297	0.007309451107491297	+1	EGFR,AKT1,CCND1
GO:0035850	epithelial cell differentiation involved in kidney development	0.007309451107491297	0.007309451107491297	+1	GATA3,CTNNB1,WT1
GO:0090504	epiboly	0.007309451107491297	0.007309451107491297	+1	PTEN,ARHGAP35,MTOR
GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	0.007477793274428968	0.007477793274428968	+1	STK11,EP300,SMAD4,SIN3A,SMAD2
GO:0051100	negative regulation of binding	0.007477793274428968	0.007477793274428968	+1	AKT1,LRRK2,CDKN1A,TAF1,SIN3A
GO:0007267	cell-cell signaling	0.0076266546498148305	0.0076266546498148305	+1	PTEN,APC,EGFR,GATA3,CTNNB1,TSHZ3,TBX3,STK11,AKT1,AR,SOX9,HGF,LRRK2,FGFR2,FOXA2,SOX17,PPP2R1A,TBL1XR1,AXIN2
GO:0045814	negative regulation of gene expression, epigenetic	0.007851065744877943	0.007851065744877943	+1	RB1,ATRX,SIN3A,EZH2
GO:0072524	pyridine-containing compound metabolic process	0.007851065744877943	0.007851065744877943	+1	TP53,IDH1,MTOR,IDH2
GO:0021953	central nervous system neuron differentiation	0.007851065744877943	0.007851065744877943	+1	PTEN,ARHGAP35,FGFR2,SIN3A
GO:0045581	negative regulation of T cell differentiation	0.007865739828930504	0.007865739828930504	+1	CDKN2A,RUNX1,CBFB
GO:0046329	negative regulation of JNK cascade	0.007865739828930504	0.007865739828930504	+1	MAPK8IP1,MECOM,NCOR1
GO:0032355	response to estradiol	0.007865739828930504	0.007865739828930504	+1	EGFR,CTNNB1,FOXA1
GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	0.007865739828930504	0.007865739828930504	+1	CDKN2A,ATM,ATR
GO:0046638	positive regulation of alpha-beta T cell differentiation	0.007865739828930504	0.007865739828930504	+1	RUNX1,TGFBR2,CBFB
GO:0097435	supramolecular fiber organization	0.007916421309235458	0.007916421309235458	+1	PIK3CA,APC,VHL,NAV3,NF1,PIK3R1,CDKN2A,RB1,ARHGAP35,EPPK1,PDGFRA,SMAD4,USP9X
GO:0051053	negative regulation of DNA metabolic process	0.007926524154931742	0.007926524154931742	+1	TP53,ATM,POLQ,CDKN1A,ATR
GO:0030509	BMP signaling pathway	0.007926524154931742	0.007926524154931742	+1	NOTCH1,SMAD4,USP9X,ACVR2A,SMAD2
GO:0051983	regulation of chromosome segregation	0.007926524154931742	0.007926524154931742	+1	APC,ARID1A,PBRM1,RB1,ATM
GO:0042692	muscle cell differentiation	0.008142260711440951	0.008142260711440951	+1	NOTCH1,TBX3,WT1,KIT,PDGFRA,FGFR2,SMAD4
GO:1903034	regulation of response to wounding	0.008193618334350372	0.008193618334350372	+1	PTEN,EPPK1,MTOR,PDGFRA,FOXA2
GO:0007017	microtubule-based process	0.008332136960531774	0.008332136960531774	+1	APC,NAV3,CTNNB1,NPM1,STK11,EPHA3,STAG2,BRCA1,CHEK2,SETD2,BRCA2,SMC1A,SMC3,NCOR1
GO:0031668	cellular response to extracellular stimulus	0.008407659174243482	0.008407659174243482	+1	TP53,ARHGAP35,MTOR,LRRK2,FOXA2,CDKN1A
GO:1901214	regulation of neuron death	0.008407659174243482	0.008407659174243482	+1	NF1,FBXW7,CTNNB1,AKT1,TLR4,LRRK2
GO:0035520	monoubiquitinated protein deubiquitination	0.008426803141406747	0.008426803141406747	+1	BAP1,USP9X,ASXL1
GO:0009948	anterior/posterior axis specification	0.008426803141406747	0.008426803141406747	+1	TBX3,WT1,FOXA2
GO:0060021	roof of mouth development	0.008426803141406747	0.008426803141406747	+1	SMAD4,TGFBR2,SMAD2
GO:1904358	positive regulation of telomere maintenance via telomere lengthening	0.008426803141406747	0.008426803141406747	+1	CTNNB1,ATM,ATR
GO:1904667	negative regulation of ubiquitin protein ligase activity	0.008429553933820371	0.008429553933820371	+1	CDKN2A,RPL5
GO:0060039	pericardium development	0.008429553933820371	0.008429553933820371	+1	NOTCH1,WT1
GO:0046822	regulation of nucleocytoplasmic transport	0.008429553933820371	0.008429553933820371	+1	PIK3R1,CDKN2A,CDH1,SETD2
GO:0032070	regulation of deoxyribonuclease activity	0.008429553933820371	0.008429553933820371	+1	NPM1,AKT1
GO:0030850	prostate gland development	0.008429553933820371	0.008429553933820371	+1	SOX9,FGFR2
GO:0007183	SMAD protein complex assembly	0.008429553933820371	0.008429553933820371	+1	SMAD4,SMAD2
