NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RESPONSE TO CARBOHYDRATE%GOBP%GO:0009743	RESPONSE TO CARBOHYDRATE%GOBP%GO:0009743		61	0.2780477	1.0778824	0.3458084	0.6276577	1.0	1976	tags=20%, list=15%, signal=23%	
VESICLE-MEDIATED TRANSPORT IN SYNAPSE%GOBP%GO:0099003	VESICLE-MEDIATED TRANSPORT IN SYNAPSE%GOBP%GO:0099003		70	0.27087516	1.077876	0.33733132	0.6273503	1.0	2977	tags=33%, list=22%, signal=42%	
NEGATIVE REGULATION OF PROTEIN-CONTAINING COMPLEX DISASSEMBLY%GOBP%GO:0043242	NEGATIVE REGULATION OF PROTEIN-CONTAINING COMPLEX DISASSEMBLY%GOBP%GO:0043242		47	0.2943031	1.0777634	0.3423138	0.6273425	1.0	2326	tags=26%, list=17%, signal=31%	
BIVALIRUDIN ACTION PATHWAY%SMPDB%SMP0000277	BIVALIRUDIN ACTION PATHWAY%SMPDB%SMP0000277		20	0.35493353	1.0777519	0.3794872	0.6270505	1.0	4094	tags=50%, list=31%, signal=72%	
HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20240510%WP313%HOMO SAPIENS	HEPATOCYTE GROWTH FACTOR RECEPTOR SIGNALING%WIKIPATHWAYS_20240510%WP313%HOMO SAPIENS		27	0.32620662	1.0776196	0.38536584	0.6270991	1.0	2336	tags=33%, list=18%, signal=40%	
LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0030098	LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0030098		131	0.24185053	1.0773914	0.32108843	0.62737256	1.0	3214	tags=28%, list=24%, signal=37%	
ESTABLISHMENT OF ENDOTHELIAL BARRIER%GOBP%GO:0061028	ESTABLISHMENT OF ENDOTHELIAL BARRIER%GOBP%GO:0061028		24	0.33744207	1.0767161	0.36535162	0.62879485	1.0	2615	tags=33%, list=20%, signal=41%	
DICOUMAROL ACTION PATHWAY%PATHWHIZ%PW000632	DICOUMAROL ACTION PATHWAY%PATHWHIZ%PW000632		20	0.35493353	1.0764339	0.35517243	0.62923926	1.0	4094	tags=50%, list=31%, signal=72%	
PROTEIN STABILIZATION%GOBP%GO:0050821	PROTEIN STABILIZATION%GOBP%GO:0050821		160	0.23519772	1.076421	0.28552458	0.6289493	1.0	3550	tags=33%, list=27%, signal=44%	
BASE EXCISION REPAIR%WIKIPATHWAYS_20240510%WP4752%HOMO SAPIENS	BASE EXCISION REPAIR%WIKIPATHWAYS_20240510%WP4752%HOMO SAPIENS		23	0.3392235	1.0762784	0.36941582	0.6290138	1.0	2963	tags=30%, list=22%, signal=39%	
STIMULATORY C-TYPE LECTIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002223	STIMULATORY C-TYPE LECTIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002223		17	0.36491802	1.076199	0.354201	0.6289115	1.0	2799	tags=47%, list=21%, signal=59%	
NUCLEAR RECEPTORS META PATHWAY%WIKIPATHWAYS_20240510%WP2882%HOMO SAPIENS	NUCLEAR RECEPTORS META PATHWAY%WIKIPATHWAYS_20240510%WP2882%HOMO SAPIENS		199	0.23059306	1.0761534	0.28366014	0.62871325	1.0	3015	tags=30%, list=23%, signal=38%	
DISORDERS OF BILE ACID SYNTHESIS AND BILIARY TRANSPORT%WIKIPATHWAYS_20240510%WP5176%HOMO SAPIENS	DISORDERS OF BILE ACID SYNTHESIS AND BILIARY TRANSPORT%WIKIPATHWAYS_20240510%WP5176%HOMO SAPIENS		19	0.35657376	1.0761051	0.35986158	0.62851214	1.0	1260	tags=16%, list=9%, signal=17%	
PROTEIN LOCALIZATION TO LYSOSOME%GOBP%GO:0061462	PROTEIN LOCALIZATION TO LYSOSOME%GOBP%GO:0061462		37	0.30064926	1.076043	0.3452188	0.6283519	1.0	2783	tags=30%, list=21%, signal=37%	
FLECAINIDE ACTION PATHWAY%SMPDB%SMP0000331	FLECAINIDE ACTION PATHWAY%SMPDB%SMP0000331		41	0.29241323	1.0756644	0.32503888	0.6290223	1.0	4148	tags=46%, list=31%, signal=67%	
RIBONUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009261	RIBONUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009261		52	0.28546014	1.0755012	0.34169278	0.6291621	1.0	2574	tags=23%, list=19%, signal=28%	
AMLODIPINE ACTION PATHWAY%PATHWHIZ%PW000391	AMLODIPINE ACTION PATHWAY%PATHWHIZ%PW000391		41	0.29241323	1.0753648	0.33436534	0.6291965	1.0	4148	tags=46%, list=31%, signal=67%	
REGULATION OF SPROUTING ANGIOGENESIS%GOBP%GO:1903670	REGULATION OF SPROUTING ANGIOGENESIS%GOBP%GO:1903670		31	0.32142478	1.075347	0.36034483	0.628914	1.0	3836	tags=48%, list=29%, signal=68%	
DNA CATABOLIC PROCESS%GOBP%GO:0006308	DNA CATABOLIC PROCESS%GOBP%GO:0006308		17	0.37117845	1.0751433	0.35409254	0.62911636	1.0	1180	tags=24%, list=9%, signal=26%	
POSITIVE REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048639	POSITIVE REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048639		64	0.27666196	1.0750077	0.3458084	0.6291542	1.0	2005	tags=27%, list=15%, signal=31%	
ANDROGENRECEPTOR%IOB%ANDROGENRECEPTOR	ANDROGENRECEPTOR%IOB%ANDROGENRECEPTOR		80	0.2630928	1.0749118	0.34186748	0.62909085	1.0	1640	tags=19%, list=12%, signal=21%	
POSITIVE REGULATION OF CELLULAR COMPONENT BIOGENESIS%GOBP%GO:0044089	POSITIVE REGULATION OF CELLULAR COMPONENT BIOGENESIS%GOBP%GO:0044089		333	0.21724588	1.0748456	0.28311056	0.6289493	1.0	2878	tags=27%, list=22%, signal=34%	
HEMATOPOIETIC PROGENITOR CELL DIFFERENTIATION%GOBP%GO:0002244	HEMATOPOIETIC PROGENITOR CELL DIFFERENTIATION%GOBP%GO:0002244		25	0.33584386	1.0746902	0.35283992	0.6290205	1.0	3214	tags=36%, list=24%, signal=47%	
NEURON PROJECTION ORGANIZATION%GOBP%GO:0106027	NEURON PROJECTION ORGANIZATION%GOBP%GO:0106027		33	0.3129647	1.0744834	0.3607908	0.6292564	1.0	2987	tags=36%, list=22%, signal=47%	
G ALPHA (Q) SIGNALLING EVENTS%REACTOME DATABASE ID RELEASE 81%416476	G ALPHA (Q) SIGNALLING EVENTS%REACTOME DATABASE ID RELEASE 81%416476		167	0.23622677	1.0742644	0.31409395	0.6295313	1.0	1030	tags=12%, list=8%, signal=13%	
INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT%GOBP%GO:0065002	INTRACELLULAR PROTEIN TRANSMEMBRANE TRANSPORT%GOBP%GO:0065002		24	0.33865312	1.074104	0.3580858	0.62965155	1.0	3780	tags=42%, list=28%, signal=58%	
IBUTILIDE ACTION PATHWAY%SMPDB%SMP0000332	IBUTILIDE ACTION PATHWAY%SMPDB%SMP0000332		41	0.29241323	1.0739378	0.3376	0.6297638	1.0	4148	tags=46%, list=31%, signal=67%	
T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002292	T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002292		22	0.3466439	1.0739235	0.36859503	0.6294729	1.0	3091	tags=36%, list=23%, signal=47%	
PLASMA MEMBRANE ESTROGEN RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PLASMA MEMBRANE ESTROGEN RECEPTOR SIGNALING	PLASMA MEMBRANE ESTROGEN RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PLASMA MEMBRANE ESTROGEN RECEPTOR SIGNALING		39	0.30314484	1.0739185	0.36650082	0.62915856	1.0	1080	tags=21%, list=8%, signal=22%	
POSITIVE REGULATION OF PROTEIN KINASE ACTIVITY%GOBP%GO:0045860	POSITIVE REGULATION OF PROTEIN KINASE ACTIVITY%GOBP%GO:0045860		198	0.22737204	1.0737181	0.31070495	0.62934697	1.0	2683	tags=24%, list=20%, signal=29%	
STREPTOKINASE ACTION PATHWAY%PATHWHIZ%PW000304	STREPTOKINASE ACTION PATHWAY%PATHWHIZ%PW000304		20	0.35493353	1.0736675	0.36173913	0.6291688	1.0	4094	tags=50%, list=31%, signal=72%	
GLUCOSE METABOLIC PROCESS%GOBP%GO:0006006	GLUCOSE METABOLIC PROCESS%GOBP%GO:0006006		54	0.28432783	1.0736446	0.3379205	0.6288954	1.0	3667	tags=37%, list=28%, signal=51%	
EPINEPHRINE ACTION PATHWAY%PATHWHIZ%PW000638	EPINEPHRINE ACTION PATHWAY%PATHWHIZ%PW000638		41	0.29241323	1.0735323	0.37086093	0.628868	1.0	4148	tags=46%, list=31%, signal=67%	
QUINETHAZONE ACTION PATHWAY%SMPDB%SMP0000091	QUINETHAZONE ACTION PATHWAY%SMPDB%SMP0000091		26	0.32089037	1.0734191	0.3512605	0.6288433	1.0	2852	tags=35%, list=21%, signal=44%	
HALLMARK_APICAL_SURFACE%MSIGDBHALLMARK%HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE%MSIGDBHALLMARK%HALLMARK_APICAL_SURFACE		31	0.31254536	1.0730563	0.35227272	0.6294763	1.0	1361	tags=23%, list=10%, signal=25%	
REGULATION OF MACROPHAGE ACTIVATION%GOBP%GO:0043030	REGULATION OF MACROPHAGE ACTIVATION%GOBP%GO:0043030		33	0.31433702	1.0730356	0.36037442	0.62920296	1.0	3362	tags=33%, list=25%, signal=44%	
MONOATOMIC CATION TRANSMEMBRANE TRANSPORT%GOBP%GO:0098655	MONOATOMIC CATION TRANSMEMBRANE TRANSPORT%GOBP%GO:0098655		302	0.21898113	1.0729045	0.28727272	0.62922776	1.0	3083	tags=25%, list=23%, signal=32%	
GPCRS CLASS B SECRETIN LIKE%WIKIPATHWAYS_20240510%WP334%HOMO SAPIENS	GPCRS CLASS B SECRETIN LIKE%WIKIPATHWAYS_20240510%WP334%HOMO SAPIENS		16	0.372464	1.0728562	0.36	0.6290383	1.0	822	tags=19%, list=6%, signal=20%	
LEPIRUDIN ACTION PATHWAY%SMPDB%SMP0000278	LEPIRUDIN ACTION PATHWAY%SMPDB%SMP0000278		20	0.35493353	1.072418	0.36695653	0.6299191	1.0	4094	tags=50%, list=31%, signal=72%	
DICUMAROL ACTION PATHWAY%PATHWHIZ%PW000313	DICUMAROL ACTION PATHWAY%PATHWHIZ%PW000313		20	0.35493353	1.0716836	0.37855947	0.6315338	1.0	4094	tags=50%, list=31%, signal=72%	
DOBUTAMINE ACTION PATHWAY%PATHWHIZ%PW000639	DOBUTAMINE ACTION PATHWAY%PATHWHIZ%PW000639		41	0.29241323	1.0716133	0.35897437	0.6314101	1.0	4148	tags=46%, list=31%, signal=67%	
WARFARIN ACTION PATHWAY%SMPDB%SMP0000268	WARFARIN ACTION PATHWAY%SMPDB%SMP0000268		20	0.35493353	1.0715885	0.36963695	0.63114136	1.0	4094	tags=50%, list=31%, signal=72%	
POSITIVE REGULATION OF PROTEOLYSIS%GOBP%GO:0045862	POSITIVE REGULATION OF PROTEOLYSIS%GOBP%GO:0045862		219	0.2243806	1.0714314	0.29007635	0.6312221	1.0	1929	tags=20%, list=14%, signal=23%	
BILE ACID AND BILE SALT TRANSPORT%GOBP%GO:0015721	BILE ACID AND BILE SALT TRANSPORT%GOBP%GO:0015721		17	0.36656716	1.0712506	0.36585367	0.63136595	1.0	2213	tags=24%, list=17%, signal=28%	
PHENPROCOUMON ACTION PATHWAY%PATHWHIZ%PW000314	PHENPROCOUMON ACTION PATHWAY%PATHWHIZ%PW000314		20	0.35493353	1.0712348	0.35738832	0.63108313	1.0	4094	tags=50%, list=31%, signal=72%	
CYTOCHROME COMPLEX ASSEMBLY%GOBP%GO:0017004	CYTOCHROME COMPLEX ASSEMBLY%GOBP%GO:0017004		15	0.3767678	1.0711771	0.37080538	0.6309123	1.0	3844	tags=47%, list=29%, signal=66%	
REGULATION OF GLUCOSE TRANSMEMBRANE TRANSPORT%GOBP%GO:0010827	REGULATION OF GLUCOSE TRANSMEMBRANE TRANSPORT%GOBP%GO:0010827		41	0.29704672	1.0710403	0.36190477	0.6309571	1.0	3852	tags=44%, list=29%, signal=62%	
POSITIVE REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051155	POSITIVE REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051155		20	0.35012102	1.0709437	0.35530546	0.63088757	1.0	1165	tags=20%, list=9%, signal=22%	
LEVOBUNOLOL ACTION PATHWAY%SMPDB%SMP0000666	LEVOBUNOLOL ACTION PATHWAY%SMPDB%SMP0000666		41	0.29241323	1.0702894	0.34146342	0.63225514	1.0	4148	tags=46%, list=31%, signal=67%	
NEGATIVE REGULATION OF SEQUESTERING OF CALCIUM ION%GOBP%GO:0051283	NEGATIVE REGULATION OF SEQUESTERING OF CALCIUM ION%GOBP%GO:0051283		45	0.29813007	1.0702541	0.35658914	0.63202053	1.0	3735	tags=42%, list=28%, signal=58%	
MESODERM MORPHOGENESIS%GOBP%GO:0048332	MESODERM MORPHOGENESIS%GOBP%GO:0048332		20	0.34859315	1.0702298	0.38554215	0.631765	1.0	1351	tags=25%, list=10%, signal=28%	
FUROSEMIDE ACTION PATHWAY%PATHWHIZ%PW000337	FUROSEMIDE ACTION PATHWAY%PATHWHIZ%PW000337		26	0.32089037	1.0699757	0.3436482	0.6321325	1.0	2852	tags=35%, list=21%, signal=44%	
AMINOCAPROIC ACID ACTION PATHWAY%PATHWHIZ%PW000308	AMINOCAPROIC ACID ACTION PATHWAY%PATHWHIZ%PW000308		20	0.35493353	1.0698433	0.3772563	0.6321609	1.0	4094	tags=50%, list=31%, signal=72%	
POSITIVE REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905332	POSITIVE REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905332		20	0.3542015	1.0698323	0.36572438	0.63186795	1.0	2395	tags=30%, list=18%, signal=37%	
CCR1%IOB%CCR1	CCR1%IOB%CCR1		19	0.34898725	1.069354	0.36221838	0.63277525	1.0	634	tags=16%, list=5%, signal=17%	
G ALPHA (S) SIGNALLING EVENTS%REACTOME DATABASE ID RELEASE 81%418555	G ALPHA (S) SIGNALLING EVENTS%REACTOME DATABASE ID RELEASE 81%418555		123	0.24450247	1.0691527	0.3258427	0.6330104	1.0	2542	tags=21%, list=19%, signal=26%	
BLOOD COAGULATION%GOBP%GO:0007596	BLOOD COAGULATION%GOBP%GO:0007596		102	0.25204715	1.0684378	0.33946252	0.63461053	1.0	3702	tags=34%, list=28%, signal=47%	
INDAPAMIDE ACTION PATHWAY%SMPDB%SMP0000110	INDAPAMIDE ACTION PATHWAY%SMPDB%SMP0000110		26	0.32089037	1.0678742	0.375	0.6358013	1.0	2852	tags=35%, list=21%, signal=44%	
DETECTION OF MECHANICAL STIMULUS%GOBP%GO:0050982	DETECTION OF MECHANICAL STIMULUS%GOBP%GO:0050982		22	0.3404333	1.067872	0.3710575	0.6354871	1.0	2994	tags=32%, list=22%, signal=41%	
COAGULATION%SMPDB%SMP0000586	COAGULATION%SMPDB%SMP0000586		20	0.35493353	1.0678403	0.3529412	0.63524616	1.0	4094	tags=50%, list=31%, signal=72%	
ACTIVATION OF PROTEIN KINASE ACTIVITY%GOBP%GO:0032147	ACTIVATION OF PROTEIN KINASE ACTIVITY%GOBP%GO:0032147		57	0.27878085	1.0674195	0.35603714	0.63605124	1.0	2133	tags=23%, list=16%, signal=27%	
CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0070588	CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0070588		120	0.24535874	1.067112	0.33518776	0.63653576	1.0	3412	tags=30%, list=26%, signal=40%	
LIPID STORAGE%GOBP%GO:0019915	LIPID STORAGE%GOBP%GO:0019915		21	0.34217486	1.0670288	0.36348408	0.63642704	1.0	3795	tags=57%, list=28%, signal=80%	
HALLMARK_PEROXISOME%MSIGDBHALLMARK%HALLMARK_PEROXISOME	HALLMARK_PEROXISOME%MSIGDBHALLMARK%HALLMARK_PEROXISOME		73	0.2633376	1.0664488	0.35066864	0.6376163	1.0	2600	tags=26%, list=20%, signal=32%	
PURINE RIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009150	PURINE RIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009150		211	0.22428682	1.0660405	0.30677292	0.63833946	1.0	3094	tags=25%, list=23%, signal=32%	
RHOG GTPASE CYCLE%REACTOME DATABASE ID RELEASE 81%9013408	RHOG GTPASE CYCLE%REACTOME DATABASE ID RELEASE 81%9013408		62	0.27233154	1.0660113	0.34556574	0.6380875	1.0	2827	tags=34%, list=21%, signal=43%	
SYNAPTIC VESICLE CYCLE%GOBP%GO:0099504	SYNAPTIC VESICLE CYCLE%GOBP%GO:0099504		69	0.26199284	1.0654044	0.3421462	0.63937527	1.0	2977	tags=32%, list=22%, signal=41%	
ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050851	ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050851		98	0.25010332	1.0652997	0.3328551	0.6393204	1.0	1635	tags=19%, list=12%, signal=22%	
FOREBRAIN DEVELOPMENT%GOBP%GO:0030900	FOREBRAIN DEVELOPMENT%GOBP%GO:0030900		115	0.24473524	1.0652995	0.3266762	0.6389988	1.0	2464	tags=24%, list=18%, signal=30%	
TIMOLOL ACTION PATHWAY%PATHWHIZ%PW000636	TIMOLOL ACTION PATHWAY%PATHWHIZ%PW000636		41	0.29241323	1.0652432	0.35679215	0.6388291	1.0	4148	tags=46%, list=31%, signal=67%	
CIRCADIAN RHYTHM GENES%WIKIPATHWAYS_20240510%WP3594%HOMO SAPIENS	CIRCADIAN RHYTHM GENES%WIKIPATHWAYS_20240510%WP3594%HOMO SAPIENS		135	0.23580198	1.0652428	0.32777777	0.63850856	1.0	2437	tags=21%, list=18%, signal=26%	
ATENOLOL ACTION PATHWAY%SMPDB%SMP0000298	ATENOLOL ACTION PATHWAY%SMPDB%SMP0000298		41	0.29241323	1.0652308	0.3422713	0.6382166	1.0	4148	tags=46%, list=31%, signal=67%	
ARBUTAMINE ACTION PATHWAY%SMPDB%SMP0000664	ARBUTAMINE ACTION PATHWAY%SMPDB%SMP0000664		41	0.29241323	1.0648522	0.36867088	0.63890934	1.0	4148	tags=46%, list=31%, signal=67%	
CELL POPULATION PROLIFERATION%GOBP%GO:0008283	CELL POPULATION PROLIFERATION%GOBP%GO:0008283		201	0.2272453	1.0646241	0.31510416	0.6391858	1.0	1944	tags=19%, list=15%, signal=22%	
POSITIVE REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051057	POSITIVE REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051057		49	0.28418973	1.0645652	0.36050156	0.6390318	1.0	1030	tags=18%, list=8%, signal=20%	
MICROTUBULE ANCHORING%GOBP%GO:0034453	MICROTUBULE ANCHORING%GOBP%GO:0034453		15	0.3752507	1.0645411	0.37391305	0.6387748	1.0	2269	tags=33%, list=17%, signal=40%	
POSITIVE REGULATION OF FATTY ACID METABOLIC PROCESS%GOBP%GO:0045923	POSITIVE REGULATION OF FATTY ACID METABOLIC PROCESS%GOBP%GO:0045923		25	0.33721977	1.0644716	0.3645485	0.6386387	1.0	867	tags=16%, list=7%, signal=17%	
POSITIVE REGULATION OF GTPASE ACTIVITY%GOBP%GO:0043547	POSITIVE REGULATION OF GTPASE ACTIVITY%GOBP%GO:0043547		96	0.2496582	1.0631961	0.34356725	0.6416701	1.0	1530	tags=21%, list=11%, signal=23%	
AXON ENSHEATHMENT%GOBP%GO:0008366	AXON ENSHEATHMENT%GOBP%GO:0008366		48	0.28538603	1.0631273	0.36392406	0.6415268	1.0	1002	tags=19%, list=8%, signal=20%	
NEGATIVE REGULATION OF CATABOLIC PROCESS%GOBP%GO:0009895	NEGATIVE REGULATION OF CATABOLIC PROCESS%GOBP%GO:0009895		207	0.22603117	1.0630326	0.33854166	0.64145505	1.0	3277	tags=32%, list=25%, signal=42%	
REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903555	REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903555		117	0.24547063	1.0629699	0.32524964	0.641281	1.0	2563	tags=24%, list=19%, signal=29%	
ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773	ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773		48	0.2855172	1.0624348	0.34962964	0.64239925	1.0	4466	tags=48%, list=34%, signal=72%	
ISRADIPINE ACTION PATHWAY%PATHWHIZ%PW000393	ISRADIPINE ACTION PATHWAY%PATHWHIZ%PW000393		41	0.29241323	1.0624157	0.3601286	0.6421366	1.0	4148	tags=46%, list=31%, signal=67%	
PREGNANE X RECEPTOR PATHWAY%WIKIPATHWAYS_20240510%WP2876%HOMO SAPIENS	PREGNANE X RECEPTOR PATHWAY%WIKIPATHWAYS_20240510%WP2876%HOMO SAPIENS		18	0.36193562	1.0622721	0.38550246	0.64220744	1.0	3247	tags=44%, list=24%, signal=59%	
CILIUM ASSEMBLY%GOBP%GO:0060271	CILIUM ASSEMBLY%GOBP%GO:0060271		147	0.2340898	1.0621989	0.32793522	0.64206445	1.0	2269	tags=20%, list=17%, signal=24%	
INORGANIC CATION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0098659	INORGANIC CATION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0098659		73	0.263285	1.0615534	0.3470948	0.6434378	1.0	2614	tags=23%, list=20%, signal=29%	
COAGULATION%GOBP%GO:0050817	COAGULATION%GOBP%GO:0050817		104	0.2486094	1.061105	0.35533708	0.6443115	1.0	3702	tags=34%, list=28%, signal=46%	
CLEAR CELL RENAL CELL CARCINOMA PATHWAYS%WIKIPATHWAYS_20240510%WP4018%HOMO SAPIENS	CLEAR CELL RENAL CELL CARCINOMA PATHWAYS%WIKIPATHWAYS_20240510%WP4018%HOMO SAPIENS		49	0.28761932	1.0607556	0.3648	0.64490896	1.0	2288	tags=27%, list=17%, signal=32%	
LPA RECEPTOR MEDIATED EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%LPA RECEPTOR MEDIATED EVENTS	LPA RECEPTOR MEDIATED EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%LPA RECEPTOR MEDIATED EVENTS		59	0.27452457	1.0605516	0.37519622	0.64512026	1.0	3151	tags=37%, list=24%, signal=49%	
NITRENDIPINE ACTION PATHWAY%SMPDB%SMP0000382	NITRENDIPINE ACTION PATHWAY%SMPDB%SMP0000382		41	0.29241323	1.0602493	0.3616352	0.64561695	1.0	4148	tags=46%, list=31%, signal=67%	
RESPONSE TO LECTIN%GOBP%GO:1990840	RESPONSE TO LECTIN%GOBP%GO:1990840		17	0.36491802	1.0601484	0.38421053	0.64557177	1.0	2799	tags=47%, list=21%, signal=59%	
CILIUM ORGANIZATION%GOBP%GO:0044782	CILIUM ORGANIZATION%GOBP%GO:0044782		160	0.23416486	1.0601385	0.31946307	0.64527375	1.0	2269	tags=20%, list=17%, signal=24%	
REGULATION OF FATTY ACID METABOLIC PROCESS%GOBP%GO:0019217	REGULATION OF FATTY ACID METABOLIC PROCESS%GOBP%GO:0019217		55	0.27669188	1.0600045	0.37242472	0.6452974	1.0	3316	tags=35%, list=25%, signal=46%	
QUINIDINE ACTION PATHWAY%SMPDB%SMP0000323	QUINIDINE ACTION PATHWAY%SMPDB%SMP0000323		41	0.29241323	1.0598413	0.35387045	0.64539516	1.0	4148	tags=46%, list=31%, signal=67%	
REGULATION OF ESTABLISHMENT OR MAINTENANCE OF CELL POLARITY%GOBP%GO:0032878	REGULATION OF ESTABLISHMENT OR MAINTENANCE OF CELL POLARITY%GOBP%GO:0032878		15	0.3781517	1.0593536	0.39198607	0.6463345	1.0	1962	tags=40%, list=15%, signal=47%	
MESONEPHROS DEVELOPMENT%GOBP%GO:0001823	MESONEPHROS DEVELOPMENT%GOBP%GO:0001823		32	0.30516845	1.0588545	0.365105	0.6473598	1.0	3919	tags=34%, list=29%, signal=49%	
CELLULAR RESPONSE TO LECTIN%GOBP%GO:1990858	CELLULAR RESPONSE TO LECTIN%GOBP%GO:1990858		17	0.36491802	1.0587275	0.37785017	0.6473658	1.0	2799	tags=47%, list=21%, signal=59%	
NISOLDIPINE ACTION PATHWAY%PATHWHIZ%PW000396	NISOLDIPINE ACTION PATHWAY%PATHWHIZ%PW000396		41	0.29241323	1.0584414	0.36495176	0.6478106	1.0	4148	tags=46%, list=31%, signal=67%	
OSTEOPONTIN-MEDIATED EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%OSTEOPONTIN-MEDIATED EVENTS	OSTEOPONTIN-MEDIATED EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%OSTEOPONTIN-MEDIATED EVENTS		29	0.32008538	1.0583122	0.37583894	0.6478212	1.0	1831	tags=24%, list=14%, signal=28%	
PYRIMIDINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0072527	PYRIMIDINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0072527		50	0.28256172	1.0582622	0.34872612	0.64763254	1.0	2701	tags=28%, list=20%, signal=35%	
PROCAINAMIDE (ANTIARRHYTHMIC) ACTION PATHWAY%PATHWHIZ%PW000377	PROCAINAMIDE (ANTIARRHYTHMIC) ACTION PATHWAY%PATHWHIZ%PW000377		41	0.29241323	1.0582308	0.37277147	0.6474075	1.0	4148	tags=46%, list=31%, signal=67%	
BETAXOLOL ACTION PATHWAY%SMPDB%SMP0000299	BETAXOLOL ACTION PATHWAY%SMPDB%SMP0000299		41	0.29241323	1.0582234	0.3808	0.647105	1.0	4148	tags=46%, list=31%, signal=67%	
FATTY ACID TRANSPORT%GOBP%GO:0015908	FATTY ACID TRANSPORT%GOBP%GO:0015908		51	0.2814736	1.058202	0.3528481	0.64683336	1.0	2213	tags=25%, list=17%, signal=30%	
STRIATED MUSCLE CONTRACTION%PATHWHIZ%PW000564	STRIATED MUSCLE CONTRACTION%PATHWHIZ%PW000564		41	0.29241323	1.0578905	0.3642384	0.6473785	1.0	4148	tags=46%, list=31%, signal=67%	
UROKINASE ACTION PATHWAY%SMPDB%SMP0000284	UROKINASE ACTION PATHWAY%SMPDB%SMP0000284		20	0.35493353	1.057689	0.37323943	0.6476148	1.0	4094	tags=50%, list=31%, signal=72%	
LIPID HOMEOSTASIS%GOBP%GO:0055088	LIPID HOMEOSTASIS%GOBP%GO:0055088		99	0.2458796	1.0576495	0.34289813	0.6473966	1.0	1360	tags=16%, list=10%, signal=18%	
POSITIVE REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904707	POSITIVE REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL PROLIFERATION%GOBP%GO:1904707		21	0.34667456	1.0575836	0.3786885	0.6472634	1.0	3412	tags=43%, list=26%, signal=58%	
