NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF LIPID STORAGE%GOBP%GO:0010883	REGULATION OF LIPID STORAGE%GOBP%GO:0010883		37	-0.27608204	-1.0670731	0.3543956	0.68917614	1.0	2599	tags=38%, list=20%, signal=47%	
LYSOSOME LOCALIZATION%GOBP%GO:0032418	LYSOSOME LOCALIZATION%GOBP%GO:0032418		31	-0.2856266	-1.066918	0.37726098	0.68908656	1.0	1955	tags=23%, list=15%, signal=26%	
PIGMENT METABOLIC PROCESS%GOBP%GO:0042440	PIGMENT METABOLIC PROCESS%GOBP%GO:0042440		38	-0.2753921	-1.0664116	0.34816754	0.69007635	1.0	2488	tags=29%, list=19%, signal=35%	
REGULATION OF STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0032872	REGULATION OF STRESS-ACTIVATED MAPK CASCADE%GOBP%GO:0032872		29	-0.29457366	-1.0660105	0.33084577	0.690693	1.0	1754	tags=24%, list=13%, signal=28%	
MALONIC ACIDURIA%SMPDB%SMP0000198	MALONIC ACIDURIA%SMPDB%SMP0000198		15	-0.35906512	-1.0654216	0.33041576	0.6919283	1.0	80	tags=13%, list=1%, signal=13%	
METABOLISM OF STEROIDS%REACTOME DATABASE ID RELEASE 81%8957322	METABOLISM OF STEROIDS%REACTOME DATABASE ID RELEASE 81%8957322		128	-0.21601899	-1.0652274	0.30232558	0.69193137	1.0	2791	tags=26%, list=21%, signal=32%	
ARYL HYDROCARBON RECEPTOR PATHWAY%WIKIPATHWAYS_20240510%WP2873%HOMO SAPIENS	ARYL HYDROCARBON RECEPTOR PATHWAY%WIKIPATHWAYS_20240510%WP2873%HOMO SAPIENS		31	-0.29103172	-1.0650543	0.36649215	0.6918916	1.0	2679	tags=39%, list=20%, signal=48%	
IL2-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2-MEDIATED SIGNALING EVENTS	IL2-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2-MEDIATED SIGNALING EVENTS		54	-0.25739786	-1.0646611	0.34078214	0.6925333	1.0	3134	tags=37%, list=24%, signal=48%	
RAC 1 CELL MOTILITY SIGNALING PATHWAY%SMPDB%SMP0063795	RAC 1 CELL MOTILITY SIGNALING PATHWAY%SMPDB%SMP0063795		22	-0.3216087	-1.0645427	0.36228287	0.6923019	1.0	876	tags=23%, list=7%, signal=24%	
REGULATION OF DNA REPAIR%GOBP%GO:0006282	REGULATION OF DNA REPAIR%GOBP%GO:0006282		157	-0.20922263	-1.0643631	0.28125	0.6922595	1.0	2219	tags=20%, list=17%, signal=23%	
NEGATIVE REGULATION OF CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0039532	NEGATIVE REGULATION OF CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0039532		34	-0.28805485	-1.0641485	0.37434554	0.69235027	1.0	780	tags=18%, list=6%, signal=19%	
INACTIVATION, RECOVERY AND REGULATION OF THE PHOTOTRANSDUCTION CASCADE%REACTOME%R-HSA-2514859.4	INACTIVATION, RECOVERY AND REGULATION OF THE PHOTOTRANSDUCTION CASCADE%REACTOME%R-HSA-2514859.4		26	-0.30132282	-1.0634142	0.3941606	0.69409657	1.0	3211	tags=35%, list=24%, signal=46%	
IL8- AND CXCR2-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL8- AND CXCR2-MEDIATED SIGNALING EVENTS	IL8- AND CXCR2-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL8- AND CXCR2-MEDIATED SIGNALING EVENTS		32	-0.2868833	-1.0631778	0.31876606	0.69424456	1.0	2452	tags=38%, list=18%, signal=46%	
GLUTAMINE FAMILY AMINO ACID CATABOLIC PROCESS%GOBP%GO:0009065	GLUTAMINE FAMILY AMINO ACID CATABOLIC PROCESS%GOBP%GO:0009065		18	-0.3445111	-1.0631108	0.39007092	0.69387716	1.0	2672	tags=44%, list=20%, signal=56%	
PROSTAGLANDIN AND LEUKOTRIENE METABOLISM IN SENESCENCE %WIKIPATHWAYS_20240510%WP5321%HOMO SAPIENS	PROSTAGLANDIN AND LEUKOTRIENE METABOLISM IN SENESCENCE %WIKIPATHWAYS_20240510%WP5321%HOMO SAPIENS		24	-0.31500682	-1.0624182	0.34313726	0.6954698	1.0	1874	tags=33%, list=14%, signal=39%	
REGULATION OF INFLAMMATORY RESPONSE%GOBP%GO:0050727	REGULATION OF INFLAMMATORY RESPONSE%GOBP%GO:0050727		232	-0.19796605	-1.062015	0.2907489	0.696114	1.0	2328	tags=24%, list=17%, signal=29%	
BIOCARTA_CREB_PATHWAY%MSIGDB_C2%BIOCARTA_CREB_PATHWAY	BIOCARTA_CREB_PATHWAY%MSIGDB_C2%BIOCARTA_CREB_PATHWAY		17	-0.33833066	-1.061783	0.36551723	0.6962491	1.0	2492	tags=41%, list=19%, signal=51%	
SARS-COV-1 INFECTION%REACTOME%R-HSA-9678108.8	SARS-COV-1 INFECTION%REACTOME%R-HSA-9678108.8		100	-0.2298514	-1.0614123	0.33546326	0.6968955	1.0	4007	tags=44%, list=30%, signal=62%	
GLUTAMATE METABOLISM%PATHWHIZ%PW000003	GLUTAMATE METABOLISM%PATHWHIZ%PW000003		17	-0.34522796	-1.0612819	0.3907767	0.6967152	1.0	2148	tags=35%, list=16%, signal=42%	
POST NMDA RECEPTOR ACTIVATION EVENTS%REACTOME DATABASE ID RELEASE 81%438064	POST NMDA RECEPTOR ACTIVATION EVENTS%REACTOME DATABASE ID RELEASE 81%438064		51	-0.25315785	-1.0611064	0.36294416	0.69667196	1.0	2164	tags=25%, list=16%, signal=30%	
PRE-NOTCH PROCESSING IN GOLGI%REACTOME DATABASE ID RELEASE 81%1912420	PRE-NOTCH PROCESSING IN GOLGI%REACTOME DATABASE ID RELEASE 81%1912420		17	-0.33865675	-1.0610628	0.3726415	0.69623786	1.0	1464	tags=29%, list=11%, signal=33%	
CENTROSOME MATURATION%REACTOME%R-HSA-380287.4	CENTROSOME MATURATION%REACTOME%R-HSA-380287.4		65	-0.24291864	-1.0600008	0.33438486	0.6989166	1.0	4375	tags=46%, list=33%, signal=68%	
INTERLEUKIN-10 SIGNALING%REACTOME DATABASE ID RELEASE 81%6783783	INTERLEUKIN-10 SIGNALING%REACTOME DATABASE ID RELEASE 81%6783783		42	-0.27034453	-1.05991	0.3602015	0.69862837	1.0	1673	tags=19%, list=13%, signal=22%	
MRNA PROCESSING%GOBP%GO:0006397	MRNA PROCESSING%GOBP%GO:0006397		210	-0.19831584	-1.0597068	0.2918455	0.6986833	1.0	2891	tags=25%, list=22%, signal=31%	
CELLULAR RESPONSE TO LIPOPOLYSACCHARIDE%GOBP%GO:0071222	CELLULAR RESPONSE TO LIPOPOLYSACCHARIDE%GOBP%GO:0071222		105	-0.22305082	-1.059682	0.3112583	0.6981808	1.0	3190	tags=28%, list=24%, signal=36%	
OLFACTORY SIGNALING PATHWAY%REACTOME%R-HSA-381753.8	OLFACTORY SIGNALING PATHWAY%REACTOME%R-HSA-381753.8		43	-0.26608112	-1.0595713	0.33514985	0.6979663	1.0	6504	tags=67%, list=49%, signal=131%	
LOSS OF PROTEINS REQUIRED FOR INTERPHASE MICROTUBULE ORGANIZATION FROM THE CENTROSOME%REACTOME%R-HSA-380284.3	LOSS OF PROTEINS REQUIRED FOR INTERPHASE MICROTUBULE ORGANIZATION FROM THE CENTROSOME%REACTOME%R-HSA-380284.3		57	-0.24644943	-1.0595272	0.32058823	0.69752014	1.0	4375	tags=46%, list=33%, signal=68%	
ONCOGENE INDUCED SENESCENCE%REACTOME DATABASE ID RELEASE 81%2559585	ONCOGENE INDUCED SENESCENCE%REACTOME DATABASE ID RELEASE 81%2559585		29	-0.30066305	-1.0592796	0.37468982	0.6976923	1.0	3928	tags=45%, list=29%, signal=63%	
PID_ERBB1_INTERNALIZATION_PATHWAY%MSIGDB_C2%PID_ERBB1_INTERNALIZATION_PATHWAY	PID_ERBB1_INTERNALIZATION_PATHWAY%MSIGDB_C2%PID_ERBB1_INTERNALIZATION_PATHWAY		29	-0.2970624	-1.0590329	0.3546798	0.6978599	1.0	2079	tags=38%, list=16%, signal=45%	
POSITIVE REGULATION OF STEM CELL POPULATION MAINTENANCE%GOBP%GO:1902459	POSITIVE REGULATION OF STEM CELL POPULATION MAINTENANCE%GOBP%GO:1902459		31	-0.28748977	-1.0589713	0.35380834	0.69747925	1.0	734	tags=16%, list=6%, signal=17%	
WNT SIGNALING PATHWAY AND PLURIPOTENCY%WIKIPATHWAYS_20240510%WP399%HOMO SAPIENS	WNT SIGNALING PATHWAY AND PLURIPOTENCY%WIKIPATHWAYS_20240510%WP399%HOMO SAPIENS		70	-0.24016386	-1.0586457	0.32228917	0.6979563	1.0	2099	tags=26%, list=16%, signal=30%	
SMITH MAGENIS AND POTOCKI LUPSKI SYNDROME COPY NUMBER VARIATION%WIKIPATHWAYS_20240510%WP5381%HOMO SAPIENS	SMITH MAGENIS AND POTOCKI LUPSKI SYNDROME COPY NUMBER VARIATION%WIKIPATHWAYS_20240510%WP5381%HOMO SAPIENS		95	-0.22579984	-1.058617	0.34055728	0.69746405	1.0	1653	tags=20%, list=12%, signal=23%	
CELLULAR RESPONSE TO AMINO ACID STARVATION%GOBP%GO:0034198	CELLULAR RESPONSE TO AMINO ACID STARVATION%GOBP%GO:0034198		34	-0.28265816	-1.0581467	0.375	0.6983241	1.0	1827	tags=26%, list=14%, signal=31%	
APOPTOSIS%REACTOME DATABASE ID RELEASE 81%109581	APOPTOSIS%REACTOME DATABASE ID RELEASE 81%109581		140	-0.2099688	-1.0579946	0.3307393	0.69822377	1.0	3447	tags=36%, list=26%, signal=49%	
HOMOCARNOSINOSIS%SMPDB%SMP0000385	HOMOCARNOSINOSIS%SMPDB%SMP0000385		17	-0.34522796	-1.0577669	0.3711584	0.6984058	1.0	2148	tags=35%, list=16%, signal=42%	
POSITIVE REGULATION OF LEUKOCYTE CHEMOTAXIS%GOBP%GO:0002690	POSITIVE REGULATION OF LEUKOCYTE CHEMOTAXIS%GOBP%GO:0002690		65	-0.23992962	-1.0574888	0.33802816	0.6986532	1.0	1941	tags=25%, list=15%, signal=29%	
PID_HDAC_CLASSI_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSI_PATHWAY	PID_HDAC_CLASSI_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSI_PATHWAY		49	-0.25814024	-1.0572464	0.3569405	0.6988387	1.0	2753	tags=31%, list=21%, signal=38%	
TRNA PROCESSING%GOBP%GO:0008033	TRNA PROCESSING%GOBP%GO:0008033		69	-0.2384534	-1.0572022	0.34036145	0.6984084	1.0	3429	tags=28%, list=26%, signal=37%	
DEADENYLATION OF MRNA%REACTOME DATABASE ID RELEASE 81%429947	DEADENYLATION OF MRNA%REACTOME DATABASE ID RELEASE 81%429947		16	-0.3452934	-1.0569788	0.36682242	0.69849813	1.0	3138	tags=44%, list=24%, signal=57%	
NON-CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0038061	NON-CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0038061		24	-0.30429038	-1.056933	0.3686636	0.6980645	1.0	2477	tags=33%, list=19%, signal=41%	
CD40%IOB%CD40	CD40%IOB%CD40		18	-0.3294845	-1.0558748	0.38321996	0.700654	1.0	2942	tags=44%, list=22%, signal=57%	
VESICLE-MEDIATED TRANSPORT TO THE PLASMA MEMBRANE%GOBP%GO:0098876	VESICLE-MEDIATED TRANSPORT TO THE PLASMA MEMBRANE%GOBP%GO:0098876		84	-0.23124391	-1.0557722	0.3353846	0.7003781	1.0	2527	tags=30%, list=19%, signal=36%	
GENE AND PROTEIN EXPRESSION BY JAK-STAT SIGNALING AFTER INTERLEUKIN-12 STIMULATION%REACTOME DATABASE ID RELEASE 81%8950505	GENE AND PROTEIN EXPRESSION BY JAK-STAT SIGNALING AFTER INTERLEUKIN-12 STIMULATION%REACTOME DATABASE ID RELEASE 81%8950505		30	-0.28939924	-1.0557195	0.3838384	0.69996464	1.0	2851	tags=33%, list=21%, signal=42%	
REGULATION OF FATTY ACID BIOSYNTHETIC PROCESS%GOBP%GO:0042304	REGULATION OF FATTY ACID BIOSYNTHETIC PROCESS%GOBP%GO:0042304		29	-0.29213333	-1.0548491	0.37745097	0.7020718	1.0	2257	tags=28%, list=17%, signal=33%	
VACUOLAR LOCALIZATION%GOBP%GO:1990849	VACUOLAR LOCALIZATION%GOBP%GO:1990849		31	-0.2856266	-1.0543416	0.37913486	0.70308226	1.0	1955	tags=23%, list=15%, signal=26%	
PRESYNAPTIC PHASE OF HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME%R-HSA-5693616.6	PRESYNAPTIC PHASE OF HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME%R-HSA-5693616.6		34	-0.27613595	-1.053639	0.3521851	0.7048102	1.0	4134	tags=41%, list=31%, signal=60%	
SUDDEN INFANT DEATH SYNDROME SIDS SUSCEPTIBILITY PATHWAYS%WIKIPATHWAYS_20240510%WP706%HOMO SAPIENS	SUDDEN INFANT DEATH SYNDROME SIDS SUSCEPTIBILITY PATHWAYS%WIKIPATHWAYS_20240510%WP706%HOMO SAPIENS		108	-0.21945861	-1.0532919	0.3323263	0.70527995	1.0	2786	tags=26%, list=21%, signal=33%	
LEUKOCYTE ACTIVATION INVOLVED IN INFLAMMATORY RESPONSE%GOBP%GO:0002269	LEUKOCYTE ACTIVATION INVOLVED IN INFLAMMATORY RESPONSE%GOBP%GO:0002269		20	-0.3169022	-1.053283	0.36432162	0.7047356	1.0	4627	tags=65%, list=35%, signal=99%	
POSITIVE REGULATION OF DNA-BINDING TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0051091	POSITIVE REGULATION OF DNA-BINDING TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0051091		171	-0.20300664	-1.0529631	0.30612245	0.70513725	1.0	1388	tags=17%, list=10%, signal=19%	
FRS-MEDIATED FGFR1 SIGNALING%REACTOME DATABASE ID RELEASE 81%5654693	FRS-MEDIATED FGFR1 SIGNALING%REACTOME DATABASE ID RELEASE 81%5654693		15	-0.35227758	-1.0529207	0.37111112	0.7047022	1.0	3872	tags=47%, list=29%, signal=66%	
POSITIVE REGULATION OF DOUBLE-STRAND BREAK REPAIR%GOBP%GO:2000781	POSITIVE REGULATION OF DOUBLE-STRAND BREAK REPAIR%GOBP%GO:2000781		67	-0.23805761	-1.052905	0.34571427	0.70417875	1.0	2195	tags=21%, list=16%, signal=25%	
PROTEIN-CONTAINING COMPLEX DISASSEMBLY%GOBP%GO:0032984	PROTEIN-CONTAINING COMPLEX DISASSEMBLY%GOBP%GO:0032984		105	-0.22177587	-1.0528839	0.32142857	0.7036865	1.0	3536	tags=35%, list=27%, signal=48%	
PDGF PATHWAY%WIKIPATHWAYS_20240510%WP2526%HOMO SAPIENS	PDGF PATHWAY%WIKIPATHWAYS_20240510%WP2526%HOMO SAPIENS		29	-0.29702482	-1.0522089	0.3773087	0.7051564	1.0	2754	tags=45%, list=21%, signal=56%	
RRNA TRANSCRIPTION%GOBP%GO:0009303	RRNA TRANSCRIPTION%GOBP%GO:0009303		15	-0.34681526	-1.0520922	0.36790124	0.704968	1.0	3373	tags=47%, list=25%, signal=62%	
SHP2 SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SHP2 SIGNALING	SHP2 SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SHP2 SIGNALING		55	-0.24722432	-1.0512058	0.35519126	0.707212	1.0	3365	tags=42%, list=25%, signal=56%	
BIOCARTA_NFKB_PATHWAY%MSIGDB_C2%BIOCARTA_NFKB_PATHWAY	BIOCARTA_NFKB_PATHWAY%MSIGDB_C2%BIOCARTA_NFKB_PATHWAY		17	-0.34075397	-1.050996	0.375	0.70728624	1.0	2477	tags=35%, list=19%, signal=43%	
NANOPARTICLE MEDIATED ACTIVATION OF RECEPTOR SIGNALING%WIKIPATHWAYS_20240510%WP2643%HOMO SAPIENS	NANOPARTICLE MEDIATED ACTIVATION OF RECEPTOR SIGNALING%WIKIPATHWAYS_20240510%WP2643%HOMO SAPIENS		25	-0.301055	-1.0509853	0.3838631	0.70674676	1.0	2712	tags=48%, list=20%, signal=60%	
GM-CSF%IOB%GM-CSF	GM-CSF%IOB%GM-CSF		45	-0.2583006	-1.0506135	0.3543956	0.70728016	1.0	2754	tags=38%, list=21%, signal=47%	
ACTIVATION OF NF-KAPPAB IN B CELLS%REACTOME%R-HSA-1169091.2	ACTIVATION OF NF-KAPPAB IN B CELLS%REACTOME%R-HSA-1169091.2		53	-0.25044283	-1.0499233	0.3512748	0.70879215	1.0	3360	tags=32%, list=25%, signal=43%	
REGULATION OF LYSOSOMAL LUMEN PH%GOBP%GO:0035751	REGULATION OF LYSOSOMAL LUMEN PH%GOBP%GO:0035751		17	-0.34552902	-1.0496011	0.37755102	0.7092544	1.0	1647	tags=29%, list=12%, signal=34%	
CARDIAC HYPERTROPHIC RESPONSE%WIKIPATHWAYS_20240510%WP2795%HOMO SAPIENS	CARDIAC HYPERTROPHIC RESPONSE%WIKIPATHWAYS_20240510%WP2795%HOMO SAPIENS		42	-0.26492226	-1.0495737	0.3671875	0.70877737	1.0	2712	tags=31%, list=20%, signal=39%	
POSITIVE REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032728	POSITIVE REGULATION OF INTERFERON-BETA PRODUCTION%GOBP%GO:0032728		29	-0.2922339	-1.0491049	0.3573086	0.70971376	1.0	3222	tags=34%, list=24%, signal=45%	
CANNABINOID RECEPTOR SIGNALING%WIKIPATHWAYS_20240510%WP3869%HOMO SAPIENS	CANNABINOID RECEPTOR SIGNALING%WIKIPATHWAYS_20240510%WP3869%HOMO SAPIENS		19	-0.3254023	-1.0488766	0.39954337	0.70981723	1.0	2712	tags=42%, list=20%, signal=53%	
POSITIVE REGULATION OF SYNAPSE ASSEMBLY%GOBP%GO:0051965	POSITIVE REGULATION OF SYNAPSE ASSEMBLY%GOBP%GO:0051965		24	-0.31176698	-1.0486294	0.38734177	0.71003056	1.0	1832	tags=25%, list=14%, signal=29%	
RNA POLYMERASE III TRANSCRIPTION TERMINATION%REACTOME%R-HSA-73980.5	RNA POLYMERASE III TRANSCRIPTION TERMINATION%REACTOME%R-HSA-73980.5		18	-0.32977048	-1.04834	0.36805555	0.7103528	1.0	4143	tags=50%, list=31%, signal=72%	
MALE MEIOTIC NUCLEAR DIVISION%GOBP%GO:0007140	MALE MEIOTIC NUCLEAR DIVISION%GOBP%GO:0007140		19	-0.3295216	-1.0478885	0.3967136	0.7111383	1.0	4167	tags=47%, list=31%, signal=69%	
REGULATION OF PROTEIN UBIQUITINATION%GOBP%GO:0031396	REGULATION OF PROTEIN UBIQUITINATION%GOBP%GO:0031396		118	-0.21301915	-1.0478404	0.33666667	0.7107208	1.0	1821	tags=24%, list=14%, signal=27%	
NEGATIVE REGULATION OF MYELOID CELL DIFFERENTIATION%GOBP%GO:0045638	NEGATIVE REGULATION OF MYELOID CELL DIFFERENTIATION%GOBP%GO:0045638		48	-0.25776958	-1.0469408	0.3442623	0.71291095	1.0	2316	tags=29%, list=17%, signal=35%	
BIOCARTA_VDR_PATHWAY%MSIGDB_C2%BIOCARTA_VDR_PATHWAY	BIOCARTA_VDR_PATHWAY%MSIGDB_C2%BIOCARTA_VDR_PATHWAY		19	-0.32049394	-1.0460689	0.40481928	0.71500874	1.0	755	tags=21%, list=6%, signal=22%	
FAS%IOB%FAS	FAS%IOB%FAS		72	-0.23165174	-1.0460234	0.35736677	0.7145896	1.0	2277	tags=28%, list=17%, signal=33%	
RECRUITMENT OF MITOTIC CENTROSOME PROTEINS AND COMPLEXES%REACTOME DATABASE ID RELEASE 81%380270	RECRUITMENT OF MITOTIC CENTROSOME PROTEINS AND COMPLEXES%REACTOME DATABASE ID RELEASE 81%380270		65	-0.24291864	-1.045393	0.34055728	0.7159742	1.0	4375	tags=46%, list=33%, signal=68%	
B CELL ACTIVATION%PANTHER PATHWAY%P00010	B CELL ACTIVATION%PANTHER PATHWAY%P00010		53	-0.25221267	-1.0452065	0.3468208	0.715999	1.0	2902	tags=36%, list=22%, signal=46%	
RAS AND BRADYKININ PATHWAYS IN COVID 19%WIKIPATHWAYS_20240510%WP4969%HOMO SAPIENS	RAS AND BRADYKININ PATHWAYS IN COVID 19%WIKIPATHWAYS_20240510%WP4969%HOMO SAPIENS		18	-0.32492542	-1.0452015	0.38990825	0.7154506	1.0	782	tags=17%, list=6%, signal=18%	
POSTMITOTIC NUCLEAR PORE COMPLEX (NPC) REFORMATION%REACTOME%R-HSA-9615933.2	POSTMITOTIC NUCLEAR PORE COMPLEX (NPC) REFORMATION%REACTOME%R-HSA-9615933.2		23	-0.311984	-1.0450613	0.38154614	0.715321	1.0	4394	tags=61%, list=33%, signal=91%	
HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME%R-HSA-5693579.5	HOMOLOGOUS DNA PAIRING AND STRAND EXCHANGE%REACTOME%R-HSA-5693579.5		37	-0.2732474	-1.0448939	0.3925	0.71529585	1.0	4134	tags=41%, list=31%, signal=59%	
MYOFIBRIL ASSEMBLY%GOBP%GO:0030239	MYOFIBRIL ASSEMBLY%GOBP%GO:0030239		50	-0.25565934	-1.0448818	0.37046632	0.7147772	1.0	932	tags=16%, list=7%, signal=17%	
ALPHA-AMINO ACID CATABOLIC PROCESS%GOBP%GO:1901606	ALPHA-AMINO ACID CATABOLIC PROCESS%GOBP%GO:1901606		56	-0.24683179	-1.0448604	0.36705202	0.7142725	1.0	2672	tags=32%, list=20%, signal=40%	
ACTIVATION OF ANTERIOR HOX GENES IN HINDBRAIN DEVELOPMENT DURING EARLY EMBRYOGENESIS%REACTOME%R-HSA-5617472.4	ACTIVATION OF ANTERIOR HOX GENES IN HINDBRAIN DEVELOPMENT DURING EARLY EMBRYOGENESIS%REACTOME%R-HSA-5617472.4		47	-0.2572539	-1.0445174	0.34972677	0.714709	1.0	4584	tags=51%, list=34%, signal=78%	
AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME%R-HSA-174084.6	AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME%R-HSA-174084.6		48	-0.25601387	-1.0444769	0.37994722	0.71427387	1.0	3667	tags=38%, list=28%, signal=52%	
CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002753	CYTOPLASMIC PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002753		43	-0.26542193	-1.0443102	0.38860103	0.7142211	1.0	1196	tags=16%, list=9%, signal=18%	
CENTRAL NERVOUS SYSTEM NEURON AXONOGENESIS%GOBP%GO:0021955	CENTRAL NERVOUS SYSTEM NEURON AXONOGENESIS%GOBP%GO:0021955		15	-0.3442701	-1.0442926	0.3827957	0.7137188	1.0	3428	tags=40%, list=26%, signal=54%	
REGULATION OF STRESS-ACTIVATED PROTEIN KINASE SIGNALING CASCADE%GOBP%GO:0070302	REGULATION OF STRESS-ACTIVATED PROTEIN KINASE SIGNALING CASCADE%GOBP%GO:0070302		29	-0.29457366	-1.0439961	0.37100738	0.7140803	1.0	1754	tags=24%, list=13%, signal=28%	
ACTIVATION OF HOX GENES DURING DIFFERENTIATION%REACTOME DATABASE ID RELEASE 81%5619507	ACTIVATION OF HOX GENES DURING DIFFERENTIATION%REACTOME DATABASE ID RELEASE 81%5619507		47	-0.2572539	-1.0439798	0.35526314	0.7135708	1.0	4584	tags=51%, list=34%, signal=78%	
OXIDATIVE STRESS RESPONSE%PANTHER PATHWAY%P00046	OXIDATIVE STRESS RESPONSE%PANTHER PATHWAY%P00046		21	-0.3126694	-1.0438896	0.38724375	0.71329105	1.0	2942	tags=43%, list=22%, signal=55%	
REGULATION OF BONE MINERALIZATION%GOBP%GO:0030500	REGULATION OF BONE MINERALIZATION%GOBP%GO:0030500		51	-0.2511515	-1.0438049	0.36448598	0.7129929	1.0	1754	tags=25%, list=13%, signal=29%	
PID_AP1_PATHWAY%MSIGDB_C2%PID_AP1_PATHWAY	PID_AP1_PATHWAY%MSIGDB_C2%PID_AP1_PATHWAY		55	-0.24799895	-1.0430532	0.36927223	0.7147518	1.0	2328	tags=29%, list=17%, signal=35%	
MITOCHONDRIAL IMMUNE RESPONSE TO SARS COV 2%WIKIPATHWAYS_20240510%WP5038%HOMO SAPIENS	MITOCHONDRIAL IMMUNE RESPONSE TO SARS COV 2%WIKIPATHWAYS_20240510%WP5038%HOMO SAPIENS		23	-0.3091179	-1.0430257	0.39698493	0.714276	1.0	3016	tags=35%, list=23%, signal=45%	
TNF SIGNALING%REACTOME%R-HSA-75893.10	TNF SIGNALING%REACTOME%R-HSA-75893.10		43	-0.26224262	-1.0421154	0.36103153	0.71648604	1.0	1230	tags=21%, list=9%, signal=23%	
PID_FCER1_PATHWAY%MSIGDB_C2%PID_FCER1_PATHWAY	PID_FCER1_PATHWAY%MSIGDB_C2%PID_FCER1_PATHWAY		44	-0.25909764	-1.0421098	0.39722222	0.715945	1.0	3147	tags=39%, list=24%, signal=50%	
FORMATION OF HIV ELONGATION COMPLEX IN THE ABSENCE OF HIV TAT%REACTOME DATABASE ID RELEASE 81%167152	FORMATION OF HIV ELONGATION COMPLEX IN THE ABSENCE OF HIV TAT%REACTOME DATABASE ID RELEASE 81%167152		33	-0.27074873	-1.0399634	0.38522428	0.72206205	1.0	4143	tags=48%, list=31%, signal=70%	
ESTABLISHMENT OF ORGANELLE LOCALIZATION%GOBP%GO:0051656	ESTABLISHMENT OF ORGANELLE LOCALIZATION%GOBP%GO:0051656		242	-0.19148594	-1.0399076	0.31363636	0.721665	1.0	3142	tags=30%, list=24%, signal=38%	
INTRACELLULAR TRAFFICKING PROTEINS INVOLVED IN CMT NEUROPATHY%WIKIPATHWAYS_20240510%WP4856%HOMO SAPIENS	INTRACELLULAR TRAFFICKING PROTEINS INVOLVED IN CMT NEUROPATHY%WIKIPATHWAYS_20240510%WP4856%HOMO SAPIENS		18	-0.3348168	-1.0398965	0.36941177	0.72113436	1.0	2302	tags=39%, list=17%, signal=47%	
SPERM MOTILITY%GOBP%GO:0097722	SPERM MOTILITY%GOBP%GO:0097722		25	-0.29796055	-1.039894	0.4073107	0.7205779	1.0	3875	tags=40%, list=29%, signal=56%	
POSITIVE REGULATION OF ACTIN FILAMENT POLYMERIZATION%GOBP%GO:0030838	POSITIVE REGULATION OF ACTIN FILAMENT POLYMERIZATION%GOBP%GO:0030838		30	-0.28595245	-1.0397726	0.37435898	0.72038555	1.0	1546	tags=27%, list=12%, signal=30%	
CHOLESTEROL BIOSYNTHESIS PATHWAY IN HEPATOCYTES%WIKIPATHWAYS_20240510%WP5329%HOMO SAPIENS	CHOLESTEROL BIOSYNTHESIS PATHWAY IN HEPATOCYTES%WIKIPATHWAYS_20240510%WP5329%HOMO SAPIENS		32	-0.28006	-1.0395063	0.36455697	0.7206385	1.0	3398	tags=38%, list=26%, signal=50%	
REGULATION OF TRANSCRIPTION BY RNA POLYMERASE III%GOBP%GO:0006359	REGULATION OF TRANSCRIPTION BY RNA POLYMERASE III%GOBP%GO:0006359		22	-0.31376147	-1.0394813	0.39140812	0.72017604	1.0	2160	tags=27%, list=16%, signal=32%	
