NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
NEGATIVE REGULATION OF TOR SIGNALING%GOBP%GO:0032007	NEGATIVE REGULATION OF TOR SIGNALING%GOBP%GO:0032007		43	0.43939033	1.059778	0.3933424	0.6461404	1.0	388	tags=5%, list=3%, signal=5%	
JNK CASCADE%GOBP%GO:0007254	JNK CASCADE%GOBP%GO:0007254		29	0.46787795	1.0595918	0.40941513	0.64631164	1.0	2997	tags=34%, list=21%, signal=43%	
CLEAR CELL RENAL CELL CARCINOMA PATHWAYS%WIKIPATHWAYS_20220510%WP4018%HOMO SAPIENS	CLEAR CELL RENAL CELL CARCINOMA PATHWAYS%WIKIPATHWAYS_20220510%WP4018%HOMO SAPIENS		52	0.42982963	1.0580087	0.38648295	0.649508	1.0	3220	tags=33%, list=22%, signal=42%	
CELLULAR BIOGENIC AMINE CATABOLIC PROCESS%GOBP%GO:0042402	CELLULAR BIOGENIC AMINE CATABOLIC PROCESS%GOBP%GO:0042402		11	0.5621226	1.0576512	0.42796966	0.6500527	1.0	1394	tags=18%, list=10%, signal=20%	
ERBB2 ERBB3 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ERBB2 ERBB3 SIGNALING EVENTS	ERBB2 ERBB3 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ERBB2 ERBB3 SIGNALING EVENTS		40	0.44688618	1.0564811	0.40092775	0.65234876	1.0	2151	tags=23%, list=15%, signal=26%	
REGULATION OF MONONUCLEAR CELL MIGRATION%GOBP%GO:0071675	REGULATION OF MONONUCLEAR CELL MIGRATION%GOBP%GO:0071675		87	0.40329853	1.0564002	0.37611407	0.6522714	1.0	1403	tags=23%, list=10%, signal=25%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB%MSIGDBHALLMARK%HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB%MSIGDBHALLMARK%HALLMARK_TNFA_SIGNALING_VIA_NFKB		161	0.38391998	1.0560994	0.37241003	0.6527032	1.0	2206	tags=30%, list=15%, signal=36%	
CELLULAR RESPONSE TO AMINO ACID STIMULUS%GOBP%GO:0071230	CELLULAR RESPONSE TO AMINO ACID STIMULUS%GOBP%GO:0071230		21	0.49484912	1.0557553	0.41063175	0.65317905	1.0	1972	tags=24%, list=14%, signal=28%	
BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY	BIOCARTA_CXCR4_PATHWAY%MSIGDB_C2%BIOCARTA_CXCR4_PATHWAY		15	0.5202952	1.0556984	0.41754672	0.6530519	1.0	2851	tags=33%, list=20%, signal=41%	
PEPTIDE HORMONE SECRETION%GOBP%GO:0030072	PEPTIDE HORMONE SECRETION%GOBP%GO:0030072		17	0.5155016	1.0555953	0.42703533	0.65302974	1.0	2701	tags=47%, list=19%, signal=58%	
SIGNAL RELEASE FROM SYNAPSE%GOBP%GO:0099643	SIGNAL RELEASE FROM SYNAPSE%GOBP%GO:0099643		51	0.4331573	1.0552714	0.38471338	0.6534749	1.0	3214	tags=37%, list=22%, signal=48%	
REGULATION OF P38-ALPHA AND P38-BETA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF P38-ALPHA AND P38-BETA	REGULATION OF P38-ALPHA AND P38-BETA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF P38-ALPHA AND P38-BETA		29	0.47594124	1.0548038	0.41648898	0.6542634	1.0	1532	tags=21%, list=11%, signal=23%	
ASSOCIATIVE LEARNING%GOBP%GO:0008306	ASSOCIATIVE LEARNING%GOBP%GO:0008306		10	0.57332486	1.054621	0.44541484	0.65439653	1.0	1594	tags=30%, list=11%, signal=34%	
PROGESTERONE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050847	PROGESTERONE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050847		10	0.56372505	1.0543754	0.4386423	0.65467733	1.0	3844	tags=70%, list=27%, signal=95%	
LPA4-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%LPA4-MEDIATED SIGNALING EVENTS	LPA4-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%LPA4-MEDIATED SIGNALING EVENTS		12	0.5497166	1.0543528	0.4390244	0.6544775	1.0	3211	tags=42%, list=22%, signal=54%	
INTERACTIONS BETWEEN LOXL4 AND OXIDATIVE STRESS PATHWAY%WIKIPATHWAYS_20220510%WP3670%HOMO SAPIENS	INTERACTIONS BETWEEN LOXL4 AND OXIDATIVE STRESS PATHWAY%WIKIPATHWAYS_20220510%WP3670%HOMO SAPIENS		14	0.539969	1.0534341	0.42238563	0.65624547	1.0	1612	tags=21%, list=11%, signal=24%	
VEGF SIGNALING PATHWAY%PANTHER PATHWAY%P00056	VEGF SIGNALING PATHWAY%PANTHER PATHWAY%P00056		59	0.41981012	1.0534248	0.39350405	0.65601295	1.0	2110	tags=19%, list=15%, signal=22%	
REGULATION OF RHOA ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF RHOA ACTIVITY	REGULATION OF RHOA ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF RHOA ACTIVITY		41	0.44572344	1.0533489	0.4080537	0.65592283	1.0	1901	tags=29%, list=13%, signal=34%	
GPCR LIGAND BINDING%REACTOME%R-HSA-500792.3	GPCR LIGAND BINDING%REACTOME%R-HSA-500792.3		188	0.37672347	1.052871	0.39118895	0.65673035	1.0	2098	tags=28%, list=15%, signal=32%	
NEGATIVE REGULATION OF SYNAPTIC TRANSMISSION%GOBP%GO:0050805	NEGATIVE REGULATION OF SYNAPTIC TRANSMISSION%GOBP%GO:0050805		12	0.54411644	1.0526031	0.43369475	0.65707666	1.0	2449	tags=25%, list=17%, signal=30%	
SIGNALING BY HIGH-KINASE ACTIVITY BRAF MUTANTS%REACTOME DATABASE ID RELEASE 83%6802948	SIGNALING BY HIGH-KINASE ACTIVITY BRAF MUTANTS%REACTOME DATABASE ID RELEASE 83%6802948		30	0.46454132	1.0523171	0.41816872	0.6574517	1.0	1729	tags=17%, list=12%, signal=19%	
REGULATION OF NEUROTRANSMITTER LEVELS%GOBP%GO:0001505	REGULATION OF NEUROTRANSMITTER LEVELS%GOBP%GO:0001505		105	0.39250082	1.0522016	0.3962704	0.6574504	1.0	3340	tags=35%, list=23%, signal=45%	
2Q37 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20220510%WP5224%HOMO SAPIENS	2Q37 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20220510%WP5224%HOMO SAPIENS		78	0.41003445	1.0521523	0.39266706	0.657307	1.0	2645	tags=28%, list=18%, signal=34%	
ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP673%HOMO SAPIENS	ERBB SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP673%HOMO SAPIENS		66	0.41157436	1.0520554	0.39950678	0.6572678	1.0	2997	tags=35%, list=21%, signal=44%	
RIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009185	RIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009185		12	0.5516789	1.0518295	0.42547876	0.65750337	1.0	623	tags=17%, list=4%, signal=17%	
ZINC TRANSPORTERS%REACTOME DATABASE ID RELEASE 83%435354	ZINC TRANSPORTERS%REACTOME DATABASE ID RELEASE 83%435354		11	0.5561016	1.0516067	0.4275862	0.65773517	1.0	2602	tags=36%, list=18%, signal=44%	
RENAL FILTRATION CELL DIFFERENTIATION%GOBP%GO:0061318	RENAL FILTRATION CELL DIFFERENTIATION%GOBP%GO:0061318		11	0.55755043	1.0509778	0.45286196	0.65885454	1.0	1651	tags=27%, list=11%, signal=31%	
TRANSPORT OF VIRUS%GOBP%GO:0046794	TRANSPORT OF VIRUS%GOBP%GO:0046794		14	0.5266213	1.0500654	0.42577487	0.6606005	1.0	1261	tags=29%, list=9%, signal=31%	
REGULATION OF PROTEIN TYROSINE KINASE ACTIVITY%GOBP%GO:0061097	REGULATION OF PROTEIN TYROSINE KINASE ACTIVITY%GOBP%GO:0061097		63	0.41269162	1.0492615	0.38432363	0.662097	1.0	2067	tags=24%, list=14%, signal=28%	
GABA RECEPTOR ACTIVATION%REACTOME DATABASE ID RELEASE 83%977443	GABA RECEPTOR ACTIVATION%REACTOME DATABASE ID RELEASE 83%977443		36	0.45214492	1.0491729	0.41070187	0.6620392	1.0	2824	tags=36%, list=20%, signal=45%	
SIGNALING EVENTS MEDIATED BY TCPTP%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY TCPTP	SIGNALING EVENTS MEDIATED BY TCPTP%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY TCPTP		38	0.44764262	1.0489402	0.4299584	0.6622927	1.0	2471	tags=32%, list=17%, signal=38%	
GOLGI-TO-ER RETROGRADE TRANSPORT%REACTOME DATABASE ID RELEASE 83%8856688	GOLGI-TO-ER RETROGRADE TRANSPORT%REACTOME DATABASE ID RELEASE 83%8856688		110	0.38934803	1.0486698	0.39228112	0.6626379	1.0	2348	tags=15%, list=16%, signal=18%	
SIGNALING EVENTS MEDIATED BY HDAC CLASS II%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS II	SIGNALING EVENTS MEDIATED BY HDAC CLASS II%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS II		31	0.46320257	1.0485739	0.42016807	0.6625957	1.0	1777	tags=16%, list=12%, signal=18%	
TRANSCRIPTIONAL REGULATION OF WHITE ADIPOCYTE DIFFERENTIATION%REACTOME DATABASE ID RELEASE 83%381340	TRANSCRIPTIONAL REGULATION OF WHITE ADIPOCYTE DIFFERENTIATION%REACTOME DATABASE ID RELEASE 83%381340		74	0.40749863	1.0479362	0.38433734	0.66376257	1.0	3099	tags=28%, list=21%, signal=36%	
POSITIVE REGULATION OF MACROAUTOPHAGY%GOBP%GO:0016239	POSITIVE REGULATION OF MACROAUTOPHAGY%GOBP%GO:0016239		60	0.4170194	1.0473466	0.3962264	0.6648074	1.0	2887	tags=28%, list=20%, signal=35%	
CELLULAR RESPONSE TO INSULIN STIMULUS%GOBP%GO:0032869	CELLULAR RESPONSE TO INSULIN STIMULUS%GOBP%GO:0032869		85	0.40165493	1.0468295	0.41878322	0.6656835	1.0	2619	tags=25%, list=18%, signal=30%	
EPIDERMAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007173	EPIDERMAL GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007173		36	0.44700775	1.0467404	0.41512027	0.66562027	1.0	2996	tags=42%, list=21%, signal=52%	
REGULATION OF MITOCHONDRIAL MEMBRANE POTENTIAL%GOBP%GO:0051881	REGULATION OF MITOCHONDRIAL MEMBRANE POTENTIAL%GOBP%GO:0051881		38	0.44342273	1.0466555	0.41015363	0.6655636	1.0	1366	tags=18%, list=9%, signal=20%	
PID_AR_TF_PATHWAY%MSIGDB_C2%PID_AR_TF_PATHWAY	PID_AR_TF_PATHWAY%MSIGDB_C2%PID_AR_TF_PATHWAY		36	0.44206816	1.0462555	0.41786942	0.6661831	1.0	4047	tags=53%, list=28%, signal=73%	
NOTCH-HLH TRANSCRIPTION PATHWAY%REACTOME DATABASE ID RELEASE 83%350054	NOTCH-HLH TRANSCRIPTION PATHWAY%REACTOME DATABASE ID RELEASE 83%350054		28	0.46682853	1.0460714	0.42918456	0.6663253	1.0	2610	tags=32%, list=18%, signal=39%	
NEPHROTIC SYNDROME%WIKIPATHWAYS_20220510%WP4758%HOMO SAPIENS	NEPHROTIC SYNDROME%WIKIPATHWAYS_20220510%WP4758%HOMO SAPIENS		31	0.4542552	1.0458024	0.41896674	0.666665	1.0	2182	tags=39%, list=15%, signal=45%	
ADENYLATE CYCLASE-ACTIVATING G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007189	ADENYLATE CYCLASE-ACTIVATING G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007189		47	0.4328348	1.0457133	0.4078176	0.6666035	1.0	2358	tags=47%, list=16%, signal=56%	
REGULATION OF JNK CASCADE%GOBP%GO:0046328	REGULATION OF JNK CASCADE%GOBP%GO:0046328		109	0.39228964	1.0456427	0.4068287	0.6664988	1.0	2190	tags=19%, list=15%, signal=23%	
THROMBOXANE SIGNALLING THROUGH TP RECEPTOR%REACTOME%R-HSA-428930.2	THROMBOXANE SIGNALLING THROUGH TP RECEPTOR%REACTOME%R-HSA-428930.2		19	0.49889815	1.045291	0.41647598	0.6670155	1.0	1931	tags=42%, list=13%, signal=49%	
EGF RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P00018	EGF RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P00018		84	0.40553263	1.0450823	0.4	0.667233	1.0	1605	tags=20%, list=11%, signal=23%	
PKC-GAMMA CALCIUM SIGNALING PATHWAY IN ATAXIA%WIKIPATHWAYS_20220510%WP4760%HOMO SAPIENS	PKC-GAMMA CALCIUM SIGNALING PATHWAY IN ATAXIA%WIKIPATHWAYS_20220510%WP4760%HOMO SAPIENS		12	0.5368455	1.0448167	0.44200352	0.6675541	1.0	1931	tags=42%, list=13%, signal=48%	
REGULATION OF SYNAPTIC TRANSMISSION, GABAERGIC%GOBP%GO:0032228	REGULATION OF SYNAPTIC TRANSMISSION, GABAERGIC%GOBP%GO:0032228		11	0.5541756	1.0444399	0.45326716	0.6681241	1.0	2556	tags=36%, list=18%, signal=44%	
RESPONSE TO INSULIN%GOBP%GO:0032868	RESPONSE TO INSULIN%GOBP%GO:0032868		94	0.3967624	1.0442245	0.38728663	0.6683313	1.0	2619	tags=24%, list=18%, signal=30%	
NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION%REACTOME DATABASE ID RELEASE 83%112314	NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION%REACTOME DATABASE ID RELEASE 83%112314		110	0.38697106	1.043494	0.42980936	0.6696582	1.0	2927	tags=31%, list=20%, signal=38%	
CELLULAR RESPONSE TO REACTIVE OXYGEN SPECIES%GOBP%GO:0034614	CELLULAR RESPONSE TO REACTIVE OXYGEN SPECIES%GOBP%GO:0034614		78	0.40029553	1.0428964	0.40815085	0.6707109	1.0	1306	tags=15%, list=9%, signal=17%	
CREB1 PHOSPHORYLATION THROUGH NMDA RECEPTOR-MEDIATED ACTIVATION OF RAS SIGNALING%REACTOME%R-HSA-442742.3	CREB1 PHOSPHORYLATION THROUGH NMDA RECEPTOR-MEDIATED ACTIVATION OF RAS SIGNALING%REACTOME%R-HSA-442742.3		19	0.49971378	1.0428184	0.4397496	0.670627	1.0	3211	tags=47%, list=22%, signal=61%	
FGFR1 MUTANT RECEPTOR ACTIVATION%REACTOME%R-HSA-1839124.2	FGFR1 MUTANT RECEPTOR ACTIVATION%REACTOME%R-HSA-1839124.2		21	0.48794067	1.0426822	0.4211695	0.6706685	1.0	2945	tags=43%, list=20%, signal=54%	
RETROGRADE TRANSPORT AT THE TRANS-GOLGI-NETWORK%REACTOME DATABASE ID RELEASE 83%6811440	RETROGRADE TRANSPORT AT THE TRANS-GOLGI-NETWORK%REACTOME DATABASE ID RELEASE 83%6811440		46	0.4336723	1.0419998	0.42031872	0.6719036	1.0	2794	tags=22%, list=19%, signal=27%	
CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:0044843	CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:0044843		62	0.41569597	1.0417129	0.41645885	0.67227155	1.0	703	tags=11%, list=5%, signal=12%	
SYNAPTIC ADHESION-LIKE MOLECULES%REACTOME DATABASE ID RELEASE 83%8849932	SYNAPTIC ADHESION-LIKE MOLECULES%REACTOME DATABASE ID RELEASE 83%8849932		14	0.5264829	1.0414376	0.4394184	0.6725996	1.0	1674	tags=29%, list=12%, signal=32%	
REGULATION OF CHOLESTEROL EFFLUX%GOBP%GO:0010874	REGULATION OF CHOLESTEROL EFFLUX%GOBP%GO:0010874		25	0.4721776	1.0412868	0.41753343	0.6726686	1.0	2253	tags=32%, list=16%, signal=38%	
MIRNA REGULATION OF PROSTATE CANCER SIGNALING PATHWAYS%WIKIPATHWAYS_20220510%WP3981%HOMO SAPIENS	MIRNA REGULATION OF PROSTATE CANCER SIGNALING PATHWAYS%WIKIPATHWAYS_20220510%WP3981%HOMO SAPIENS		26	0.46799636	1.0407845	0.4244186	0.67348826	1.0	2150	tags=31%, list=15%, signal=36%	
ROLES OF CERAMIDES IN THE DEVELOPMENT OF INSULIN RESISTANCE%WIKIPATHWAYS_20220510%WP5181%HOMO SAPIENS	ROLES OF CERAMIDES IN THE DEVELOPMENT OF INSULIN RESISTANCE%WIKIPATHWAYS_20220510%WP5181%HOMO SAPIENS		15	0.5157829	1.0398362	0.43915758	0.6752869	1.0	924	tags=20%, list=6%, signal=21%	
GLOMERULAR EPITHELIUM DEVELOPMENT%GOBP%GO:0072010	GLOMERULAR EPITHELIUM DEVELOPMENT%GOBP%GO:0072010		15	0.5177803	1.0392568	0.45720893	0.67629355	1.0	1651	tags=27%, list=11%, signal=30%	
BIOSYNTHESIS OF THE N-GLYCAN PRECURSOR (DOLICHOL LIPID-LINKED OLIGOSACCHARIDE, LLO) AND TRANSFER TO A NASCENT PROTEIN%REACTOME DATABASE ID RELEASE 83%446193	BIOSYNTHESIS OF THE N-GLYCAN PRECURSOR (DOLICHOL LIPID-LINKED OLIGOSACCHARIDE, LLO) AND TRANSFER TO A NASCENT PROTEIN%REACTOME DATABASE ID RELEASE 83%446193		72	0.40275458	1.0392048	0.4002448	0.67614436	1.0	2228	tags=19%, list=15%, signal=23%	
PRE-IMPLANTATION EMBRYO%WIKIPATHWAYS_20220510%WP3527%HOMO SAPIENS	PRE-IMPLANTATION EMBRYO%WIKIPATHWAYS_20220510%WP3527%HOMO SAPIENS		35	0.4389531	1.038496	0.41920215	0.6774177	1.0	2600	tags=37%, list=18%, signal=45%	
REGULATION OF MUSCLE CELL APOPTOTIC PROCESS%GOBP%GO:0010660	REGULATION OF MUSCLE CELL APOPTOTIC PROCESS%GOBP%GO:0010660		23	0.47739223	1.0382631	0.4260223	0.6776675	1.0	2061	tags=30%, list=14%, signal=35%	
5HT2 TYPE RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04374	5HT2 TYPE RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04374		34	0.44715586	1.0377973	0.41937715	0.6784256	1.0	1931	tags=29%, list=13%, signal=34%	
N-CADHERIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%N-CADHERIN SIGNALING EVENTS	N-CADHERIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%N-CADHERIN SIGNALING EVENTS		32	0.4523682	1.0377388	0.4273801	0.6783	1.0	3678	tags=44%, list=25%, signal=59%	
MICROTUBULE ANCHORING%GOBP%GO:0034453	MICROTUBULE ANCHORING%GOBP%GO:0034453		18	0.49558407	1.0369031	0.45208657	0.679879	1.0	3344	tags=28%, list=23%, signal=36%	
EGFR DOWNREGULATION%REACTOME%R-HSA-182971.6	EGFR DOWNREGULATION%REACTOME%R-HSA-182971.6		26	0.46766534	1.0366013	0.43635026	0.68027335	1.0	2709	tags=27%, list=19%, signal=33%	
RESPONSE TO AMINO ACID%GOBP%GO:0043200	RESPONSE TO AMINO ACID%GOBP%GO:0043200		22	0.48612627	1.0365866	0.44517067	0.68004715	1.0	1972	tags=23%, list=14%, signal=26%	
REGULATION OF PROTEIN DEPOLYMERIZATION%GOBP%GO:1901879	REGULATION OF PROTEIN DEPOLYMERIZATION%GOBP%GO:1901879		47	0.42801982	1.0357006	0.40957448	0.6817161	1.0	1864	tags=19%, list=13%, signal=22%	
REGULATION OF PROTEIN LOCALIZATION TO CELL SURFACE%GOBP%GO:2000008	REGULATION OF PROTEIN LOCALIZATION TO CELL SURFACE%GOBP%GO:2000008		28	0.4570896	1.0353535	0.44300145	0.6821964	1.0	3273	tags=46%, list=23%, signal=60%	
NEGATIVE REGULATION OF PROTEIN CATABOLIC PROCESS%GOBP%GO:0042177	NEGATIVE REGULATION OF PROTEIN CATABOLIC PROCESS%GOBP%GO:0042177		73	0.39865094	1.0351076	0.41615668	0.68248403	1.0	1460	tags=8%, list=10%, signal=9%	
PATHOGENIC ESCHERICHIA COLI INFECTION%WIKIPATHWAYS_20220510%WP2272%HOMO SAPIENS	PATHOGENIC ESCHERICHIA COLI INFECTION%WIKIPATHWAYS_20220510%WP2272%HOMO SAPIENS		37	0.43619585	1.0349299	0.43347052	0.68260765	1.0	1941	tags=30%, list=13%, signal=34%	
GLUCOSE CATABOLIC PROCESS%GOBP%GO:0006007	GLUCOSE CATABOLIC PROCESS%GOBP%GO:0006007		16	0.5141071	1.0341425	0.45280123	0.68405825	1.0	2792	tags=44%, list=19%, signal=54%	
S1P4 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P4 PATHWAY	S1P4 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P4 PATHWAY		13	0.5277347	1.0338827	0.45417348	0.6843685	1.0	1553	tags=31%, list=11%, signal=34%	
POST-CHAPERONIN TUBULIN FOLDING PATHWAY%REACTOME DATABASE ID RELEASE 83%389977	POST-CHAPERONIN TUBULIN FOLDING PATHWAY%REACTOME DATABASE ID RELEASE 83%389977		14	0.5233018	1.0338308	0.45153272	0.68422216	1.0	1713	tags=29%, list=12%, signal=32%	
METABOTROPIC GLUTAMATE RECEPTOR GROUP I PATHWAY%PANTHER PATHWAY%P00041	METABOTROPIC GLUTAMATE RECEPTOR GROUP I PATHWAY%PANTHER PATHWAY%P00041		16	0.51129943	1.0334952	0.45148355	0.6846849	1.0	2927	tags=44%, list=20%, signal=55%	
NUCLEAR PORE COMPLEX ASSEMBLY%GOBP%GO:0051292	NUCLEAR PORE COMPLEX ASSEMBLY%GOBP%GO:0051292		10	0.55886054	1.0333543	0.459799	0.68471974	1.0	421	tags=10%, list=3%, signal=10%	
REGULATION OF AMYLOID-BETA CLEARANCE%GOBP%GO:1900221	REGULATION OF AMYLOID-BETA CLEARANCE%GOBP%GO:1900221		13	0.5319364	1.0328478	0.47669664	0.6855302	1.0	105	tags=8%, list=1%, signal=8%	
GPCRS, CLASS A RHODOPSIN-LIKE%WIKIPATHWAYS_20220510%WP455%HOMO SAPIENS	GPCRS, CLASS A RHODOPSIN-LIKE%WIKIPATHWAYS_20220510%WP455%HOMO SAPIENS		71	0.40252843	1.032578	0.42252645	0.68586177	1.0	2202	tags=31%, list=15%, signal=36%	
NEUROTRANSMITTER TRANSPORT%GOBP%GO:0006836	NEUROTRANSMITTER TRANSPORT%GOBP%GO:0006836		64	0.4090193	1.032307	0.42632243	0.68619555	1.0	2880	tags=31%, list=20%, signal=39%	
WNT5:FZD7-MEDIATED LEISHMANIA DAMPING%REACTOME%R-HSA-9673324.1	WNT5:FZD7-MEDIATED LEISHMANIA DAMPING%REACTOME%R-HSA-9673324.1		10	0.55427885	1.0322794	0.46468085	0.6859987	1.0	2151	tags=40%, list=15%, signal=47%	
PID_EPHA_FWDPATHWAY%MSIGDB_C2%PID_EPHA_FWDPATHWAY	PID_EPHA_FWDPATHWAY%MSIGDB_C2%PID_EPHA_FWDPATHWAY		21	0.4856588	1.0322629	0.43446246	0.68577284	1.0	2561	tags=48%, list=18%, signal=58%	
REGULATION OF GENE SILENCING BY RNA%GOBP%GO:0060966	REGULATION OF GENE SILENCING BY RNA%GOBP%GO:0060966		25	0.47447488	1.0320531	0.454142	0.6859652	1.0	1920	tags=16%, list=13%, signal=18%	
NEGATIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031111	NEGATIVE REGULATION OF MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION%GOBP%GO:0031111		26	0.46527082	1.0319005	0.4354486	0.68603045	1.0	2670	tags=31%, list=18%, signal=38%	
REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:1900180	REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:1900180		91	0.39180118	1.0317789	0.43905327	0.686031	1.0	2304	tags=19%, list=16%, signal=22%	
G-PROTEIN ACTIVATION%REACTOME DATABASE ID RELEASE 83%202040	G-PROTEIN ACTIVATION%REACTOME DATABASE ID RELEASE 83%202040		17	0.5014702	1.0313218	0.44952682	0.6867407	1.0	1931	tags=41%, list=13%, signal=47%	
KINESINS%REACTOME%R-HSA-983189.3	KINESINS%REACTOME%R-HSA-983189.3		39	0.43660247	1.0310527	0.42165434	0.68707013	1.0	242	tags=5%, list=2%, signal=5%	
N-GLYCAN PROCESSING%GOBP%GO:0006491	N-GLYCAN PROCESSING%GOBP%GO:0006491		18	0.4967112	1.0301241	0.44066516	0.68884146	1.0	1050	tags=17%, list=7%, signal=18%	
REGULATION OF LIPID TRANSPORT%GOBP%GO:0032368	REGULATION OF LIPID TRANSPORT%GOBP%GO:0032368		69	0.40078717	1.0299658	0.42769608	0.6889232	1.0	1570	tags=19%, list=11%, signal=21%	
POSITIVE REGULATION OF JNK CASCADE%GOBP%GO:0046330	POSITIVE REGULATION OF JNK CASCADE%GOBP%GO:0046330		72	0.40212968	1.0296892	0.431694	0.68927723	1.0	1545	tags=18%, list=11%, signal=20%	
STEROL METABOLIC PROCESS%GOBP%GO:0016125	STEROL METABOLIC PROCESS%GOBP%GO:0016125		56	0.41044155	1.0296706	0.4356688	0.68906164	1.0	2459	tags=25%, list=17%, signal=30%	
POSITIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA PRODUCTION%GOBP%GO:0071636	POSITIVE REGULATION OF TRANSFORMING GROWTH FACTOR BETA PRODUCTION%GOBP%GO:0071636		14	0.52410644	1.0290065	0.46589017	0.69022596	1.0	1542	tags=36%, list=11%, signal=40%	
INWARDLY RECTIFYING K+ CHANNELS%REACTOME DATABASE ID RELEASE 83%1296065	INWARDLY RECTIFYING K+ CHANNELS%REACTOME DATABASE ID RELEASE 83%1296065		24	0.47378153	1.0287994	0.45447817	0.69043344	1.0	865	tags=21%, list=6%, signal=22%	
CARBOHYDRATE BIOSYNTHETIC PROCESS%GOBP%GO:0016051	CARBOHYDRATE BIOSYNTHETIC PROCESS%GOBP%GO:0016051		73	0.3977751	1.0286479	0.44043982	0.6905087	1.0	2520	tags=25%, list=17%, signal=30%	
NEGATIVE REGULATION OF CELLULAR CATABOLIC PROCESS%GOBP%GO:0031330	NEGATIVE REGULATION OF CELLULAR CATABOLIC PROCESS%GOBP%GO:0031330		135	0.3748785	1.0285901	0.42841226	0.69037956	1.0	2596	tags=21%, list=18%, signal=25%	
NUCLEOSIDE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:1901292	NUCLEOSIDE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:1901292		60	0.41118506	1.0283821	0.43734336	0.6905866	1.0	1091	tags=13%, list=8%, signal=14%	
