NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
RNA POLYMERASE II TRANSCRIPTION PRE-INITIATION AND PROMOTER OPENING%REACTOME%R-HSA-73779.4	RNA POLYMERASE II TRANSCRIPTION PRE-INITIATION AND PROMOTER OPENING%REACTOME%R-HSA-73779.4		44	0.37255487	1.083992	0.3227991	0.5529732	1.0	3566	tags=25%, list=23%, signal=32%	
CHROMATIN MODIFICATIONS DURING THE MATERNAL TO ZYGOTIC TRANSITION (MZT)%REACTOME%R-HSA-9821002.1	CHROMATIN MODIFICATIONS DURING THE MATERNAL TO ZYGOTIC TRANSITION (MZT)%REACTOME%R-HSA-9821002.1		18	0.44844234	1.0839057	0.35903084	0.5529004	1.0	4459	tags=44%, list=29%, signal=62%	
FACTORS AND PATHWAYS AFFECTING INSULIN LIKE GROWTH FACTOR IGF1 AKT SIGNALING%WIKIPATHWAYS_20240510%WP3850%HOMO SAPIENS	FACTORS AND PATHWAYS AFFECTING INSULIN LIKE GROWTH FACTOR IGF1 AKT SIGNALING%WIKIPATHWAYS_20240510%WP3850%HOMO SAPIENS		25	0.42101532	1.0836368	0.34725276	0.55326605	1.0	2828	tags=44%, list=18%, signal=54%	
CELLULAR RESPONSE TO MECHANICAL STIMULUS%GOBP%GO:0071260	CELLULAR RESPONSE TO MECHANICAL STIMULUS%GOBP%GO:0071260		48	0.38198543	1.0833375	0.30622008	0.5536926	1.0	1221	tags=15%, list=8%, signal=16%	
HETEROPHILIC CELL-CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES%GOBP%GO:0007157	HETEROPHILIC CELL-CELL ADHESION VIA PLASMA MEMBRANE CELL ADHESION MOLECULES%GOBP%GO:0007157		37	0.38583818	1.0829782	0.3180778	0.5542601	1.0	2425	tags=24%, list=16%, signal=29%	
NEGATIVE REGULATION OF LYMPHOCYTE ACTIVATION%GOBP%GO:0051250	NEGATIVE REGULATION OF LYMPHOCYTE ACTIVATION%GOBP%GO:0051250		93	0.33370367	1.082426	0.28978622	0.5552108	1.0	2844	tags=23%, list=18%, signal=27%	
RAS AND BRADYKININ PATHWAYS IN COVID 19%WIKIPATHWAYS_20240510%WP4969%HOMO SAPIENS	RAS AND BRADYKININ PATHWAYS IN COVID 19%WIKIPATHWAYS_20240510%WP4969%HOMO SAPIENS		15	0.46482715	1.0821793	0.3668763	0.5555103	1.0	157	tags=13%, list=1%, signal=13%	
COPII-MEDIATED VESICLE TRANSPORT%REACTOME DATABASE ID RELEASE 81%204005	COPII-MEDIATED VESICLE TRANSPORT%REACTOME DATABASE ID RELEASE 81%204005		63	0.36131322	1.0819948	0.30734965	0.55568063	1.0	1609	tags=19%, list=10%, signal=21%	
POSITIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0045621	POSITIVE REGULATION OF LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0045621		95	0.3275607	1.0817977	0.29039812	0.5559	1.0	2800	tags=23%, list=18%, signal=28%	
INTRINSIC PATHWAY FOR APOPTOSIS%REACTOME DATABASE ID RELEASE 81%109606	INTRINSIC PATHWAY FOR APOPTOSIS%REACTOME DATABASE ID RELEASE 81%109606		53	0.36727503	1.081214	0.32850242	0.5569949	1.0	2271	tags=23%, list=15%, signal=26%	
PYRIMIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0006221	PYRIMIDINE NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0006221		15	0.4732527	1.0810715	0.34166667	0.557072	1.0	2103	tags=27%, list=13%, signal=31%	
NEGATIVE REGULATION OF DNA REPAIR%GOBP%GO:0045738	NEGATIVE REGULATION OF DNA REPAIR%GOBP%GO:0045738		39	0.37938377	1.0806874	0.31292516	0.5576842	1.0	3173	tags=31%, list=20%, signal=39%	
REGULATION OF SPINDLE ASSEMBLY%GOBP%GO:0090169	REGULATION OF SPINDLE ASSEMBLY%GOBP%GO:0090169		30	0.40550536	1.0801886	0.32951945	0.5585654	1.0	5904	tags=60%, list=38%, signal=96%	
CELLULAR RESPONSE TO INTERLEUKIN-1%GOBP%GO:0071347	CELLULAR RESPONSE TO INTERLEUKIN-1%GOBP%GO:0071347		54	0.35553104	1.0799501	0.30958232	0.55887544	1.0	2956	tags=26%, list=19%, signal=32%	
NEGATIVE REGULATION OF ORGANELLE ASSEMBLY%GOBP%GO:1902116	NEGATIVE REGULATION OF ORGANELLE ASSEMBLY%GOBP%GO:1902116		42	0.377903	1.0799178	0.3189066	0.55868375	1.0	3891	tags=48%, list=25%, signal=63%	
ANDROGEN RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20240510%WP138%HOMO SAPIENS	ANDROGEN RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20240510%WP138%HOMO SAPIENS		63	0.35846952	1.0798298	0.3112745	0.5586202	1.0	2079	tags=21%, list=13%, signal=24%	
REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904035	REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904035		59	0.3565485	1.0796119	0.31111112	0.5588294	1.0	1418	tags=15%, list=9%, signal=17%	
ENDOCRINE SYSTEM DEVELOPMENT%GOBP%GO:0035270	ENDOCRINE SYSTEM DEVELOPMENT%GOBP%GO:0035270		32	0.40262583	1.079403	0.34615386	0.55903924	1.0	1461	tags=22%, list=9%, signal=24%	
MAINTENANCE OF PROTEIN LOCATION IN CELL%GOBP%GO:0032507	MAINTENANCE OF PROTEIN LOCATION IN CELL%GOBP%GO:0032507		51	0.35415652	1.0790466	0.32374102	0.55961716	1.0	2784	tags=20%, list=18%, signal=24%	
REGULATION OF NON-CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:2000050	REGULATION OF NON-CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:2000050		20	0.45283884	1.0789506	0.35714287	0.5595732	1.0	4674	tags=50%, list=30%, signal=71%	
REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032204	REGULATION OF TELOMERE MAINTENANCE%GOBP%GO:0032204		98	0.33005166	1.0788745	0.30670103	0.5594732	1.0	3632	tags=32%, list=23%, signal=41%	
GLUCOSAMINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:1901071	GLUCOSAMINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:1901071		21	0.438738	1.0788033	0.3590909	0.5593805	1.0	3485	tags=38%, list=22%, signal=49%	
TRANSLESION SYNTHESIS BY Y FAMILY DNA POLYMERASES BYPASSES LESIONS ON DNA TEMPLATE%REACTOME%R-HSA-110313.3	TRANSLESION SYNTHESIS BY Y FAMILY DNA POLYMERASES BYPASSES LESIONS ON DNA TEMPLATE%REACTOME%R-HSA-110313.3		39	0.37972748	1.0785526	0.3287037	0.55969787	1.0	3614	tags=36%, list=23%, signal=47%	
POSITIVE REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1904377	POSITIVE REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1904377		57	0.36201382	1.0778308	0.3101852	0.5611052	1.0	2043	tags=21%, list=13%, signal=24%	
PI3K CASCADE%REACTOME%R-HSA-109704.7	PI3K CASCADE%REACTOME%R-HSA-109704.7		24	0.42422706	1.0774925	0.36343613	0.56158656	1.0	2391	tags=38%, list=15%, signal=44%	
POSITIVE REGULATION OF PHOSPHOPROTEIN PHOSPHATASE ACTIVITY%GOBP%GO:0032516	POSITIVE REGULATION OF PHOSPHOPROTEIN PHOSPHATASE ACTIVITY%GOBP%GO:0032516		15	0.46749556	1.0771309	0.3545082	0.56211925	1.0	2511	tags=33%, list=16%, signal=40%	
RNA POLYMERASE II TRANSCRIPTION INITIATION AND PROMOTER CLEARANCE%REACTOME%R-HSA-76042.5	RNA POLYMERASE II TRANSCRIPTION INITIATION AND PROMOTER CLEARANCE%REACTOME%R-HSA-76042.5		44	0.37255487	1.0765206	0.34318182	0.56327623	1.0	3566	tags=25%, list=23%, signal=32%	
CARDIAC CELL DEVELOPMENT%GOBP%GO:0055006	CARDIAC CELL DEVELOPMENT%GOBP%GO:0055006		32	0.40852514	1.0761796	0.34836066	0.5638065	1.0	50	tags=6%, list=0%, signal=6%	
FLT3 SIGNALING IN DISEASE%REACTOME%R-HSA-9682385.3	FLT3 SIGNALING IN DISEASE%REACTOME%R-HSA-9682385.3		26	0.40963817	1.0759242	0.35764706	0.5641261	1.0	2978	tags=23%, list=19%, signal=28%	
PHYSICO CHEMICAL FEATURES AND TOXICITY ASSOCIATED PATHWAYS%WIKIPATHWAYS_20240510%WP3680%HOMO SAPIENS	PHYSICO CHEMICAL FEATURES AND TOXICITY ASSOCIATED PATHWAYS%WIKIPATHWAYS_20240510%WP3680%HOMO SAPIENS		44	0.3736667	1.0757632	0.325	0.5642281	1.0	2978	tags=34%, list=19%, signal=42%	
RNA POLYMERASE II TRANSCRIPTION INITIATION%REACTOME%R-HSA-75953.4	RNA POLYMERASE II TRANSCRIPTION INITIATION%REACTOME%R-HSA-75953.4		44	0.37255487	1.0752817	0.30068338	0.5650816	1.0	3566	tags=25%, list=23%, signal=32%	
PID_PRL_SIGNALING_EVENTS_PATHWAY%MSIGDB_C2%PID_PRL_SIGNALING_EVENTS_PATHWAY	PID_PRL_SIGNALING_EVENTS_PATHWAY%MSIGDB_C2%PID_PRL_SIGNALING_EVENTS_PATHWAY		18	0.45006037	1.0751904	0.35730338	0.56503606	1.0	1939	tags=28%, list=12%, signal=32%	
VIRAL GENE EXPRESSION%GOBP%GO:0019080	VIRAL GENE EXPRESSION%GOBP%GO:0019080		51	0.3674529	1.0750891	0.3372093	0.5649949	1.0	3038	tags=29%, list=20%, signal=36%	
REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051489	REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051489		38	0.38029668	1.0748405	0.3466981	0.5653242	1.0	2087	tags=24%, list=13%, signal=27%	
G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0000086	G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0000086		40	0.3764995	1.0747339	0.34731933	0.5652953	1.0	3260	tags=40%, list=21%, signal=50%	
NEGATIVE REGULATION OF ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046636	NEGATIVE REGULATION OF ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046636		28	0.41390568	1.0745981	0.35974303	0.5653476	1.0	860	tags=14%, list=6%, signal=15%	
DNA-TEMPLATED DNA REPLICATION MAINTENANCE OF FIDELITY%GOBP%GO:0045005	DNA-TEMPLATED DNA REPLICATION MAINTENANCE OF FIDELITY%GOBP%GO:0045005		52	0.3641848	1.0745142	0.32687652	0.56526583	1.0	3901	tags=38%, list=25%, signal=51%	
NEGATIVE REGULATION OF MET ACTIVITY%REACTOME DATABASE ID RELEASE 81%6807004	NEGATIVE REGULATION OF MET ACTIVITY%REACTOME DATABASE ID RELEASE 81%6807004		19	0.44090563	1.0744507	0.38293216	0.5651621	1.0	1832	tags=21%, list=12%, signal=24%	
CELLULAR RESPONSE TO STARVATION%GOBP%GO:0009267	CELLULAR RESPONSE TO STARVATION%GOBP%GO:0009267		122	0.31887108	1.0740618	0.28426397	0.56577843	1.0	3123	tags=29%, list=20%, signal=36%	
LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0030098	LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0030098		136	0.31605086	1.0738606	0.28176796	0.5659505	1.0	786	tags=10%, list=5%, signal=11%	
REGULATION OF LEUKOCYTE MIGRATION%GOBP%GO:0002685	REGULATION OF LEUKOCYTE MIGRATION%GOBP%GO:0002685		145	0.30546355	1.0735289	0.27968338	0.56646967	1.0	1086	tags=11%, list=7%, signal=12%	
TOLL LIKE RECEPTOR 7 8 (TLR7 8) CASCADE%REACTOME%R-HSA-168181.8	TOLL LIKE RECEPTOR 7 8 (TLR7 8) CASCADE%REACTOME%R-HSA-168181.8		98	0.32905737	1.0732515	0.3046683	0.5668857	1.0	2157	tags=15%, list=14%, signal=18%	
HALLMARK_MTORC1_SIGNALING%MSIGDBHALLMARK%HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING%MSIGDBHALLMARK%HALLMARK_MTORC1_SIGNALING		138	0.31083012	1.0732034	0.2770781	0.5667362	1.0	2242	tags=18%, list=14%, signal=21%	
POSITIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION%GOBP%GO:1903749	POSITIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION%GOBP%GO:1903749		29	0.40761027	1.0730762	0.34252873	0.56676286	1.0	1400	tags=24%, list=9%, signal=26%	
CYTOPLASMIC TRANSLATIONAL INITIATION%GOBP%GO:0002183	CYTOPLASMIC TRANSLATIONAL INITIATION%GOBP%GO:0002183		32	0.3943302	1.0730546	0.34324944	0.56654406	1.0	4751	tags=41%, list=30%, signal=58%	
SIGNAL AMPLIFICATION%REACTOME DATABASE ID RELEASE 81%392518	SIGNAL AMPLIFICATION%REACTOME DATABASE ID RELEASE 81%392518		25	0.4256302	1.0727423	0.35454544	0.56700915	1.0	2049	tags=24%, list=13%, signal=28%	
KETOROLAC ACTION PATHWAY%SMPDB%SMP0000098	KETOROLAC ACTION PATHWAY%SMPDB%SMP0000098		22	0.42379424	1.0726858	0.37445888	0.56689405	1.0	279	tags=9%, list=2%, signal=9%	
REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903555	REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903555		111	0.3197331	1.0725268	0.27226463	0.56700045	1.0	445	tags=6%, list=3%, signal=6%	
AMB2 INTEGRIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AMB2 INTEGRIN SIGNALING	AMB2 INTEGRIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AMB2 INTEGRIN SIGNALING		29	0.41426942	1.072458	0.34570765	0.5669059	1.0	2462	tags=31%, list=16%, signal=37%	
PROTEIN-CONTAINING COMPLEX LOCALIZATION%GOBP%GO:0031503	PROTEIN-CONTAINING COMPLEX LOCALIZATION%GOBP%GO:0031503		111	0.3211927	1.0720651	0.30050504	0.5675605	1.0	2725	tags=25%, list=17%, signal=30%	
POSITIVE REGULATION OF CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0045913	POSITIVE REGULATION OF CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0045913		47	0.3733507	1.0719639	0.34741783	0.5675458	1.0	1658	tags=23%, list=11%, signal=26%	
CARGO RECOGNITION FOR CLATHRIN-MEDIATED ENDOCYTOSIS%REACTOME%R-HSA-8856825.5	CARGO RECOGNITION FOR CLATHRIN-MEDIATED ENDOCYTOSIS%REACTOME%R-HSA-8856825.5		95	0.3227307	1.0715641	0.30541873	0.5682142	1.0	3957	tags=35%, list=25%, signal=46%	
POST-TRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0016441	POST-TRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0016441		42	0.38265362	1.0715109	0.33483145	0.5680744	1.0	4779	tags=38%, list=31%, signal=55%	
GENE AND PROTEIN EXPRESSION BY JAK-STAT SIGNALING AFTER INTERLEUKIN-12 STIMULATION%REACTOME DATABASE ID RELEASE 81%8950505	GENE AND PROTEIN EXPRESSION BY JAK-STAT SIGNALING AFTER INTERLEUKIN-12 STIMULATION%REACTOME DATABASE ID RELEASE 81%8950505		32	0.40283665	1.0711296	0.36165577	0.5686955	1.0	3074	tags=31%, list=20%, signal=39%	
NEGATIVE REGULATION OF AMIDE METABOLIC PROCESS%GOBP%GO:0034249	NEGATIVE REGULATION OF AMIDE METABOLIC PROCESS%GOBP%GO:0034249		20	0.44251502	1.0707362	0.36980307	0.5693648	1.0	1451	tags=20%, list=9%, signal=22%	
FRAGILE X SYNDROME%WIKIPATHWAYS_20240510%WP4549%HOMO SAPIENS	FRAGILE X SYNDROME%WIKIPATHWAYS_20240510%WP4549%HOMO SAPIENS		82	0.33515996	1.0707154	0.32289156	0.5691525	1.0	3894	tags=35%, list=25%, signal=47%	
PIROXICAM ACTION PATHWAY%SMPDB%SMP0000077	PIROXICAM ACTION PATHWAY%SMPDB%SMP0000077		22	0.42379424	1.070712	0.36034116	0.56889915	1.0	279	tags=9%, list=2%, signal=9%	
SIGNALING BY ACTIVIN%REACTOME%R-HSA-1502540.5	SIGNALING BY ACTIVIN%REACTOME%R-HSA-1502540.5		16	0.46090314	1.0702415	0.37665197	0.56978047	1.0	2938	tags=56%, list=19%, signal=69%	
NEGATIVE REGULATION OF PROTEIN KINASE ACTIVITY%GOBP%GO:0006469	NEGATIVE REGULATION OF PROTEIN KINASE ACTIVITY%GOBP%GO:0006469		128	0.31329334	1.0702097	0.2984293	0.5695899	1.0	3018	tags=23%, list=19%, signal=29%	
S1P3 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P3 PATHWAY	S1P3 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%S1P3 PATHWAY		25	0.42540964	1.0696802	0.375	0.57054144	1.0	3052	tags=44%, list=20%, signal=55%	
PID_ER_NONGENOMIC_PATHWAY%MSIGDB_C2%PID_ER_NONGENOMIC_PATHWAY	PID_ER_NONGENOMIC_PATHWAY%MSIGDB_C2%PID_ER_NONGENOMIC_PATHWAY		30	0.40374857	1.06949	0.36739132	0.57071877	1.0	2164	tags=23%, list=14%, signal=27%	
ACETAMINOPHEN ACTION PATHWAY%SMPDB%SMP0000710	ACETAMINOPHEN ACTION PATHWAY%SMPDB%SMP0000710		22	0.42379424	1.0691316	0.3803132	0.57129323	1.0	279	tags=9%, list=2%, signal=9%	
ACTIVATION OF MATRIX METALLOPROTEINASES%REACTOME DATABASE ID RELEASE 81%1592389	ACTIVATION OF MATRIX METALLOPROTEINASES%REACTOME DATABASE ID RELEASE 81%1592389		26	0.41826195	1.0689654	0.36480686	0.5714253	1.0	1077	tags=19%, list=7%, signal=21%	
REGULATION OF MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS%GOBP%GO:0051043	REGULATION OF MEMBRANE PROTEIN ECTODOMAIN PROTEOLYSIS%GOBP%GO:0051043		22	0.43718046	1.0684159	0.36689037	0.5724335	1.0	1807	tags=32%, list=12%, signal=36%	
SALICYLIC ACID ACTION PATHWAY%SMPDB%SMP0000709	SALICYLIC ACID ACTION PATHWAY%SMPDB%SMP0000709		22	0.42379424	1.0681621	0.3652174	0.5727965	1.0	279	tags=9%, list=2%, signal=9%	
NEGATIVE REGULATION OF PEPTIDASE ACTIVITY%GOBP%GO:0010466	NEGATIVE REGULATION OF PEPTIDASE ACTIVITY%GOBP%GO:0010466		72	0.34070167	1.0680107	0.3374083	0.57288146	1.0	1251	tags=13%, list=8%, signal=14%	
TENOXICAM ACTION PATHWAY%SMPDB%SMP0000706	TENOXICAM ACTION PATHWAY%SMPDB%SMP0000706		22	0.42379424	1.0676366	0.37336245	0.5734418	1.0	279	tags=9%, list=2%, signal=9%	
VALDECOXIB ACTION PATHWAY%SMPDB%SMP0000116	VALDECOXIB ACTION PATHWAY%SMPDB%SMP0000116		22	0.42379424	1.0675352	0.3402299	0.5734267	1.0	279	tags=9%, list=2%, signal=9%	
CELL-CELL ADHESION MEDIATED BY CADHERIN%GOBP%GO:0044331	CELL-CELL ADHESION MEDIATED BY CADHERIN%GOBP%GO:0044331		19	0.4528367	1.0672326	0.4063927	0.5738681	1.0	1258	tags=21%, list=8%, signal=23%	
TRANSPORT TO THE GOLGI AND SUBSEQUENT MODIFICATION%REACTOME DATABASE ID RELEASE 81%948021	TRANSPORT TO THE GOLGI AND SUBSEQUENT MODIFICATION%REACTOME DATABASE ID RELEASE 81%948021		154	0.30455676	1.0671452	0.28680202	0.5738051	1.0	1695	tags=15%, list=11%, signal=17%	
PID_PI3KCI_AKT_PATHWAY%MSIGDB_C2%PID_PI3KCI_AKT_PATHWAY	PID_PI3KCI_AKT_PATHWAY%MSIGDB_C2%PID_PI3KCI_AKT_PATHWAY		26	0.41913798	1.0663049	0.3692946	0.575459	1.0	3052	tags=42%, list=20%, signal=53%	
SALSALATE ACTION PATHWAY%SMPDB%SMP0000707	SALSALATE ACTION PATHWAY%SMPDB%SMP0000707		22	0.42379424	1.0657077	0.34660423	0.5765989	1.0	279	tags=9%, list=2%, signal=9%	
ANTIPYRINE ACTION PATHWAY%SMPDB%SMP0000692	ANTIPYRINE ACTION PATHWAY%SMPDB%SMP0000692		22	0.42379424	1.0652944	0.3752809	0.5772749	1.0	279	tags=9%, list=2%, signal=9%	
GONAD DEVELOPMENT%GOBP%GO:0008406	GONAD DEVELOPMENT%GOBP%GO:0008406		52	0.3565934	1.0651362	0.33549783	0.5773666	1.0	1461	tags=25%, list=9%, signal=27%	
REGULATION OF PEPTIDYL-THREONINE PHOSPHORYLATION%GOBP%GO:0010799	REGULATION OF PEPTIDYL-THREONINE PHOSPHORYLATION%GOBP%GO:0010799		31	0.3999537	1.0650903	0.3508772	0.5772192	1.0	1314	tags=23%, list=8%, signal=25%	
INTERLEUKIN 11 SIGNALING PATHWAY%WIKIPATHWAYS_20240510%WP2332%HOMO SAPIENS	INTERLEUKIN 11 SIGNALING PATHWAY%WIKIPATHWAYS_20240510%WP2332%HOMO SAPIENS		37	0.37778243	1.0645887	0.3421687	0.5781258	1.0	1081	tags=14%, list=7%, signal=14%	
SUPERPATHWAY OF PURINE NUCLEOTIDE SALVAGE%BIOCYC%PWY66-409	SUPERPATHWAY OF PURINE NUCLEOTIDE SALVAGE%BIOCYC%PWY66-409		28	0.40365538	1.0645666	0.38651684	0.5779166	1.0	1507	tags=18%, list=10%, signal=20%	
REGULATION OF ERYTHROCYTE DIFFERENTIATION%GOBP%GO:0045646	REGULATION OF ERYTHROCYTE DIFFERENTIATION%GOBP%GO:0045646		36	0.38285634	1.0644984	0.3686636	0.57782716	1.0	1098	tags=19%, list=7%, signal=21%	
RUNX2 REGULATES OSTEOBLAST DIFFERENTIATION%REACTOME DATABASE ID RELEASE 81%8940973	RUNX2 REGULATES OSTEOBLAST DIFFERENTIATION%REACTOME DATABASE ID RELEASE 81%8940973		20	0.43082187	1.0643685	0.36622807	0.5778705	1.0	3440	tags=50%, list=22%, signal=64%	
POSITIVE REGULATION OF CALCIUM ION TRANSPORT%GOBP%GO:0051928	POSITIVE REGULATION OF CALCIUM ION TRANSPORT%GOBP%GO:0051928		71	0.34023547	1.0643635	0.3286385	0.577617	1.0	2186	tags=17%, list=14%, signal=20%	
GLIOBLASTOMA SIGNALING PATHWAYS%WIKIPATHWAYS_20240510%WP2261%HOMO SAPIENS	GLIOBLASTOMA SIGNALING PATHWAYS%WIKIPATHWAYS_20240510%WP2261%HOMO SAPIENS		66	0.3440687	1.0640109	0.32696897	0.57816833	1.0	3142	tags=33%, list=20%, signal=42%	
ENDODERM DIFFERENTIATION%WIKIPATHWAYS_20240510%WP2853%HOMO SAPIENS	ENDODERM DIFFERENTIATION%WIKIPATHWAYS_20240510%WP2853%HOMO SAPIENS		101	0.32030326	1.0639058	0.2857143	0.57813925	1.0	3546	tags=35%, list=23%, signal=45%	
COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20240510%WP558%HOMO SAPIENS	COMPLEMENT AND COAGULATION CASCADES%WIKIPATHWAYS_20240510%WP558%HOMO SAPIENS		36	0.3832694	1.063879	0.35021096	0.577938	1.0	567	tags=11%, list=4%, signal=12%	
RNA POLYMERASE II HIV PROMOTER ESCAPE%REACTOME DATABASE ID RELEASE 81%167162	RNA POLYMERASE II HIV PROMOTER ESCAPE%REACTOME DATABASE ID RELEASE 81%167162		44	0.37255487	1.063246	0.33333334	0.5791799	1.0	3566	tags=25%, list=23%, signal=32%	
PID_IL2_STAT5_PATHWAY%MSIGDB_C2%PID_IL2_STAT5_PATHWAY	PID_IL2_STAT5_PATHWAY%MSIGDB_C2%PID_IL2_STAT5_PATHWAY		23	0.42384526	1.0631074	0.38209608	0.5792568	1.0	1762	tags=17%, list=11%, signal=20%	
BETA1 ADRENERGIC RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04377	BETA1 ADRENERGIC RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04377		19	0.44620666	1.0627238	0.36504424	0.5798877	1.0	3508	tags=32%, list=23%, signal=41%	
POSITIVE REGULATION OF MACROAUTOPHAGY%GOBP%GO:0016239	POSITIVE REGULATION OF MACROAUTOPHAGY%GOBP%GO:0016239		73	0.33870128	1.0625919	0.320802	0.5799447	1.0	2229	tags=22%, list=14%, signal=25%	
DEVELOPMENT OF PRIMARY SEXUAL CHARACTERISTICS%GOBP%GO:0045137	DEVELOPMENT OF PRIMARY SEXUAL CHARACTERISTICS%GOBP%GO:0045137		54	0.35188782	1.062156	0.37046006	0.5807018	1.0	1461	tags=24%, list=9%, signal=26%	
ANTIMICROBIAL HUMORAL IMMUNE RESPONSE MEDIATED BY ANTIMICROBIAL PEPTIDE%GOBP%GO:0061844	ANTIMICROBIAL HUMORAL IMMUNE RESPONSE MEDIATED BY ANTIMICROBIAL PEPTIDE%GOBP%GO:0061844		51	0.3652792	1.0620627	0.32579187	0.58063745	1.0	704	tags=8%, list=5%, signal=8%	
POSITIVE REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051057	POSITIVE REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051057		49	0.36246663	1.0619284	0.36448598	0.5806705	1.0	2593	tags=24%, list=17%, signal=29%	
POSITIVE REGULATION OF INTRACELLULAR PROTEIN TRANSPORT%GOBP%GO:0090316	POSITIVE REGULATION OF INTRACELLULAR PROTEIN TRANSPORT%GOBP%GO:0090316		65	0.34227356	1.0618286	0.34718826	0.5806359	1.0	3831	tags=35%, list=25%, signal=47%	
PID_LYSOPHOSPHOLIPID_PATHWAY%MSIGDB_C2%PID_LYSOPHOSPHOLIPID_PATHWAY	PID_LYSOPHOSPHOLIPID_PATHWAY%MSIGDB_C2%PID_LYSOPHOSPHOLIPID_PATHWAY		42	0.366053	1.0616667	0.36160713	0.58074427	1.0	2434	tags=26%, list=16%, signal=31%	
REGULATION OF SMOOTH MUSCLE CONTRACTION%GOBP%GO:0006940	REGULATION OF SMOOTH MUSCLE CONTRACTION%GOBP%GO:0006940		19	0.43682137	1.0615673	0.37715518	0.5806997	1.0	409	tags=11%, list=3%, signal=11%	
LISTERIA MONOCYTOGENES ENTRY INTO HOST CELLS%REACTOME DATABASE ID RELEASE 81%8876384	LISTERIA MONOCYTOGENES ENTRY INTO HOST CELLS%REACTOME DATABASE ID RELEASE 81%8876384		18	0.4463267	1.0614419	0.366167	0.58071804	1.0	1832	tags=17%, list=12%, signal=19%	
HDACS DEACETYLATE HISTONES%REACTOME%R-HSA-3214815.5	HDACS DEACETYLATE HISTONES%REACTOME%R-HSA-3214815.5		37	0.37570864	1.0612401	0.36155605	0.58091545	1.0	3478	tags=30%, list=22%, signal=38%	
THE NLRP3 INFLAMMASOME%REACTOME DATABASE ID RELEASE 81%844456	THE NLRP3 INFLAMMASOME%REACTOME DATABASE ID RELEASE 81%844456		15	0.46799952	1.0608563	0.4021978	0.5815021	1.0	2648	tags=20%, list=17%, signal=24%	
