NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1904376	NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO CELL PERIPHERY%GOBP%GO:1904376		24	-0.40986565	-1.0011642	0.46800733	0.8655224	1.0	363	tags=13%, list=2%, signal=13%	
CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002263	CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002263		97	-0.31327605	-1.0009699	0.4311183	0.8653601	1.0	3285	tags=23%, list=21%, signal=29%	
IL 2 SIGNALING PATHWAY%WIKIPATHWAYS_20240510%WP49%HOMO SAPIENS	IL 2 SIGNALING PATHWAY%WIKIPATHWAYS_20240510%WP49%HOMO SAPIENS		32	-0.37998173	-1.0009456	0.46587032	0.8647022	1.0	1073	tags=9%, list=7%, signal=10%	
POSITIVE REGULATION OF JUN KINASE ACTIVITY%GOBP%GO:0043507	POSITIVE REGULATION OF JUN KINASE ACTIVITY%GOBP%GO:0043507		27	-0.39550364	-1.000658	0.43653846	0.8648312	1.0	1386	tags=15%, list=9%, signal=16%	
PEROXISOME ORGANIZATION%GOBP%GO:0007031	PEROXISOME ORGANIZATION%GOBP%GO:0007031		31	-0.3912532	-1.0003017	0.45454547	0.86522317	1.0	4117	tags=42%, list=26%, signal=57%	
PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006612	PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006612		68	-0.33756846	-1.0000654	0.4525043	0.86521196	1.0	2650	tags=21%, list=17%, signal=25%	
CALCIUM ION TRANSPORT%GOBP%GO:0006816	CALCIUM ION TRANSPORT%GOBP%GO:0006816		131	-0.30632296	-0.9988171	0.4288	0.86825573	1.0	2228	tags=20%, list=14%, signal=23%	
VESICLE TARGETING%GOBP%GO:0006903	VESICLE TARGETING%GOBP%GO:0006903		56	-0.34623218	-0.9986485	0.4626087	0.86802554	1.0	2491	tags=20%, list=16%, signal=23%	
LEUKOCYTE ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002366	LEUKOCYTE ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002366		92	-0.32245418	-0.99818146	0.43910807	0.86867	1.0	3285	tags=24%, list=21%, signal=30%	
VESICLE DOCKING INVOLVED IN EXOCYTOSIS%GOBP%GO:0006904	VESICLE DOCKING INVOLVED IN EXOCYTOSIS%GOBP%GO:0006904		29	-0.38691	-0.99732363	0.45590994	0.8705042	1.0	2725	tags=21%, list=17%, signal=25%	
POSITIVE REGULATION OF PHOSPHOLIPASE C ACTIVITY%GOBP%GO:0010863	POSITIVE REGULATION OF PHOSPHOLIPASE C ACTIVITY%GOBP%GO:0010863		25	-0.40121013	-0.9972962	0.4640884	0.8698558	1.0	608	tags=12%, list=4%, signal=12%	
POSITIVE REGULATION OF PROTEIN SECRETION%GOBP%GO:0050714	POSITIVE REGULATION OF PROTEIN SECRETION%GOBP%GO:0050714		84	-0.32326323	-0.9968153	0.46608695	0.87061596	1.0	2166	tags=19%, list=14%, signal=22%	
PHOSPHATIDYLINOSITOL BIOSYNTHETIC PROCESS%GOBP%GO:0006661	PHOSPHATIDYLINOSITOL BIOSYNTHETIC PROCESS%GOBP%GO:0006661		108	-0.31364366	-0.9965147	0.47087377	0.8708062	1.0	2016	tags=16%, list=13%, signal=18%	
HUMORAL IMMUNE RESPONSE MEDIATED BY CIRCULATING IMMUNOGLOBULIN%GOBP%GO:0002455	HUMORAL IMMUNE RESPONSE MEDIATED BY CIRCULATING IMMUNOGLOBULIN%GOBP%GO:0002455		15	-0.43491405	-0.9963725	0.4496528	0.8705094	1.0	3196	tags=20%, list=21%, signal=25%	
REGULATION OF MACROPHAGE ACTIVATION%GOBP%GO:0043030	REGULATION OF MACROPHAGE ACTIVATION%GOBP%GO:0043030		33	-0.38916776	-0.9959842	0.46494466	0.87096953	1.0	1743	tags=18%, list=11%, signal=20%	
PID_HES_HEY_PATHWAY%MSIGDB_C2%PID_HES_HEY_PATHWAY	PID_HES_HEY_PATHWAY%MSIGDB_C2%PID_HES_HEY_PATHWAY		35	-0.37701935	-0.9954506	0.45128205	0.87183833	1.0	1452	tags=20%, list=9%, signal=22%	
REGULATION OF TLR BY ENDOGENOUS LIGAND%REACTOME%R-HSA-5686938.6	REGULATION OF TLR BY ENDOGENOUS LIGAND%REACTOME%R-HSA-5686938.6		17	-0.4473867	-0.9949772	0.47761193	0.87255484	1.0	60	tags=6%, list=0%, signal=6%	
OOCYTE DEVELOPMENT%GOBP%GO:0048599	OOCYTE DEVELOPMENT%GOBP%GO:0048599		16	-0.44032252	-0.99486995	0.4860558	0.8721241	1.0	2464	tags=31%, list=16%, signal=37%	
OOGENESIS%GOBP%GO:0048477	OOGENESIS%GOBP%GO:0048477		30	-0.3882776	-0.99471825	0.45931283	0.8718581	1.0	1562	tags=17%, list=10%, signal=18%	
2-HYDROXYGLUTRIC ACIDURIA (D AND L FORM)%SMPDB%SMP0000136	2-HYDROXYGLUTRIC ACIDURIA (D AND L FORM)%SMPDB%SMP0000136		20	-0.420829	-0.9946256	0.45989305	0.8714047	1.0	2185	tags=30%, list=14%, signal=35%	
ATF4 ACTIVATES GENES IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS%REACTOME DATABASE ID RELEASE 81%380994	ATF4 ACTIVATES GENES IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS%REACTOME DATABASE ID RELEASE 81%380994		26	-0.40110165	-0.9945952	0.46025878	0.8707825	1.0	3001	tags=27%, list=19%, signal=33%	
PROTEIN POLYMERIZATION%GOBP%GO:0051258	PROTEIN POLYMERIZATION%GOBP%GO:0051258		86	-0.32113984	-0.99422204	0.4727891	0.8711619	1.0	1886	tags=15%, list=12%, signal=17%	
CYTOKINETIC PROCESS%GOBP%GO:0032506	CYTOKINETIC PROCESS%GOBP%GO:0032506		35	-0.37610486	-0.9941634	0.46689305	0.8705987	1.0	173	tags=6%, list=1%, signal=6%	
MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0071985	MULTIVESICULAR BODY SORTING PATHWAY%GOBP%GO:0071985		46	-0.35957327	-0.9937294	0.47142857	0.871201	1.0	3485	tags=24%, list=22%, signal=31%	
SULFUR COMPOUND TRANSPORT%GOBP%GO:0072348	SULFUR COMPOUND TRANSPORT%GOBP%GO:0072348		36	-0.37494156	-0.99313855	0.46835443	0.87225986	1.0	714	tags=14%, list=5%, signal=15%	
PLASMA MEMBRANE INVAGINATION%GOBP%GO:0099024	PLASMA MEMBRANE INVAGINATION%GOBP%GO:0099024		34	-0.37820685	-0.9931311	0.48128343	0.87156415	1.0	746	tags=9%, list=5%, signal=9%	
REGULATION OF RESPONSE TO OXIDATIVE STRESS%GOBP%GO:1902882	REGULATION OF RESPONSE TO OXIDATIVE STRESS%GOBP%GO:1902882		19	-0.41829956	-0.9927318	0.4580292	0.8720024	1.0	4123	tags=42%, list=26%, signal=57%	
DIGESTIVE TRACT DEVELOPMENT%GOBP%GO:0048565	DIGESTIVE TRACT DEVELOPMENT%GOBP%GO:0048565		46	-0.35669363	-0.99153596	0.47431508	0.8749012	1.0	1779	tags=22%, list=11%, signal=24%	
PEPTIDE SECRETION%GOBP%GO:0002790	PEPTIDE SECRETION%GOBP%GO:0002790		28	-0.3883332	-0.99119973	0.4754386	0.87518984	1.0	2105	tags=21%, list=14%, signal=25%	
REGULATION OF ALPHA-BETA T CELL PROLIFERATION%GOBP%GO:0046640	REGULATION OF ALPHA-BETA T CELL PROLIFERATION%GOBP%GO:0046640		23	-0.40231517	-0.99029696	0.48	0.8771666	1.0	2177	tags=22%, list=14%, signal=25%	
HOMOCARNOSINOSIS%SMPDB%SMP0000385	HOMOCARNOSINOSIS%SMPDB%SMP0000385		20	-0.420829	-0.99028873	0.48824593	0.87646294	1.0	2185	tags=30%, list=14%, signal=35%	
AROMATIC AMINO ACID METABOLIC PROCESS%GOBP%GO:0009072	AROMATIC AMINO ACID METABOLIC PROCESS%GOBP%GO:0009072		15	-0.4482752	-0.990082	0.48983365	0.8763758	1.0	2033	tags=27%, list=13%, signal=31%	
SPHINGOLIPID METABOLISM%REACTOME%R-HSA-428157.7	SPHINGOLIPID METABOLISM%REACTOME%R-HSA-428157.7		89	-0.3175834	-0.98959875	0.4787776	0.8770955	1.0	2119	tags=20%, list=14%, signal=23%	
REGULATION OF ACTIN FILAMENT LENGTH%GOBP%GO:0030832	REGULATION OF ACTIN FILAMENT LENGTH%GOBP%GO:0030832		100	-0.32008234	-0.9893462	0.4811644	0.87713933	1.0	1007	tags=12%, list=6%, signal=13%	
PID_ERBB2_ERBB3_PATHWAY%MSIGDB_C2%PID_ERBB2_ERBB3_PATHWAY	PID_ERBB2_ERBB3_PATHWAY%MSIGDB_C2%PID_ERBB2_ERBB3_PATHWAY		33	-0.37720534	-0.9893241	0.46486485	0.876476	1.0	1073	tags=12%, list=7%, signal=13%	
BIOCARTA_KERATINOCYTE_PATHWAY%MSIGDB_C2%BIOCARTA_KERATINOCYTE_PATHWAY	BIOCARTA_KERATINOCYTE_PATHWAY%MSIGDB_C2%BIOCARTA_KERATINOCYTE_PATHWAY		38	-0.37036106	-0.98906267	0.47311828	0.8764994	1.0	3376	tags=29%, list=22%, signal=37%	
LOCOMOTORY BEHAVIOR%GOBP%GO:0007626	LOCOMOTORY BEHAVIOR%GOBP%GO:0007626		29	-0.39076	-0.9886943	0.4566787	0.8768618	1.0	919	tags=10%, list=6%, signal=11%	
REGULATION OF CELLULAR KETONE METABOLIC PROCESS%GOBP%GO:0010565	REGULATION OF CELLULAR KETONE METABOLIC PROCESS%GOBP%GO:0010565		85	-0.32395035	-0.9879561	0.47213113	0.8783889	1.0	2004	tags=22%, list=13%, signal=26%	
4-HYDROXYBUTYRIC ACIDURIA SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000243	4-HYDROXYBUTYRIC ACIDURIA SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY%SMPDB%SMP0000243		20	-0.420829	-0.98748493	0.46167883	0.8790699	1.0	2185	tags=30%, list=14%, signal=35%	
EPHRIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0048013	EPHRIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0048013		41	-0.3649107	-0.98747474	0.46238533	0.8783762	1.0	1581	tags=24%, list=10%, signal=27%	
CELLULAR RESPONSE TO CHEMICAL STRESS%REACTOME%R-HSA-9711123.5	CELLULAR RESPONSE TO CHEMICAL STRESS%REACTOME%R-HSA-9711123.5		199	-0.28877807	-0.98723406	0.4764151	0.8783638	1.0	2719	tags=19%, list=17%, signal=23%	
MAMMARY GLAND DEVELOPMENT PATHWAY PREGNANCY AND LACTATION STAGE 3 OF 4 %WIKIPATHWAYS_20240510%WP2817%HOMO SAPIENS	MAMMARY GLAND DEVELOPMENT PATHWAY PREGNANCY AND LACTATION STAGE 3 OF 4 %WIKIPATHWAYS_20240510%WP2817%HOMO SAPIENS		22	-0.40943906	-0.9871625	0.4915254	0.877869	1.0	536	tags=23%, list=3%, signal=24%	
DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123	DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123		47	-0.3553497	-0.9868139	0.49488056	0.8781935	1.0	1779	tags=21%, list=11%, signal=24%	
ESTABLISHMENT OF VESICLE LOCALIZATION%GOBP%GO:0051650	ESTABLISHMENT OF VESICLE LOCALIZATION%GOBP%GO:0051650		136	-0.30230096	-0.9864732	0.479062	0.87852633	1.0	3126	tags=23%, list=20%, signal=28%	
NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:1900181	NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO NUCLEUS%GOBP%GO:1900181		21	-0.40436816	-0.98642415	0.47569445	0.87795144	1.0	2991	tags=33%, list=19%, signal=41%	
ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952	ANTERIOR/POSTERIOR PATTERN SPECIFICATION%GOBP%GO:0009952		59	-0.3413636	-0.9847254	0.47863248	0.8822394	1.0	1775	tags=22%, list=11%, signal=25%	
GERM CELL DEVELOPMENT%GOBP%GO:0007281	GERM CELL DEVELOPMENT%GOBP%GO:0007281		107	-0.30688503	-0.9840163	0.4899329	0.883662	1.0	3673	tags=32%, list=24%, signal=41%	
REGULATION OF TYPE II INTERFERON PRODUCTION%GOBP%GO:0032649	REGULATION OF TYPE II INTERFERON PRODUCTION%GOBP%GO:0032649		74	-0.32778347	-0.9839593	0.49496645	0.8831048	1.0	1469	tags=14%, list=9%, signal=15%	
PEPTIDYL-GLUTAMIC ACID MODIFICATION%GOBP%GO:0018200	PEPTIDYL-GLUTAMIC ACID MODIFICATION%GOBP%GO:0018200		15	-0.43945822	-0.9837021	0.50476193	0.8831777	1.0	521	tags=13%, list=3%, signal=14%	
SUDDEN INFANT DEATH SYNDROME SIDS SUSCEPTIBILITY PATHWAYS%WIKIPATHWAYS_20240510%WP706%HOMO SAPIENS	SUDDEN INFANT DEATH SYNDROME SIDS SUSCEPTIBILITY PATHWAYS%WIKIPATHWAYS_20240510%WP706%HOMO SAPIENS		89	-0.31605673	-0.9836777	0.48083624	0.88252246	1.0	1618	tags=16%, list=10%, signal=17%	
REGULATION OF PHOSPHOLIPID METABOLIC PROCESS%GOBP%GO:1903725	REGULATION OF PHOSPHOLIPID METABOLIC PROCESS%GOBP%GO:1903725		23	-0.4051596	-0.9832621	0.48405254	0.8830344	1.0	1743	tags=22%, list=11%, signal=24%	
NEPHRON TUBULE DEVELOPMENT%GOBP%GO:0072080	NEPHRON TUBULE DEVELOPMENT%GOBP%GO:0072080		30	-0.38551977	-0.98294944	0.49103943	0.88323045	1.0	1013	tags=23%, list=7%, signal=25%	
REGULATION OF OXIDATIVE PHOSPHORYLATION%GOBP%GO:0002082	REGULATION OF OXIDATIVE PHOSPHORYLATION%GOBP%GO:0002082		16	-0.43472347	-0.98266834	0.46792454	0.88336235	1.0	2995	tags=38%, list=19%, signal=46%	
CIRCADIAN RHYTHM GENES%WIKIPATHWAYS_20240510%WP3594%HOMO SAPIENS	CIRCADIAN RHYTHM GENES%WIKIPATHWAYS_20240510%WP3594%HOMO SAPIENS		122	-0.30585405	-0.98201877	0.49022803	0.8845836	1.0	1417	tags=10%, list=9%, signal=11%	
POSITIVE REGULATION OF INSULIN SECRETION%GOBP%GO:0032024	POSITIVE REGULATION OF INSULIN SECRETION%GOBP%GO:0032024		37	-0.37095767	-0.9820121	0.50187266	0.8838858	1.0	2031	tags=22%, list=13%, signal=25%	
TP53 REGULATES METABOLIC GENES%REACTOME%R-HSA-5628897.6	TP53 REGULATES METABOLIC GENES%REACTOME%R-HSA-5628897.6		80	-0.32608646	-0.9818076	0.4870912	0.8837961	1.0	2606	tags=28%, list=17%, signal=33%	
3-PHOSPHOINOSITIDE BIOSYNTHESIS%BIOCYC%PWY-6352	3-PHOSPHOINOSITIDE BIOSYNTHESIS%BIOCYC%PWY-6352		26	-0.3943907	-0.98100895	0.49475524	0.8853524	1.0	713	tags=8%, list=5%, signal=8%	
REGULATION OF TORC1 SIGNALING%GOBP%GO:1903432	REGULATION OF TORC1 SIGNALING%GOBP%GO:1903432		92	-0.31911805	-0.98079777	0.4813008	0.8852878	1.0	2325	tags=17%, list=15%, signal=20%	
ANTIMICROBIAL HUMORAL RESPONSE%GOBP%GO:0019730	ANTIMICROBIAL HUMORAL RESPONSE%GOBP%GO:0019730		79	-0.3213011	-0.97975516	0.4876325	0.88766754	1.0	624	tags=8%, list=4%, signal=8%	
AXONEME ASSEMBLY%GOBP%GO:0035082	AXONEME ASSEMBLY%GOBP%GO:0035082		42	-0.36306497	-0.97929764	0.47048903	0.88827276	1.0	1164	tags=7%, list=7%, signal=8%	
POSITIVE REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032722	POSITIVE REGULATION OF CHEMOKINE PRODUCTION%GOBP%GO:0032722		44	-0.35668606	-0.9786553	0.49541286	0.8894668	1.0	1564	tags=18%, list=10%, signal=20%	
SPHINGOLIPID METABOLISM OVERVIEW%WIKIPATHWAYS_20240510%WP4725%HOMO SAPIENS	SPHINGOLIPID METABOLISM OVERVIEW%WIKIPATHWAYS_20240510%WP4725%HOMO SAPIENS		22	-0.40953577	-0.97836864	0.50896055	0.889632	1.0	2479	tags=23%, list=16%, signal=27%	
ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE%GOBP%GO:0030968	ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE%GOBP%GO:0030968		43	-0.3564599	-0.9780619	0.5099819	0.8898363	1.0	2719	tags=30%, list=17%, signal=37%	
GLUTAMATE METABOLISM%PATHWHIZ%PW000003	GLUTAMATE METABOLISM%PATHWHIZ%PW000003		20	-0.420829	-0.97732395	0.5	0.8912905	1.0	2185	tags=30%, list=14%, signal=35%	
CTLA4 INHIBITORY SIGNALING%REACTOME%R-HSA-389513.4	CTLA4 INHIBITORY SIGNALING%REACTOME%R-HSA-389513.4		20	-0.40964037	-0.97690034	0.48736462	0.8918313	1.0	1444	tags=10%, list=9%, signal=11%	
GOLGI TO VACUOLE TRANSPORT%GOBP%GO:0006896	GOLGI TO VACUOLE TRANSPORT%GOBP%GO:0006896		16	-0.44181833	-0.97687054	0.5	0.89120185	1.0	1913	tags=25%, list=12%, signal=28%	
RENAL TUBULE DEVELOPMENT%GOBP%GO:0061326	RENAL TUBULE DEVELOPMENT%GOBP%GO:0061326		32	-0.37473303	-0.97619545	0.5046211	0.8924769	1.0	1013	tags=22%, list=7%, signal=23%	
PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:0006626	PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:0006626		55	-0.34317502	-0.97505784	0.5018182	0.89511377	1.0	2614	tags=15%, list=17%, signal=17%	
VESICLE TRANSPORT ALONG MICROTUBULE%GOBP%GO:0047496	VESICLE TRANSPORT ALONG MICROTUBULE%GOBP%GO:0047496		38	-0.3648204	-0.9740503	0.50176054	0.89739454	1.0	3869	tags=34%, list=25%, signal=45%	
POSITIVE REGULATION OF RECEPTOR INTERNALIZATION%GOBP%GO:0002092	POSITIVE REGULATION OF RECEPTOR INTERNALIZATION%GOBP%GO:0002092		18	-0.42414036	-0.9736727	0.505618	0.8978004	1.0	4773	tags=50%, list=31%, signal=72%	
PEPTIDE HORMONE SECRETION%GOBP%GO:0030072	PEPTIDE HORMONE SECRETION%GOBP%GO:0030072		28	-0.3883332	-0.9732642	0.51929826	0.89827484	1.0	2105	tags=21%, list=14%, signal=25%	
SMOOTH MUSCLE CONTRACTION%GOBP%GO:0006939	SMOOTH MUSCLE CONTRACTION%GOBP%GO:0006939		24	-0.40268087	-0.9729953	0.5141243	0.8983697	1.0	2810	tags=33%, list=18%, signal=41%	
THERMOGENESIS%WIKIPATHWAYS_20240510%WP4321%HOMO SAPIENS	THERMOGENESIS%WIKIPATHWAYS_20240510%WP4321%HOMO SAPIENS		79	-0.31956452	-0.9724474	0.5131579	0.8992775	1.0	1878	tags=14%, list=12%, signal=16%	
SYNTHESIS OF IP3 AND IP4 IN THE CYTOSOL%REACTOME%R-HSA-1855204.5	SYNTHESIS OF IP3 AND IP4 IN THE CYTOSOL%REACTOME%R-HSA-1855204.5		24	-0.39755577	-0.97200894	0.5043029	0.8998192	1.0	2730	tags=33%, list=18%, signal=40%	
PI5P, PP2A AND IER3 REGULATE PI3K AKT SIGNALING%REACTOME DATABASE ID RELEASE 81%6811558	PI5P, PP2A AND IER3 REGULATE PI3K AKT SIGNALING%REACTOME DATABASE ID RELEASE 81%6811558		77	-0.3215643	-0.97138196	0.50865054	0.9009707	1.0	1463	tags=14%, list=9%, signal=16%	
BRANCHING INVOLVED IN URETERIC BUD MORPHOGENESIS%GOBP%GO:0001658	BRANCHING INVOLVED IN URETERIC BUD MORPHOGENESIS%GOBP%GO:0001658		15	-0.4417378	-0.97103375	0.51782364	0.9013189	1.0	882	tags=20%, list=6%, signal=21%	
SPHINGOLIPID METABOLISM INTEGRATED PATHWAY%WIKIPATHWAYS_20240510%WP4726%HOMO SAPIENS	SPHINGOLIPID METABOLISM INTEGRATED PATHWAY%WIKIPATHWAYS_20240510%WP4726%HOMO SAPIENS		22	-0.39586392	-0.97082794	0.5190972	0.9012141	1.0	2479	tags=23%, list=16%, signal=27%	
REGULATION OF VASCULAR PERMEABILITY%GOBP%GO:0043114	REGULATION OF VASCULAR PERMEABILITY%GOBP%GO:0043114		32	-0.37775487	-0.96933	0.50357145	0.90500474	1.0	1047	tags=13%, list=7%, signal=13%	
REGULATION OF HORMONE BIOSYNTHETIC PROCESS%GOBP%GO:0046885	REGULATION OF HORMONE BIOSYNTHETIC PROCESS%GOBP%GO:0046885		17	-0.4244207	-0.969053	0.5135135	0.905102	1.0	1908	tags=24%, list=12%, signal=27%	
OREXIN RECEPTOR PATHWAY%WIKIPATHWAYS_20240510%WP5094%HOMO SAPIENS	OREXIN RECEPTOR PATHWAY%WIKIPATHWAYS_20240510%WP5094%HOMO SAPIENS		55	-0.34052026	-0.9675424	0.5036765	0.90891474	1.0	2904	tags=24%, list=19%, signal=29%	
TRANSPORT ACROSS BLOOD-BRAIN BARRIER%GOBP%GO:0150104	TRANSPORT ACROSS BLOOD-BRAIN BARRIER%GOBP%GO:0150104		72	-0.32135814	-0.9673576	0.5247019	0.90875703	1.0	1846	tags=17%, list=12%, signal=19%	
REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1901379	REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1901379		46	-0.34842244	-0.96697944	0.51644737	0.9091305	1.0	1521	tags=15%, list=10%, signal=17%	
REGULATION OF KETONE BIOSYNTHETIC PROCESS%GOBP%GO:0010566	REGULATION OF KETONE BIOSYNTHETIC PROCESS%GOBP%GO:0010566		15	-0.43536365	-0.9667416	0.5229358	0.9091315	1.0	2335	tags=27%, list=15%, signal=31%	
5HT2 TYPE RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04374	5HT2 TYPE RECEPTOR MEDIATED SIGNALING PATHWAY%PANTHER PATHWAY%P04374		34	-0.37092087	-0.9666654	0.48387095	0.90862966	1.0	2863	tags=29%, list=18%, signal=36%	
REGULATION OF DEFENSE RESPONSE TO VIRUS BY HOST%GOBP%GO:0050691	REGULATION OF DEFENSE RESPONSE TO VIRUS BY HOST%GOBP%GO:0050691		31	-0.3764982	-0.96597934	0.49303135	0.90996534	1.0	749	tags=10%, list=5%, signal=10%	
POSITIVE REGULATION OF STEROID METABOLIC PROCESS%GOBP%GO:0045940	POSITIVE REGULATION OF STEROID METABOLIC PROCESS%GOBP%GO:0045940		15	-0.44801822	-0.9658522	0.517757	0.90964204	1.0	2805	tags=27%, list=18%, signal=32%	
FGFR3 SIGNALING IN CHONDROCYTE PROLIFERATION AND TERMINAL DIFFERENTIATION%WIKIPATHWAYS_20240510%WP4767%HOMO SAPIENS	FGFR3 SIGNALING IN CHONDROCYTE PROLIFERATION AND TERMINAL DIFFERENTIATION%WIKIPATHWAYS_20240510%WP4767%HOMO SAPIENS		24	-0.3919731	-0.96582484	0.51454544	0.9090017	1.0	1073	tags=17%, list=7%, signal=18%	
POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755	POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755		67	-0.32568234	-0.96520066	0.53504276	0.91013855	1.0	1564	tags=16%, list=10%, signal=18%	
CELLULAR RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0034620	CELLULAR RESPONSE TO UNFOLDED PROTEIN%GOBP%GO:0034620		59	-0.33318907	-0.96502185	0.5126051	0.90995806	1.0	3564	tags=36%, list=23%, signal=46%	
ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046631	ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046631		48	-0.3529639	-0.9650048	0.5232358	0.9092902	1.0	1452	tags=15%, list=9%, signal=16%	
INTRACELLULAR IRON ION HOMEOSTASIS%GOBP%GO:0006879	INTRACELLULAR IRON ION HOMEOSTASIS%GOBP%GO:0006879		51	-0.34827465	-0.9647983	0.51376146	0.9091908	1.0	2102	tags=18%, list=13%, signal=20%	
2'-DEOXYRIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009394	2'-DEOXYRIBONUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009394		27	-0.3849595	-0.9642261	0.4964029	0.91014445	1.0	4258	tags=41%, list=27%, signal=56%	
METABOLIC REPROGRAMMING IN PANCREATIC CANCER%WIKIPATHWAYS_20240510%WP5220%HOMO SAPIENS	METABOLIC REPROGRAMMING IN PANCREATIC CANCER%WIKIPATHWAYS_20240510%WP5220%HOMO SAPIENS		26	-0.38845408	-0.96404797	0.53636366	0.90998936	1.0	3033	tags=42%, list=19%, signal=52%	
NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 81%975956	NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 81%975956		92	-0.31277803	-0.963104	0.53001714	0.91209096	1.0	5177	tags=51%, list=33%, signal=76%	
HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_ALPHA_RESPONSE		81	-0.3175422	-0.9630477	0.52459013	0.9115508	1.0	4380	tags=28%, list=28%, signal=39%	
POSITIVE REGULATION OF PEPTIDE SECRETION%GOBP%GO:0002793	POSITIVE REGULATION OF PEPTIDE SECRETION%GOBP%GO:0002793		52	-0.33493936	-0.96281683	0.50883394	0.91153574	1.0	2031	tags=17%, list=13%, signal=20%	
ENDOTHELINS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ENDOTHELINS	ENDOTHELINS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ENDOTHELINS		62	-0.32887328	-0.9625821	0.5275862	0.9115317	1.0	2863	tags=24%, list=18%, signal=30%	
POTASSIUM ION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:1990573	POTASSIUM ION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:1990573		25	-0.38565442	-0.96238315	0.51224107	0.91142046	1.0	844	tags=12%, list=5%, signal=13%	
REGULATION OF PROTEIN-CONTAINING COMPLEX DISASSEMBLY%GOBP%GO:0043244	REGULATION OF PROTEIN-CONTAINING COMPLEX DISASSEMBLY%GOBP%GO:0043244		88	-0.31246343	-0.9623295	0.53289473	0.9108612	1.0	2548	tags=22%, list=16%, signal=26%	
VASCULAR TRANSPORT%GOBP%GO:0010232	VASCULAR TRANSPORT%GOBP%GO:0010232		72	-0.32135814	-0.96189415	0.5025381	0.9114552	1.0	1846	tags=17%, list=12%, signal=19%	
ASPARTATE FAMILY AMINO ACID METABOLIC PROCESS%GOBP%GO:0009066	ASPARTATE FAMILY AMINO ACID METABOLIC PROCESS%GOBP%GO:0009066		30	-0.3739933	-0.9617975	0.50089765	0.9110128	1.0	1218	tags=20%, list=8%, signal=22%	
