"genesets_old.geneset.ID"	"genesets_old.geneset.NAMEonly"	"genesets_old.geneset.size"	"genesets_old.geneset.SOURCE"	"genesets_new.geneset.NAMEonly"	"genesets_new.geneset.size"	"genesets_new.geneset.SOURCE"
"GO:0038157"	NA	0	NA	"GRANULOCYTE-MACROPHAGE COLONY-STIMULATING FACTOR SIGNALING PATHWAY"	5	"GOBP"
"GO:0038173"	NA	0	NA	"INTERLEUKIN-17A-MEDIATED SIGNALING PATHWAY"	7	"GOBP"
"GO:0038192"	NA	0	NA	"GASTRIC INHIBITORY PEPTIDE SIGNALING PATHWAY"	3	"GOBP"
"GO:0038196"	NA	0	NA	"TYPE III INTERFERON-MEDIATED SIGNALING PATHWAY"	12	"GOBP"
"GO:0042144"	NA	0	NA	"VACUOLE FUSION, NON-AUTOPHAGIC"	2	"GOBP"
"GO:0042160"	NA	0	NA	"LIPOPROTEIN MODIFICATION"	2	"GOBP"
"GO:0042161"	NA	0	NA	"LIPOPROTEIN OXIDATION"	2	"GOBP"
"GO:0042694"	NA	0	NA	"MUSCLE CELL FATE SPECIFICATION"	2	"GOBP"
"GO:0042724"	NA	0	NA	"THIAMINE-CONTAINING COMPOUND BIOSYNTHETIC PROCESS"	2	"GOBP"
"GO:0042918"	NA	0	NA	"ALKANESULFONATE TRANSPORT"	5	"GOBP"
"GO:0043132"	NA	0	NA	"NAD TRANSPORT"	3	"GOBP"
"GO:0043314"	NA	0	NA	"NEGATIVE REGULATION OF NEUTROPHIL DEGRANULATION"	2	"GOBP"
"GO:0044000"	NA	0	NA	"MOVEMENT IN HOST"	69	"GOBP"
"GO:0044036"	NA	0	NA	"CELL WALL MACROMOLECULE METABOLIC PROCESS"	2	"GOBP"
"GO:0044205"	NA	0	NA	"'DE NOVO' UMP BIOSYNTHETIC PROCESS"	2	"GOBP"
"GO:0044206"	NA	0	NA	"UMP SALVAGE"	3	"GOBP"
"GO:0044211"	NA	0	NA	"CTP SALVAGE"	3	"GOBP"
"GO:0044269"	NA	0	NA	"GLYCEROL ETHER CATABOLIC PROCESS"	3	"GOBP"
"GO:0044572"	NA	0	NA	"[4FE-4S] CLUSTER ASSEMBLY"	5	"GOBP"
"GO:0044790"	NA	0	NA	"SUPPRESSION OF VIRAL RELEASE BY HOST"	15	"GOBP"
"GO:0045050"	NA	0	NA	"PROTEIN INSERTION INTO ER MEMBRANE BY STOP-TRANSFER MEMBRANE-ANCHOR SEQUENCE"	11	"GOBP"
"GO:0045105"	NA	0	NA	"INTERMEDIATE FILAMENT POLYMERIZATION OR DEPOLYMERIZATION"	2	"GOBP"
"GO:0045107"	NA	0	NA	"INTERMEDIATE FILAMENT POLYMERIZATION"	2	"GOBP"
"GO:0045339"	NA	0	NA	"FARNESYL DIPHOSPHATE CATABOLIC PROCESS"	2	"GOBP"
"GO:0045584"	NA	0	NA	"NEGATIVE REGULATION OF CYTOTOXIC T CELL DIFFERENTIATION"	2	"GOBP"
"GO:0045659"	NA	0	NA	"NEGATIVE REGULATION OF NEUTROPHIL DIFFERENTIATION"	2	"GOBP"
"GO:0045960"	NA	0	NA	"POSITIVE REGULATION OF COMPLEMENT ACTIVATION, CLASSICAL PATHWAY"	2	"GOBP"
"GO:0046052"	NA	0	NA	"UTP CATABOLIC PROCESS"	2	"GOBP"
"GO:0046053"	NA	0	NA	"DAMP METABOLIC PROCESS"	4	"GOBP"
"GO:0046054"	NA	0	NA	"DGMP METABOLIC PROCESS"	3	"GOBP"
"GO:0046055"	NA	0	NA	"DGMP CATABOLIC PROCESS"	2	"GOBP"
"GO:0046059"	NA	0	NA	"DAMP CATABOLIC PROCESS"	3	"GOBP"
"GO:0046063"	NA	0	NA	"DCMP METABOLIC PROCESS"	2	"GOBP"
"GO:0046090"	NA	0	NA	"DEOXYADENOSINE METABOLIC PROCESS"	2	"GOBP"
"GO:0046094"	NA	0	NA	"DEOXYINOSINE METABOLIC PROCESS"	3	"GOBP"
"GO:0046124"	NA	0	NA	"PURINE DEOXYRIBONUCLEOSIDE CATABOLIC PROCESS"	3	"GOBP"
"GO:0046275"	NA	0	NA	"FLAVONOID CATABOLIC PROCESS"	2	"GOBP"
"GO:0046492"	NA	0	NA	"HEME B METABOLIC PROCESS"	2	"GOBP"
"GO:0046753"	NA	0	NA	"NON-LYTIC VIRAL RELEASE"	15	"GOBP"
"GO:0046754"	NA	0	NA	"VIRAL EXOCYTOSIS"	2	"GOBP"
"GO:0046761"	NA	0	NA	"VIRAL BUDDING FROM PLASMA MEMBRANE"	14	"GOBP"
"GO:0048086"	NA	0	NA	"NEGATIVE REGULATION OF DEVELOPMENTAL PIGMENTATION"	2	"GOBP"
"GO:0050911"	NA	0	NA	"DETECTION OF CHEMICAL STIMULUS INVOLVED IN SENSORY PERCEPTION OF SMELL"	142	"GOBP"
"GO:0050914"	NA	0	NA	"SENSORY PERCEPTION OF SALTY TASTE"	5	"GOBP"
"GO:0051469"	NA	0	NA	"VESICLE FUSION WITH VACUOLE"	12	"GOBP"
"GO:0051630"	NA	0	NA	"ACETYLCHOLINE UPTAKE"	2	"GOBP"
"GO:0051631"	NA	0	NA	"REGULATION OF ACETYLCHOLINE UPTAKE"	2	"GOBP"
"GO:0051658"	NA	0	NA	"MAINTENANCE OF NUCLEUS LOCATION"	2	"GOBP"
"GO:0051933"	NA	0	NA	"AMINO ACID NEUROTRANSMITTER REUPTAKE"	5	"GOBP"
"GO:0051936"	NA	0	NA	"GAMMA-AMINOBUTYRIC ACID REUPTAKE"	5	"GOBP"
"GO:0052031"	NA	0	NA	"MODULATION BY SYMBIONT OF HOST DEFENSE RESPONSE"	2	"GOBP"
"GO:0052183"	NA	0	NA	"DISRUPTION BY HOST OF SYMBIONT STRUCTURE"	4	"GOBP"
"GO:0052337"	NA	0	NA	"DISRUPTION BY HOST OF SYMBIONT MEMBRANE"	4	"GOBP"
"GO:0052372"	NA	0	NA	"MODULATION BY SYMBIONT OF ENTRY INTO HOST"	54	"GOBP"
"GO:0052647"	NA	0	NA	"PENTITOL PHOSPHATE METABOLIC PROCESS"	2	"GOBP"
"GO:0052648"	NA	0	NA	"RIBITOL PHOSPHATE METABOLIC PROCESS"	2	"GOBP"
"GO:0052779"	NA	0	NA	"AMINO DISACCHARIDE METABOLIC PROCESS"	7	"GOBP"
"GO:0052782"	NA	0	NA	"AMINO DISACCHARIDE CATABOLIC PROCESS"	2	"GOBP"
"GO:0060092"	NA	0	NA	"REGULATION OF SYNAPTIC TRANSMISSION, GLYCINERGIC"	2	"GOBP"
"GO:0060097"	NA	0	NA	"CYTOSKELETAL REARRANGEMENT INVOLVED IN PHAGOCYTOSIS, ENGULFMENT"	2	"GOBP"
"GO:0060245"	NA	0	NA	"DETECTION OF CELL DENSITY"	7	"GOBP"
"GO:0060471"	NA	0	NA	"CORTICAL GRANULE EXOCYTOSIS"	3	"GOBP"
"GO:0060755"	NA	0	NA	"NEGATIVE REGULATION OF MAST CELL CHEMOTAXIS"	2	"GOBP"
"GO:0060854"	NA	0	NA	"BRANCHING INVOLVED IN LYMPH VESSEL MORPHOGENESIS"	2	"GOBP"
"GO:0060927"	NA	0	NA	"CARDIAC PACEMAKER CELL FATE COMMITMENT"	3	"GOBP"
"GO:0060929"	NA	0	NA	"ATRIOVENTRICULAR NODE CELL FATE COMMITMENT"	2	"GOBP"
"GO:0060930"	NA	0	NA	"SINOATRIAL NODE CELL FATE COMMITMENT"	2	"GOBP"
"GO:0060931"	NA	0	NA	"SINOATRIAL NODE CELL DEVELOPMENT"	5	"GOBP"
"GO:0060932"	NA	0	NA	"HIS-PURKINJE SYSTEM CELL DIFFERENTIATION"	3	"GOBP"
"GO:0061006"	NA	0	NA	"REGULATION OF CELL PROLIFERATION INVOLVED IN KIDNEY MORPHOGENESIS"	2	"GOBP"
"GO:0061172"	NA	0	NA	"REGULATION OF ESTABLISHMENT OF BIPOLAR CELL POLARITY"	2	"GOBP"
"GO:0061366"	NA	0	NA	"BEHAVIORAL RESPONSE TO CHEMICAL PAIN"	2	"GOBP"
"GO:0061367"	NA	0	NA	"BEHAVIORAL RESPONSE TO ACETIC ACID INDUCED PAIN"	2	"GOBP"
"GO:0061368"	NA	0	NA	"BEHAVIORAL RESPONSE TO FORMALIN INDUCED PAIN"	2	"GOBP"
"GO:0061644"	NA	0	NA	"PROTEIN LOCALIZATION TO CENP-A CONTAINING CHROMATIN"	5	"GOBP"
"GO:0061691"	NA	0	NA	"DETOXIFICATION OF HYDROGEN PEROXIDE"	3	"GOBP"
"GO:0061692"	NA	0	NA	"CELLULAR DETOXIFICATION OF HYDROGEN PEROXIDE"	2	"GOBP"
"GO:0061764"	NA	0	NA	"LATE ENDOSOME TO LYSOSOME TRANSPORT VIA MULTIVESICULAR BODY SORTING PATHWAY"	3	"GOBP"
"GO:0061795"	NA	0	NA	"GOLGI LUMEN ACIDIFICATION"	11	"GOBP"
"GO:0061824"	NA	0	NA	"CYTOSOLIC CILIOGENESIS"	2	"GOBP"
"GO:0061960"	NA	0	NA	"REGULATION OF HEME OXYGENASE ACTIVITY"	2	"GOBP"
"GO:0061975"	NA	0	NA	"ARTICULAR CARTILAGE DEVELOPMENT"	4	"GOBP"
"GO:0062094"	NA	0	NA	"STOMACH DEVELOPMENT"	2	"GOBP"
"GO:0062100"	NA	0	NA	"POSITIVE REGULATION OF PROGRAMMED NECROTIC CELL DEATH"	7	"GOBP"
"GO:0062111"	NA	0	NA	"ZINC ION IMPORT INTO ORGANELLE"	8	"GOBP"
"GO:0062125"	NA	0	NA	"REGULATION OF MITOCHONDRIAL GENE EXPRESSION"	27	"GOBP"
"GO:0062126"	NA	0	NA	"FATTY ACID PRIMARY AMIDE METABOLIC PROCESS"	2	"GOBP"
"GO:0062149"	NA	0	NA	"DETECTION OF STIMULUS INVOLVED IN SENSORY PERCEPTION OF PAIN"	8	"GOBP"
"GO:0062170"	NA	0	NA	"LUTEIN METABOLIC PROCESS"	2	"GOBP"
"GO:0062172"	NA	0	NA	"LUTEIN CATABOLIC PROCESS"	2	"GOBP"
"GO:0062175"	NA	0	NA	"BREXANOLONE CATABOLIC PROCESS"	2	"GOBP"
"GO:0062196"	NA	0	NA	"REGULATION OF LYSOSOME SIZE"	9	"GOBP"
"GO:0062197"	NA	0	NA	"CELLULAR RESPONSE TO CHEMICAL STRESS"	203	"GOBP"
"GO:0062207"	NA	0	NA	"REGULATION OF PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY"	96	"GOBP"
"GO:0062232"	NA	0	NA	"PROSTANOID CATABOLIC PROCESS"	3	"GOBP"
"GO:0070084"	NA	0	NA	"PROTEIN INITIATOR METHIONINE REMOVAL"	4	"GOBP"
"GO:0070341"	NA	0	NA	"FAT CELL PROLIFERATION"	2	"GOBP"
"GO:0070343"	NA	0	NA	"WHITE FAT CELL PROLIFERATION"	2	"GOBP"
"GO:0070729"	NA	0	NA	"CYCLIC NUCLEOTIDE TRANSPORT"	9	"GOBP"
"GO:0070730"	NA	0	NA	"CAMP TRANSPORT"	3	"GOBP"
"GO:0070731"	NA	0	NA	"CGMP TRANSPORT"	2	"GOBP"
"GO:0070784"	NA	0	NA	"REGULATION OF GROWTH OF UNICELLULAR ORGANISM AS A THREAD OF ATTACHED CELLS"	2	"GOBP"
"GO:0070786"	NA	0	NA	"POSITIVE REGULATION OF GROWTH OF UNICELLULAR ORGANISM AS A THREAD OF ATTACHED CELLS"	2	"GOBP"
"GO:0071266"	NA	0	NA	"'DE NOVO' L-METHIONINE BIOSYNTHETIC PROCESS"	2	"GOBP"
"GO:0071358"	NA	0	NA	"CELLULAR RESPONSE TO TYPE III INTERFERON"	12	"GOBP"
"GO:0071554"	NA	0	NA	"CELL WALL ORGANIZATION OR BIOGENESIS"	2	"GOBP"
"GO:0071585"	NA	0	NA	"DETOXIFICATION OF CADMIUM ION"	4	"GOBP"
"GO:0071659"	NA	0	NA	"NEGATIVE REGULATION OF IP-10 PRODUCTION"	4	"GOBP"
"GO:0072489"	NA	0	NA	"METHYLAMMONIUM TRANSMEMBRANE TRANSPORT"	2	"GOBP"
"GO:0075294"	NA	0	NA	"POSITIVE REGULATION BY SYMBIONT OF ENTRY INTO HOST"	14	"GOBP"
"GO:0090033"	NA	0	NA	"POSITIVE REGULATION OF FILAMENTOUS GROWTH"	2	"GOBP"
"GO:0090116"	NA	0	NA	"C-5 METHYLATION OF CYTOSINE"	4	"GOBP"
"GO:0090117"	NA	0	NA	"ENDOSOME TO LYSOSOME TRANSPORT OF LOW-DENSITY LIPOPROTEIN PARTICLE"	3	"GOBP"
"GO:0090125"	NA	0	NA	"CELL-CELL ADHESION INVOLVED IN SYNAPSE MATURATION"	2	"GOBP"
"GO:0090217"	NA	0	NA	"NEGATIVE REGULATION OF 1-PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE ACTIVITY"	4	"GOBP"
"GO:0090262"	NA	0	NA	"REGULATION OF TRANSCRIPTION-COUPLED NUCLEOTIDE-EXCISION REPAIR"	2	"GOBP"
"GO:0090497"	NA	0	NA	"MESENCHYMAL CELL MIGRATION"	38	"GOBP"
"GO:0090522"	NA	0	NA	"VESICLE TETHERING INVOLVED IN EXOCYTOSIS"	10	"GOBP"
"GO:0090592"	NA	0	NA	"DNA SYNTHESIS INVOLVED IN DNA REPLICATION"	2	"GOBP"
"GO:0097292"	NA	0	NA	"XMP METABOLIC PROCESS"	5	"GOBP"
"GO:0097293"	NA	0	NA	"XMP BIOSYNTHETIC PROCESS"	5	"GOBP"
"GO:0097294"	NA	0	NA	"'DE NOVO' XMP BIOSYNTHETIC PROCESS"	5	"GOBP"
"GO:0097576"	NA	0	NA	"VACUOLE FUSION"	13	"GOBP"
"GO:0098784"	NA	0	NA	"BIOFILM MATRIX ORGANIZATION"	2	"GOBP"
"GO:0098786"	NA	0	NA	"BIOFILM MATRIX DISASSEMBLY"	2	"GOBP"
"GO:0098849"	NA	0	NA	"CELLULAR DETOXIFICATION OF CADMIUM ION"	4	"GOBP"
"GO:0098885"	NA	0	NA	"MODIFICATION OF POSTSYNAPTIC ACTIN CYTOSKELETON"	2	"GOBP"
"GO:0098961"	NA	0	NA	"DENDRITIC TRANSPORT OF RIBONUCLEOPROTEIN COMPLEX"	3	"GOBP"
"GO:0098963"	NA	0	NA	"DENDRITIC TRANSPORT OF MESSENGER RIBONUCLEOPROTEIN COMPLEX"	3	"GOBP"
"GO:0098964"	NA	0	NA	"ANTEROGRADE DENDRITIC TRANSPORT OF MESSENGER RIBONUCLEOPROTEIN COMPLEX"	3	"GOBP"
"GO:0099105"	NA	0	NA	"ION CHANNEL MODULATING, G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY"	2	"GOBP"
"GO:0099123"	NA	0	NA	"SOMATO-DENDRITIC DOPAMINE SECRETION"	2	"GOBP"
"GO:0099149"	NA	0	NA	"REGULATION OF POSTSYNAPTIC NEUROTRANSMITTER RECEPTOR INTERNALIZATION"	3	"GOBP"
"GO:0099159"	NA	0	NA	"REGULATION OF MODIFICATION OF POSTSYNAPTIC STRUCTURE"	2	"GOBP"
"GO:0099170"	NA	0	NA	"POSTSYNAPTIC MODULATION OF CHEMICAL SYNAPTIC TRANSMISSION"	2	"GOBP"
"GO:0099171"	NA	0	NA	"PRESYNAPTIC MODULATION OF CHEMICAL SYNAPTIC TRANSMISSION"	2	"GOBP"
"GO:0101024"	NA	0	NA	"MITOTIC NUCLEAR MEMBRANE ORGANIZATION"	11	"GOBP"
"GO:0106004"	NA	0	NA	"TRNA (GUANINE-N7)-METHYLATION"	3	"GOBP"
"GO:0106217"	NA	0	NA	"TRNA C3-CYTOSINE METHYLATION"	3	"GOBP"
"GO:0106288"	NA	0	NA	"REGULATION OF DEADENYLATION-DEPENDENT DECAPPING OF NUCLEAR-TRANSCRIBED MRNA"	3	"GOBP"
"GO:0106289"	NA	0	NA	"NEGATIVE REGULATION OF DEADENYLATION-DEPENDENT DECAPPING OF NUCLEAR-TRANSCRIBED MRNA"	2	"GOBP"
"GO:0106300"	NA	0	NA	"PROTEIN-DNA COVALENT CROSS-LINKING REPAIR"	8	"GOBP"
"GO:0106342"	NA	0	NA	"OMEGA-HYDROXYCERAMIDE BIOSYNTHETIC PROCESS"	2	"GOBP"
"GO:0106349"	NA	0	NA	"SNRNA METHYLATION"	2	"GOBP"
"GO:0106354"	NA	0	NA	"TRNA SURVEILLANCE"	9	"GOBP"
"GO:0106380"	NA	0	NA	"PURINE RIBONUCLEOTIDE SALVAGE"	4	"GOBP"
"GO:0106381"	NA	0	NA	"PURINE DEOXYRIBONUCLEOTIDE SALVAGE"	2	"GOBP"
"GO:0106383"	NA	0	NA	"DAMP SALVAGE"	2	"GOBP"
"GO:0110002"	NA	0	NA	"REGULATION OF TRNA METHYLATION"	2	"GOBP"
"GO:0110010"	NA	0	NA	"BASOLATERAL PROTEIN SECRETION"	5	"GOBP"
"GO:0110064"	NA	0	NA	"LNCRNA CATABOLIC PROCESS"	3	"GOBP"
"GO:0110154"	NA	0	NA	"RNA DECAPPING"	16	"GOBP"
"GO:0110156"	NA	0	NA	"METHYLGUANOSINE-CAP DECAPPING"	13	"GOBP"
"GO:0120045"	NA	0	NA	"STEREOCILIUM MAINTENANCE"	3	"GOBP"
"GO:0120054"	NA	0	NA	"INTESTINAL MOTILITY"	2	"GOBP"
"GO:0120056"	NA	0	NA	"LARGE INTESTINAL TRANSIT"	2	"GOBP"
"GO:0120116"	NA	0	NA	"GLUCAGON PROCESSING"	2	"GOBP"
"GO:0120178"	NA	0	NA	"STEROID HORMONE BIOSYNTHETIC PROCESS"	26	"GOBP"
"GO:0120186"	NA	0	NA	"NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO CHROMATIN"	7	"GOBP"
"GO:0120252"	NA	0	NA	"HYDROCARBON METABOLIC PROCESS"	7	"GOBP"
"GO:0120253"	NA	0	NA	"HYDROCARBON CATABOLIC PROCESS"	4	"GOBP"
"GO:0120254"	NA	0	NA	"OLEFINIC COMPOUND METABOLIC PROCESS"	116	"GOBP"
"GO:0120255"	NA	0	NA	"OLEFINIC COMPOUND BIOSYNTHETIC PROCESS"	9	"GOBP"
"GO:0120256"	NA	0	NA	"OLEFINIC COMPOUND CATABOLIC PROCESS"	2	"GOBP"
"GO:0120261"	NA	0	NA	"REGULATION OF HETEROCHROMATIN ORGANIZATION"	26	"GOBP"
"GO:0120262"	NA	0	NA	"NEGATIVE REGULATION OF HETEROCHROMATIN ORGANIZATION"	7	"GOBP"
"GO:0120263"	NA	0	NA	"POSITIVE REGULATION OF HETEROCHROMATIN ORGANIZATION"	15	"GOBP"
"GO:0120305"	NA	0	NA	"REGULATION OF PIGMENTATION"	7	"GOBP"
"GO:0120316"	NA	0	NA	"SPERM FLAGELLUM ASSEMBLY"	28	"GOBP"
"GO:0120317"	NA	0	NA	"SPERM MITOCHONDRIAL SHEATH ASSEMBLY"	7	"GOBP"
"GO:0120322"	NA	0	NA	"LIPID MODIFICATION BY SMALL PROTEIN CONJUGATION"	2	"GOBP"
"GO:0120323"	NA	0	NA	"LIPID UBIQUITINATION"	2	"GOBP"
"GO:0140021"	NA	0	NA	"MITOCHONDRIAL ADP TRANSMEMBRANE TRANSPORT"	4	"GOBP"
"GO:0140048"	NA	0	NA	"MANGANESE ION EXPORT ACROSS PLASMA MEMBRANE"	2	"GOBP"
"GO:0140060"	NA	0	NA	"AXON ARBORIZATION"	2	"GOBP"
"GO:0140074"	NA	0	NA	"CARDIAC ENDOTHELIAL TO MESENCHYMAL TRANSITION"	2	"GOBP"
"GO:0140105"	NA	0	NA	"INTERLEUKIN-10-MEDIATED SIGNALING PATHWAY"	3	"GOBP"
"GO:0140122"	NA	0	NA	"REGULATION OF LEWY BODY FORMATION"	2	"GOBP"
"GO:0140123"	NA	0	NA	"NEGATIVE REGULATION OF LEWY BODY FORMATION"	2	"GOBP"
"GO:0140141"	NA	0	NA	"MITOCHONDRIAL POTASSIUM ION TRANSMEMBRANE TRANSPORT"	5	"GOBP"
"GO:0140208"	NA	0	NA	"APOPTOTIC PROCESS IN RESPONSE TO MITOCHONDRIAL FRAGMENTATION"	2	"GOBP"
"GO:0140213"	NA	0	NA	"NEGATIVE REGULATION OF LONG-CHAIN FATTY ACID IMPORT INTO CELL"	5	"GOBP"
"GO:0140250"	NA	0	NA	"REGULATION PROTEIN CATABOLIC PROCESS AT SYNAPSE"	2	"GOBP"
"GO:0140251"	NA	0	NA	"REGULATION PROTEIN CATABOLIC PROCESS AT PRESYNAPSE"	2	"GOBP"
"GO:0140271"	NA	0	NA	"HEXOSE IMPORT ACROSS PLASMA MEMBRANE"	7	"GOBP"
"GO:0140321"	NA	0	NA	"SUPPRESSION OF HOST AUTOPHAGY"	2	"GOBP"
"GO:0140331"	NA	0	NA	"AMINOPHOSPHOLIPID TRANSLOCATION"	3	"GOBP"
"GO:0140352"	NA	0	NA	"EXPORT FROM CELL"	331	"GOBP"
"GO:0140353"	NA	0	NA	"LIPID EXPORT FROM CELL"	6	"GOBP"
"GO:0140354"	NA	0	NA	"LIPID IMPORT INTO CELL"	13	"GOBP"
"GO:0140367"	NA	0	NA	"ANTIBACTERIAL INNATE IMMUNE RESPONSE"	6	"GOBP"
"GO:0140438"	NA	0	NA	"PROTEIN STEAROYLATION"	2	"GOBP"
"GO:0140455"	NA	0	NA	"CYTOPLASM PROTEIN QUALITY CONTROL"	2	"GOBP"
"GO:0140466"	NA	0	NA	"IRON-SULFUR CLUSTER EXPORT FROM THE MITOCHONDRION"	2	"GOBP"
"GO:0140469"	NA	0	NA	"GCN2-MEDIATED SIGNALING"	5	"GOBP"
"GO:0140484"	NA	0	NA	"5-AMINOLEVULINIC ACID IMPORT ACROSS PLASMA MEMBRANE"	2	"GOBP"
"GO:0140493"	NA	0	NA	"VERY LONG-CHAIN FATTY ACID BETA-OXIDATION"	2	"GOBP"
"GO:0140499"	NA	0	NA	"NEGATIVE REGULATION OF MITOTIC SPINDLE ASSEMBLY CHECKPOINT SIGNALING"	3	"GOBP"
"GO:0140507"	NA	0	NA	"GRANZYME-MEDIATED PROGRAMMED CELL DEATH SIGNALING PATHWAY"	9	"GOBP"
"GO:0140527"	NA	0	NA	"RECIPROCAL HOMOLOGOUS RECOMBINATION"	52	"GOBP"
"GO:0140541"	NA	0	NA	"PIRNA TRANSCRIPTION"	2	"GOBP"
"GO:0140542"	NA	0	NA	"REGULATION OF PIRNA TRANSCRIPTION"	2	"GOBP"
"GO:0140543"	NA	0	NA	"POSITIVE REGULATION OF PIRNA TRANSCRIPTION"	2	"GOBP"
"GO:0140546"	NA	0	NA	"DEFENSE RESPONSE TO SYMBIONT"	191	"GOBP"
"GO:0140568"	NA	0	NA	"EXTRACTION OF MISLOCALIZED PROTEIN FROM MEMBRANE"	3	"GOBP"
"GO:0140569"	NA	0	NA	"EXTRACTION OF MISLOCALIZED PROTEIN FROM ER MEMBRANE"	2	"GOBP"
"GO:0140570"	NA	0	NA	"EXTRACTION OF MISLOCALIZED PROTEIN FROM MITOCHONDRIAL OUTER MEMBRANE"	2	"GOBP"
"GO:0140576"	NA	0	NA	"ASCORBATE HOMEOSTASIS"	4	"GOBP"
"GO:0140588"	NA	0	NA	"CHROMATIN LOOPING"	2	"GOBP"
"GO:0140591"	NA	0	NA	"NUCLEAR ENVELOPE BUDDING"	2	"GOBP"
"GO:0140627"	NA	0	NA	"UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS VIA THE C-END DEGRON RULE PATHWAY"	10	"GOBP"
"GO:0140632"	NA	0	NA	"CANONICAL INFLAMMASOME COMPLEX ASSEMBLY"	6	"GOBP"
"GO:0140633"	NA	0	NA	"CARD8 INFLAMMASOME COMPLEX ASSEMBLY"	2	"GOBP"
"GO:0140639"	NA	0	NA	"POSITIVE REGULATION OF PYROPTOSIS"	6	"GOBP"
"GO:0140650"	NA	0	NA	"RADIAL GLIA-GUIDED PYRAMIDAL NEURON MIGRATION"	2	"GOBP"
"GO:0140673"	NA	0	NA	"TRANSCRIPTION ELONGATION-COUPLED CHROMATIN REMODELING"	6	"GOBP"
"GO:0140694"	NA	0	NA	"NON-MEMBRANE-BOUNDED ORGANELLE ASSEMBLY"	298	"GOBP"
"GO:0140706"	NA	0	NA	"PROTEIN-CONTAINING COMPLEX LOCALIZATION TO CENTRIOLAR SATELLITE"	3	"GOBP"
"GO:0140708"	NA	0	NA	"CAT TAILING"	2	"GOBP"
"GO:0140718"	NA	0	NA	"FACULTATIVE HETEROCHROMATIN FORMATION"	19	"GOBP"
"GO:0140719"	NA	0	NA	"CONSTITUTIVE HETEROCHROMATIN FORMATION"	10	"GOBP"
"GO:0140739"	NA	0	NA	"NLRP6 INFLAMMASOME COMPLEX ASSEMBLY"	2	"GOBP"
"GO:0140743"	NA	0	NA	"REGULATION OF LNCRNA TRANSCRIPTION"	3	"GOBP"
"GO:0140744"	NA	0	NA	"NEGATIVE REGULATION OF LNCRNA TRANSCRIPTION"	3	"GOBP"
"GO:0140745"	NA	0	NA	"SIRNA TRANSCRIPTION"	2	"GOBP"
"GO:0140747"	NA	0	NA	"REGULATION OF NCRNA TRANSCRIPTION"	24	"GOBP"
"GO:0140754"	NA	0	NA	"REORGANIZATION OF CELLULAR MEMBRANES TO ESTABLISH VIRAL SITES OF REPLICATION"	2	"GOBP"
"GO:0140766"	NA	0	NA	"SIRNA-MEDIATED GENE SILENCING"	5	"GOBP"
"GO:0140820"	NA	0	NA	"CYTOSOL TO GOLGI APPARATUS TRANSPORT"	5	"GOBP"
"GO:0140861"	NA	0	NA	"DNA REPAIR-DEPENDENT CHROMATIN REMODELING"	18	"GOBP"
"GO:0140882"	NA	0	NA	"ZINC EXPORT ACROSS PLASMA MEMBRANE"	2	"GOBP"
"GO:0140888"	NA	0	NA	"INTERFERON-MEDIATED SIGNALING PATHWAY"	51	"GOBP"
"GO:0140889"	NA	0	NA	"DNA REPLICATION-DEPENDENT CHROMATIN DISASSEMBLY"	4	"GOBP"
"GO:0140894"	NA	0	NA	"ENDOLYSOSOMAL TOLL-LIKE RECEPTOR SIGNALING PATHWAY"	15	"GOBP"
"GO:0140895"	NA	0	NA	"CELL SURFACE TOLL-LIKE RECEPTOR SIGNALING PATHWAY"	21	"GOBP"
"GO:0140914"	NA	0	NA	"ZINC ION IMPORT INTO SECRETORY VESICLE"	2	"GOBP"
"GO:0140915"	NA	0	NA	"ZINC ION IMPORT INTO ZYMOGEN GRANULE"	2	"GOBP"
"GO:0140916"	NA	0	NA	"ZINC ION IMPORT INTO LYSOSOME"	2	"GOBP"
"GO:0140917"	NA	0	NA	"ZINC ION IMPORT INTO MITOCHONDRION"	2	"GOBP"
"GO:0140924"	NA	0	NA	"L-KYNURENINE TRANSMEMBRANE TRANSPORT"	2	"GOBP"
"GO:0140958"	NA	0	NA	"TARGET-DIRECTED MIRNA DEGRADATION"	4	"GOBP"
"GO:0140961"	NA	0	NA	"CELLULAR DETOXIFICATION OF METAL ION"	4	"GOBP"
"GO:0140962"	NA	0	NA	"MULTICELLULAR ORGANISMAL-LEVEL CHEMICAL HOMEOSTASIS"	47	"GOBP"
"GO:0140965"	NA	0	NA	"SECONDARY PIRNA PROCESSING"	2	"GOBP"
"GO:0140970"	NA	0	NA	"AIM2 INFLAMMASOME COMPLEX ASSEMBLY"	3	"GOBP"
"GO:0140971"	NA	0	NA	"REGULATION OF AIM2 INFLAMMASOME COMPLEX ASSEMBLY"	5	"GOBP"
"GO:0140972"	NA	0	NA	"NEGATIVE REGULATION OF AIM2 INFLAMMASOME COMPLEX ASSEMBLY"	3	"GOBP"
"GO:0140973"	NA	0	NA	"POSITIVE REGULATION OF AIM2 INFLAMMASOME COMPLEX ASSEMBLY"	3	"GOBP"
