"genesets_old.geneset.ID"	"genesets_old.geneset.NAMEonly"	"genesets_old.geneset.size"	"genesets_old.geneset.SOURCE"	"genesets_new.geneset.NAMEonly"	"genesets_new.geneset.size"	"genesets_new.geneset.SOURCE"
"GO:0051187"	"COFACTOR CATABOLIC PROCESS"	52	"GOBP"	NA	0	NA
"GO:0051188"	"COFACTOR BIOSYNTHETIC PROCESS"	189	"GOBP"	NA	0	NA
"GO:0051193"	"REGULATION OF COFACTOR METABOLIC PROCESS"	99	"GOBP"	NA	0	NA
"GO:0051194"	"POSITIVE REGULATION OF COFACTOR METABOLIC PROCESS"	28	"GOBP"	NA	0	NA
"GO:0051195"	"NEGATIVE REGULATION OF COFACTOR METABOLIC PROCESS"	16	"GOBP"	NA	0	NA
"GO:0051196"	"REGULATION OF COENZYME METABOLIC PROCESS"	83	"GOBP"	NA	0	NA
"GO:0051197"	"POSITIVE REGULATION OF COENZYME METABOLIC PROCESS"	23	"GOBP"	NA	0	NA
"GO:0051198"	"NEGATIVE REGULATION OF COENZYME METABOLIC PROCESS"	11	"GOBP"	NA	0	NA
"GO:0051270"	"REGULATION OF CELLULAR COMPONENT MOVEMENT"	845	"GOBP"	NA	0	NA
"GO:0051271"	"NEGATIVE REGULATION OF CELLULAR COMPONENT MOVEMENT"	256	"GOBP"	NA	0	NA
"GO:0051272"	"POSITIVE REGULATION OF CELLULAR COMPONENT MOVEMENT"	465	"GOBP"	NA	0	NA
"GO:0051389"	"INACTIVATION OF MAPKK ACTIVITY"	3	"GOBP"	NA	0	NA
"GO:0051594"	"DETECTION OF GLUCOSE"	4	"GOBP"	NA	0	NA
"GO:0051674"	"LOCALIZATION OF CELL"	801	"GOBP"	NA	0	NA
"GO:0051691"	"CELLULAR OLIGOSACCHARIDE METABOLIC PROCESS"	2	"GOBP"	NA	0	NA
"GO:0051692"	"CELLULAR OLIGOSACCHARIDE CATABOLIC PROCESS"	2	"GOBP"	NA	0	NA
"GO:0051704"	"MULTI-ORGANISM PROCESS"	1436	"GOBP"	NA	0	NA
"GO:0051705"	"MULTI-ORGANISM BEHAVIOR"	30	"GOBP"	NA	0	NA
"GO:0051708"	"INTRACELLULAR PROTEIN TRANSPORT IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	3	"GOBP"	NA	0	NA
"GO:0051710"	"REGULATION OF CYTOLYSIS IN OTHER ORGANISM"	2	"GOBP"	NA	0	NA
"GO:0051711"	"NEGATIVE REGULATION OF KILLING OF CELLS OF OTHER ORGANISM"	2	"GOBP"	NA	0	NA
"GO:0051713"	"NEGATIVE REGULATION OF CYTOLYSIS IN OTHER ORGANISM"	2	"GOBP"	NA	0	NA
"GO:0051801"	"CYTOLYSIS IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	10	"GOBP"	NA	0	NA
"GO:0051802"	"REGULATION OF CYTOLYSIS IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	2	"GOBP"	NA	0	NA
"GO:0051803"	"NEGATIVE REGULATION OF CYTOLYSIS IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	2	"GOBP"	NA	0	NA
"GO:0051805"	"EVASION OR TOLERANCE OF IMMUNE RESPONSE OF OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	2	"GOBP"	NA	0	NA
"GO:0051806"	"ENTRY INTO CELL OF OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	39	"GOBP"	NA	0	NA
"GO:0051807"	"EVASION OR TOLERANCE OF DEFENSE RESPONSE OF OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	2	"GOBP"	NA	0	NA
"GO:0051817"	"MODIFICATION OF MORPHOLOGY OR PHYSIOLOGY OF OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	103	"GOBP"	NA	0	NA
"GO:0051818"	"DISRUPTION OF CELLS OF OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	20	"GOBP"	NA	0	NA
"GO:0051828"	"ENTRY INTO OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	39	"GOBP"	NA	0	NA
"GO:0051832"	"AVOIDANCE OF DEFENSES OF OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	2	"GOBP"	NA	0	NA
"GO:0051834"	"EVASION OR TOLERANCE OF DEFENSES OF OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	2	"GOBP"	NA	0	NA
"GO:0051836"	"TRANSLOCATION OF MOLECULES INTO OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	8	"GOBP"	NA	0	NA
"GO:0051852"	"DISRUPTION BY HOST OF SYMBIONT CELLS"	20	"GOBP"	NA	0	NA
"GO:0051883"	"KILLING OF CELLS IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	20	"GOBP"	NA	0	NA
"GO:0052025"	"MODIFICATION BY SYMBIONT OF HOST CELL MEMBRANE"	3	"GOBP"	NA	0	NA
"GO:0052027"	"MODULATION BY SYMBIONT OF HOST SIGNAL TRANSDUCTION PATHWAY"	2	"GOBP"	NA	0	NA
"GO:0052042"	"POSITIVE REGULATION BY SYMBIONT OF HOST PROGRAMMED CELL DEATH"	2	"GOBP"	NA	0	NA
"GO:0052043"	"MODIFICATION BY SYMBIONT OF HOST CELLULAR COMPONENT"	3	"GOBP"	NA	0	NA
"GO:0052053"	"NEGATIVE REGULATION BY SYMBIONT OF HOST CATALYTIC ACTIVITY"	2	"GOBP"	NA	0	NA
"GO:0052055"	"MODULATION BY SYMBIONT OF HOST MOLECULAR FUNCTION"	2	"GOBP"	NA	0	NA
"GO:0052056"	"NEGATIVE REGULATION BY SYMBIONT OF HOST MOLECULAR FUNCTION"	2	"GOBP"	NA	0	NA
"GO:0052111"	"MODIFICATION BY SYMBIONT OF HOST STRUCTURE"	3	"GOBP"	NA	0	NA
"GO:0052126"	"MOVEMENT IN HOST ENVIRONMENT"	7	"GOBP"	NA	0	NA
"GO:0052148"	"MODULATION BY SYMBIONT OF HOST CATALYTIC ACTIVITY"	2	"GOBP"	NA	0	NA
"GO:0052185"	"MODIFICATION OF STRUCTURE OF OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	3	"GOBP"	NA	0	NA
"GO:0052188"	"MODIFICATION OF CELLULAR COMPONENT IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	3	"GOBP"	NA	0	NA
"GO:0052192"	"MOVEMENT IN ENVIRONMENT OF OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	7	"GOBP"	NA	0	NA
"GO:0052199"	"NEGATIVE REGULATION OF CATALYTIC ACTIVITY IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	4	"GOBP"	NA	0	NA
"GO:0052203"	"MODULATION OF CATALYTIC ACTIVITY IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	5	"GOBP"	NA	0	NA
"GO:0052204"	"NEGATIVE REGULATION OF MOLECULAR FUNCTION IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	8	"GOBP"	NA	0	NA
"GO:0052205"	"MODULATION OF MOLECULAR FUNCTION IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	9	"GOBP"	NA	0	NA
"GO:0052214"	"METABOLISM OF SUBSTANCE IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	2	"GOBP"	NA	0	NA
"GO:0052227"	"CATABOLISM OF SUBSTANCE IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	2	"GOBP"	NA	0	NA
"GO:0052229"	"METABOLISM OF MACROMOLECULE IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	2	"GOBP"	NA	0	NA
"GO:0052248"	"MODULATION OF PROGRAMMED CELL DEATH IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	5	"GOBP"	NA	0	NA
"GO:0052250"	"MODULATION OF SIGNAL TRANSDUCTION IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	2	"GOBP"	NA	0	NA
"GO:0052312"	"MODULATION OF TRANSCRIPTION IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	28	"GOBP"	NA	0	NA
"GO:0052330"	"POSITIVE REGULATION BY ORGANISM OF PROGRAMMED CELL DEATH IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	2	"GOBP"	NA	0	NA
"GO:0052332"	"MODIFICATION BY ORGANISM OF MEMBRANE IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	3	"GOBP"	NA	0	NA
"GO:0052360"	"CATABOLISM BY HOST OF SYMBIONT MACROMOLECULE"	2	"GOBP"	NA	0	NA
"GO:0052361"	"CATABOLISM BY ORGANISM OF MACROMOLECULE IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	2	"GOBP"	NA	0	NA
"GO:0052362"	"CATABOLISM BY HOST OF SYMBIONT PROTEIN"	2	"GOBP"	NA	0	NA
"GO:0052363"	"CATABOLISM BY ORGANISM OF PROTEIN IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	2	"GOBP"	NA	0	NA
"GO:0052364"	"CATABOLISM BY HOST OF SUBSTANCE IN SYMBIONT"	2	"GOBP"	NA	0	NA
"GO:0052405"	"NEGATIVE REGULATION BY HOST OF SYMBIONT MOLECULAR FUNCTION"	7	"GOBP"	NA	0	NA
"GO:0052416"	"METABOLISM BY HOST OF SYMBIONT MACROMOLECULE"	2	"GOBP"	NA	0	NA
"GO:0052417"	"METABOLISM BY HOST OF SYMBIONT PROTEIN"	2	"GOBP"	NA	0	NA
"GO:0052418"	"METABOLISM BY ORGANISM OF PROTEIN IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	2	"GOBP"	NA	0	NA
"GO:0052419"	"METABOLISM BY HOST OF SUBSTANCE IN SYMBIONT"	2	"GOBP"	NA	0	NA
"GO:0052428"	"MODULATION BY HOST OF SYMBIONT MOLECULAR FUNCTION"	8	"GOBP"	NA	0	NA
"GO:0052433"	"MODULATION BY ORGANISM OF APOPTOTIC PROCESS IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	5	"GOBP"	NA	0	NA
"GO:0052490"	"NEGATIVE REGULATION BY ORGANISM OF PROGRAMMED CELL DEATH IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	4	"GOBP"	NA	0	NA
"GO:0052501"	"POSITIVE REGULATION BY ORGANISM OF APOPTOTIC PROCESS IN OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	2	"GOBP"	NA	0	NA
"GO:0052564"	"RESPONSE TO IMMUNE RESPONSE OF OTHER ORGANISM INVOLVED IN SYMBIOTIC INTERACTION"	2	"GOBP"	NA	0	NA
"GO:0052572"	"RESPONSE TO HOST IMMUNE RESPONSE"	2	"GOBP"	NA	0	NA
"GO:0052746"	"INOSITOL PHOSPHORYLATION"	3	"GOBP"	NA	0	NA
"GO:0055025"	"POSITIVE REGULATION OF CARDIAC MUSCLE TISSUE DEVELOPMENT"	24	"GOBP"	NA	0	NA
"GO:0055065"	"METAL ION HOMEOSTASIS"	477	"GOBP"	NA	0	NA
"GO:0055067"	"MONOVALENT INORGANIC CATION HOMEOSTASIS"	119	"GOBP"	NA	0	NA
"GO:0055069"	"ZINC ION HOMEOSTASIS"	33	"GOBP"	NA	0	NA
"GO:0055072"	"IRON ION HOMEOSTASIS"	66	"GOBP"	NA	0	NA
"GO:0055073"	"CADMIUM ION HOMEOSTASIS"	4	"GOBP"	NA	0	NA
"GO:0055076"	"TRANSITION METAL ION HOMEOSTASIS"	110	"GOBP"	NA	0	NA
"GO:0055083"	"MONOVALENT INORGANIC ANION HOMEOSTASIS"	21	"GOBP"	NA	0	NA
"GO:0055114"	"OXIDATION-REDUCTION PROCESS"	425	"GOBP"	NA	0	NA
"GO:0060051"	"NEGATIVE REGULATION OF PROTEIN GLYCOSYLATION"	3	"GOBP"	NA	0	NA
"GO:0060401"	"CYTOSOLIC CALCIUM ION TRANSPORT"	73	"GOBP"	NA	0	NA
"GO:0060528"	"SECRETORY COLUMNAL LUMINAR EPITHELIAL CELL DIFFERENTIATION INVOLVED IN PROSTATE GLANDULAR ACINUS DEVELOPMENT"	2	"GOBP"	NA	0	NA
"GO:0060733"	"REGULATION OF EIF2 ALPHA PHOSPHORYLATION BY AMINO ACID STARVATION"	3	"GOBP"	NA	0	NA
"GO:0060796"	"REGULATION OF TRANSCRIPTION INVOLVED IN PRIMARY GERM LAYER CELL FATE COMMITMENT"	2	"GOBP"	NA	0	NA
"GO:0060807"	"REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER INVOLVED IN DEFINITIVE ENDODERMAL CELL FATE SPECIFICATION"	2	"GOBP"	NA	0	NA
"GO:0060849"	"REGULATION OF TRANSCRIPTION INVOLVED IN LYMPHATIC ENDOTHELIAL CELL FATE COMMITMENT"	3	"GOBP"	NA	0	NA
"GO:0060850"	"REGULATION OF TRANSCRIPTION INVOLVED IN CELL FATE COMMITMENT"	10	"GOBP"	NA	0	NA
"GO:0060903"	"POSITIVE REGULATION OF MEIOSIS I"	4	"GOBP"	NA	0	NA
"GO:0060968"	"REGULATION OF GENE SILENCING"	152	"GOBP"	NA	0	NA
"GO:0060969"	"NEGATIVE REGULATION OF GENE SILENCING"	35	"GOBP"	NA	0	NA
"GO:0060992"	"RESPONSE TO FUNGICIDE"	2	"GOBP"	NA	0	NA
"GO:0060994"	"REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER INVOLVED IN KIDNEY DEVELOPMENT"	2	"GOBP"	NA	0	NA
"GO:0061075"	"POSITIVE REGULATION OF NEURAL RETINA DEVELOPMENT"	3	"GOBP"	NA	0	NA
"GO:0061076"	"NEGATIVE REGULATION OF NEURAL RETINA DEVELOPMENT"	2	"GOBP"	NA	0	NA
"GO:0061082"	"MYELOID LEUKOCYTE CYTOKINE PRODUCTION"	5	"GOBP"	NA	0	NA
"GO:0061087"	"POSITIVE REGULATION OF HISTONE H3-K27 METHYLATION"	6	"GOBP"	NA	0	NA
"GO:0061213"	"POSITIVE REGULATION OF MESONEPHROS DEVELOPMENT"	16	"GOBP"	NA	0	NA
"GO:0061216"	"REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER INVOLVED IN MESONEPHROS DEVELOPMENT"	2	"GOBP"	NA	0	NA
"GO:0061218"	"NEGATIVE REGULATION OF MESONEPHROS DEVELOPMENT"	4	"GOBP"	NA	0	NA
"GO:0061394"	"REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER IN RESPONSE TO ARSENIC-CONTAINING SUBSTANCE"	3	"GOBP"	NA	0	NA
"GO:0061395"	"POSITIVE REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER IN RESPONSE TO ARSENIC-CONTAINING SUBSTANCE"	2	"GOBP"	NA	0	NA
"GO:0061400"	"POSITIVE REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER IN RESPONSE TO CALCIUM ION"	2	"GOBP"	NA	0	NA
"GO:0061408"	"POSITIVE REGULATION OF TRANSCRIPTION FROM RNA POLYMERASE II PROMOTER IN RESPONSE TO HEAT STRESS"	2	"GOBP"	NA	0	NA
"GO:0061476"	"RESPONSE TO ANTICOAGULANT"	7	"GOBP"	NA	0	NA
"GO:0061478"	"RESPONSE TO PLATELET AGGREGATION INHIBITOR"	11	"GOBP"	NA	0	NA
"GO:0061508"	"CDP PHOSPHORYLATION"	2	"GOBP"	NA	0	NA
"GO:0061565"	"DAMP PHOSPHORYLATION"	2	"GOBP"	NA	0	NA
"GO:0061566"	"CMP PHOSPHORYLATION"	2	"GOBP"	NA	0	NA
"GO:0061567"	"DCMP PHOSPHORYLATION"	2	"GOBP"	NA	0	NA
"GO:0061568"	"GDP PHOSPHORYLATION"	2	"GOBP"	NA	0	NA
"GO:0061569"	"UDP PHOSPHORYLATION"	2	"GOBP"	NA	0	NA
"GO:0061570"	"DCDP PHOSPHORYLATION"	2	"GOBP"	NA	0	NA
"GO:0061571"	"TDP PHOSPHORYLATION"	2	"GOBP"	NA	0	NA
"GO:0061641"	"CENP-A CONTAINING CHROMATIN ORGANIZATION"	44	"GOBP"	NA	0	NA
"GO:0061715"	"MIRNA 2'-O-METHYLATION"	2	"GOBP"	NA	0	NA
"GO:0061732"	"MITOCHONDRIAL ACETYL-COA BIOSYNTHETIC PROCESS FROM PYRUVATE"	4	"GOBP"	NA	0	NA
"GO:0061741"	"CHAPERONE-MEDIATED PROTEIN TRANSPORT INVOLVED IN CHAPERONE-MEDIATED AUTOPHAGY"	3	"GOBP"	NA	0	NA
"GO:0061983"	"MEIOSIS II CELL CYCLE PROCESS"	11	"GOBP"	NA	0	NA
"GO:0062103"	"GO ID NOT FOUND IN OBO FILE ONTOLOGY DEFINITIONS"	2	"GOBP"	NA	0	NA
"GO:0070077"	"HISTONE ARGININE DEMETHYLATION"	2	"GOBP"	NA	0	NA
"GO:0070096"	"MITOCHONDRIAL OUTER MEMBRANE TRANSLOCASE COMPLEX ASSEMBLY"	3	"GOBP"	NA	0	NA
"GO:0070121"	"KUPFFER'S VESICLE DEVELOPMENT"	2	"GOBP"	NA	0	NA
"GO:0070267"	"ONCOSIS"	2	"GOBP"	NA	0	NA
"GO:0070510"	"REGULATION OF HISTONE H4-K20 METHYLATION"	3	"GOBP"	NA	0	NA
"GO:0070544"	"HISTONE H3-K36 DEMETHYLATION"	11	"GOBP"	NA	0	NA
"GO:0070550"	"RDNA CONDENSATION"	2	"GOBP"	NA	0	NA
"GO:0070816"	"PHOSPHORYLATION OF RNA POLYMERASE II C-TERMINAL DOMAIN"	10	"GOBP"	NA	0	NA
"GO:0070827"	"CHROMATIN MAINTENANCE"	6	"GOBP"	NA	0	NA
"GO:0070829"	"HETEROCHROMATIN MAINTENANCE"	4	"GOBP"	NA	0	NA
"GO:0070838"	"DIVALENT METAL ION TRANSPORT"	207	"GOBP"	NA	0	NA
"GO:0070839"	"DIVALENT METAL ION EXPORT"	3	"GOBP"	NA	0	NA
"GO:0070868"	"HETEROCHROMATIN ORGANIZATION INVOLVED IN CHROMATIN SILENCING"	2	"GOBP"	NA	0	NA
"GO:0070894"	"REGULATION OF TRANSPOSON INTEGRATION"	3	"GOBP"	NA	0	NA
"GO:0070895"	"NEGATIVE REGULATION OF TRANSPOSON INTEGRATION"	3	"GOBP"	NA	0	NA
"GO:0070899"	"MITOCHONDRIAL TRNA WOBBLE URIDINE MODIFICATION"	2	"GOBP"	NA	0	NA
"GO:0070904"	"TRANSEPITHELIAL L-ASCORBIC ACID TRANSPORT"	3	"GOBP"	NA	0	NA
"GO:0070940"	"DEPHOSPHORYLATION OF RNA POLYMERASE II C-TERMINAL DOMAIN"	6	"GOBP"	NA	0	NA
"GO:0071030"	"NUCLEAR MRNA SURVEILLANCE OF SPLICEOSOMAL PRE-MRNA SPLICING"	3	"GOBP"	NA	0	NA
"GO:0071033"	"NUCLEAR RETENTION OF PRE-MRNA AT THE SITE OF TRANSCRIPTION"	6	"GOBP"	NA	0	NA
"GO:0071048"	"NUCLEAR RETENTION OF UNSPLICED PRE-MRNA AT THE SITE OF TRANSCRIPTION"	3	"GOBP"	NA	0	NA
"GO:0071049"	"NUCLEAR RETENTION OF PRE-MRNA WITH ABERRANT 3'-ENDS AT THE SITE OF TRANSCRIPTION"	3	"GOBP"	NA	0	NA
"GO:0071110"	"HISTONE BIOTINYLATION"	2	"GOBP"	NA	0	NA
"GO:0071156"	"REGULATION OF CELL CYCLE ARREST"	103	"GOBP"	NA	0	NA
"GO:0071157"	"NEGATIVE REGULATION OF CELL CYCLE ARREST"	22	"GOBP"	NA	0	NA
"GO:0071158"	"POSITIVE REGULATION OF CELL CYCLE ARREST"	77	"GOBP"	NA	0	NA
"GO:0071170"	"SITE-SPECIFIC DNA REPLICATION TERMINATION"	2	"GOBP"	NA	0	NA
"GO:0071171"	"SITE-SPECIFIC DNA REPLICATION TERMINATION AT RTS1 BARRIER"	2	"GOBP"	NA	0	NA
"GO:0071426"	"RIBONUCLEOPROTEIN COMPLEX EXPORT FROM NUCLEUS"	122	"GOBP"	NA	0	NA
"GO:0071427"	"MRNA-CONTAINING RIBONUCLEOPROTEIN COMPLEX EXPORT FROM NUCLEUS"	106	"GOBP"	NA	0	NA
"GO:0071428"	"RRNA-CONTAINING RIBONUCLEOPROTEIN COMPLEX EXPORT FROM NUCLEUS"	15	"GOBP"	NA	0	NA
"GO:0071431"	"TRNA-CONTAINING RIBONUCLEOPROTEIN COMPLEX EXPORT FROM NUCLEUS"	34	"GOBP"	NA	0	NA
"GO:0071435"	"POTASSIUM ION EXPORT"	14	"GOBP"	NA	0	NA
"GO:0071440"	"REGULATION OF HISTONE H3-K14 ACETYLATION"	4	"GOBP"	NA	0	NA
"GO:0071441"	"NEGATIVE REGULATION OF HISTONE H3-K14 ACETYLATION"	2	"GOBP"	NA	0	NA
"GO:0071442"	"POSITIVE REGULATION OF HISTONE H3-K14 ACETYLATION"	2	"GOBP"	NA	0	NA
"GO:0071515"	"GENETIC IMPRINTING AT MATING-TYPE LOCUS"	2	"GOBP"	NA	0	NA
"GO:0071516"	"ESTABLISHMENT OF IMPRINTING AT MATING-TYPE LOCUS"	2	"GOBP"	NA	0	NA
"GO:0071611"	"GRANULOCYTE COLONY-STIMULATING FACTOR PRODUCTION"	2	"GOBP"	NA	0	NA
"GO:0071615"	"OXIDATIVE DEETHYLATION"	2	"GOBP"	NA	0	NA
"GO:0071684"	"ORGANISM EMERGENCE FROM PROTECTIVE STRUCTURE"	2	"GOBP"	NA	0	NA
"GO:0071706"	"TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION"	9	"GOBP"	NA	0	NA
"GO:0071733"	"TRANSCRIPTIONAL ACTIVATION BY PROMOTER-ENHANCER LOOPING"	5	"GOBP"	NA	0	NA
"GO:0071804"	"CELLULAR POTASSIUM ION TRANSPORT"	135	"GOBP"	NA	0	NA
"GO:0071850"	"MITOTIC CELL CYCLE ARREST"	16	"GOBP"	NA	0	NA
"GO:0071898"	"REGULATION OF ESTROGEN RECEPTOR BINDING"	4	"GOBP"	NA	0	NA
"GO:0071899"	"NEGATIVE REGULATION OF ESTROGEN RECEPTOR BINDING"	4	"GOBP"	NA	0	NA
"GO:0071921"	"COHESIN LOADING"	3	"GOBP"	NA	0	NA
"GO:0071954"	"CHEMOKINE (C-C MOTIF) LIGAND 11 PRODUCTION"	2	"GOBP"	NA	0	NA
"GO:0071988"	"PROTEIN LOCALIZATION TO SPINDLE POLE BODY"	2	"GOBP"	NA	0	NA
"GO:0072299"	"NEGATIVE REGULATION OF METANEPHRIC GLOMERULUS DEVELOPMENT"	2	"GOBP"	NA	0	NA
"GO:0072321"	"CHAPERONE-MEDIATED PROTEIN TRANSPORT"	12	"GOBP"	NA	0	NA
"GO:0072347"	"RESPONSE TO ANESTHETIC"	9	"GOBP"	NA	0	NA
"GO:0072355"	"HISTONE H3-T3 PHOSPHORYLATION"	3	"GOBP"	NA	0	NA
"GO:0072358"	"CARDIOVASCULAR SYSTEM DEVELOPMENT"	265	"GOBP"	NA	0	NA
"GO:0072382"	"MINUS-END-DIRECTED VESICLE TRANSPORT ALONG MICROTUBULE"	2	"GOBP"	NA	0	NA
"GO:0072395"	"SIGNAL TRANSDUCTION INVOLVED IN CELL CYCLE CHECKPOINT"	72	"GOBP"	NA	0	NA
"GO:0072401"	"SIGNAL TRANSDUCTION INVOLVED IN DNA INTEGRITY CHECKPOINT"	71	"GOBP"	NA	0	NA
"GO:0072413"	"SIGNAL TRANSDUCTION INVOLVED IN MITOTIC CELL CYCLE CHECKPOINT"	58	"GOBP"	NA	0	NA
"GO:0072422"	"SIGNAL TRANSDUCTION INVOLVED IN DNA DAMAGE CHECKPOINT"	71	"GOBP"	NA	0	NA
"GO:0072425"	"SIGNAL TRANSDUCTION INVOLVED IN G2 DNA DAMAGE CHECKPOINT"	13	"GOBP"	NA	0	NA
"GO:0072428"	"SIGNAL TRANSDUCTION INVOLVED IN INTRA-S DNA DAMAGE CHECKPOINT"	2	"GOBP"	NA	0	NA
"GO:0072431"	"SIGNAL TRANSDUCTION INVOLVED IN MITOTIC G1 DNA DAMAGE CHECKPOINT"	58	"GOBP"	NA	0	NA
"GO:0072434"	"SIGNAL TRANSDUCTION INVOLVED IN MITOTIC G2 DNA DAMAGE CHECKPOINT"	2	"GOBP"	NA	0	NA
"GO:0072501"	"CELLULAR DIVALENT INORGANIC ANION HOMEOSTASIS"	7	"GOBP"	NA	0	NA
"GO:0072502"	"CELLULAR TRIVALENT INORGANIC ANION HOMEOSTASIS"	7	"GOBP"	NA	0	NA
"GO:0072503"	"CELLULAR DIVALENT INORGANIC CATION HOMEOSTASIS"	354	"GOBP"	NA	0	NA
"GO:0072505"	"DIVALENT INORGANIC ANION HOMEOSTASIS"	11	"GOBP"	NA	0	NA
"GO:0072506"	"TRIVALENT INORGANIC ANION HOMEOSTASIS"	11	"GOBP"	NA	0	NA
"GO:0072507"	"DIVALENT INORGANIC CATION HOMEOSTASIS"	368	"GOBP"	NA	0	NA
"GO:0072511"	"DIVALENT INORGANIC CATION TRANSPORT"	207	"GOBP"	NA	0	NA
"GO:0072512"	"TRIVALENT INORGANIC CATION TRANSPORT"	37	"GOBP"	NA	0	NA
"GO:0072671"	"MITOCHONDRIA-ASSOCIATED UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS"	2	"GOBP"	NA	0	NA
"GO:0072755"	"CELLULAR RESPONSE TO BENOMYL"	2	"GOBP"	NA	0	NA
"GO:0075044"	"AUTOPHAGY OF HOST CELLS INVOLVED IN INTERACTION WITH SYMBIONT"	6	"GOBP"	NA	0	NA
"GO:0085018"	"MAINTENANCE OF SYMBIONT-CONTAINING VACUOLE BY HOST"	2	"GOBP"	NA	0	NA
"GO:0085032"	"MODULATION BY SYMBIONT OF HOST I-KAPPAB KINASE/NF-KAPPAB CASCADE"	2	"GOBP"	NA	0	NA
"GO:0090065"	"REGULATION OF PRODUCTION OF SIRNA INVOLVED IN RNA INTERFERENCE"	2	"GOBP"	NA	0	NA
"GO:0090113"	"REGULATION OF ER TO GOLGI VESICLE-MEDIATED TRANSPORT BY GTP HYDROLYSIS"	5	"GOBP"	NA	0	NA
"GO:0090195"	"CHEMOKINE SECRETION"	2	"GOBP"	NA	0	NA
"GO:0090196"	"REGULATION OF CHEMOKINE SECRETION"	10	"GOBP"	NA	0	NA
"GO:0090197"	"POSITIVE REGULATION OF CHEMOKINE SECRETION"	9	"GOBP"	NA	0	NA
"GO:0090198"	"NEGATIVE REGULATION OF CHEMOKINE SECRETION"	2	"GOBP"	NA	0	NA
"GO:0090202"	"GENE LOOPING"	5	"GOBP"	NA	0	NA
"GO:0090245"	"AXIS ELONGATION INVOLVED IN SOMITOGENESIS"	2	"GOBP"	NA	0	NA
"GO:0090283"	"REGULATION OF PROTEIN GLYCOSYLATION IN GOLGI"	4	"GOBP"	NA	0	NA
"GO:0090284"	"POSITIVE REGULATION OF PROTEIN GLYCOSYLATION IN GOLGI"	2	"GOBP"	NA	0	NA
"GO:0090285"	"NEGATIVE REGULATION OF PROTEIN GLYCOSYLATION IN GOLGI"	3	"GOBP"	NA	0	NA
"GO:0090342"	"REGULATION OF CELL AGING"	36	"GOBP"	NA	0	NA
"GO:0090343"	"POSITIVE REGULATION OF CELL AGING"	13	"GOBP"	NA	0	NA
"GO:0090344"	"NEGATIVE REGULATION OF CELL AGING"	18	"GOBP"	NA	0	NA
