NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ST_STAT3_PATHWAY%MSIGDB_C2%ST_STAT3_PATHWAY	ST_STAT3_PATHWAY%MSIGDB_C2%ST_STAT3_PATHWAY		10	-0.57315725	-1.2364175	0.3	0.3230027	1.0	237	tags=20%, list=2%, signal=20%	
REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY%GOBP%GO:2000116	REGULATION OF CYSTEINE-TYPE ENDOPEPTIDASE ACTIVITY%GOBP%GO:2000116		170	-0.32736415	-1.2351125	0.0	0.3246542	1.0	1922	tags=21%, list=13%, signal=24%	
LXRS REGULATE GENE EXPRESSION LINKED TO CHOLESTEROL TRANSPORT AND EFFLUX%REACTOME%R-HSA-9029569.1	LXRS REGULATE GENE EXPRESSION LINKED TO CHOLESTEROL TRANSPORT AND EFFLUX%REACTOME%R-HSA-9029569.1		28	-0.45606384	-1.2350619	0.21212122	0.32454708	1.0	510	tags=18%, list=4%, signal=18%	
PID_TRAIL_PATHWAY%MSIGDB_C2%PID_TRAIL_PATHWAY	PID_TRAIL_PATHWAY%MSIGDB_C2%PID_TRAIL_PATHWAY		28	-0.5258193	-1.233879	0.2	0.32600096	1.0	1205	tags=25%, list=8%, signal=27%	
REGULATION OF T-HELPER 1 TYPE IMMUNE RESPONSE%GOBP%GO:0002825	REGULATION OF T-HELPER 1 TYPE IMMUNE RESPONSE%GOBP%GO:0002825		15	-0.51461387	-1.2332075	0.21212122	0.32711086	1.0	1261	tags=33%, list=9%, signal=36%	
ANTIGEN ACTIVATES B CELL RECEPTOR (BCR) LEADING TO GENERATION OF SECOND MESSENGERS%REACTOME%R-HSA-983695.3	ANTIGEN ACTIVATES B CELL RECEPTOR (BCR) LEADING TO GENERATION OF SECOND MESSENGERS%REACTOME%R-HSA-983695.3		26	-0.4913336	-1.2331204	0.2	0.32704085	1.0	988	tags=35%, list=7%, signal=37%	
DEADENYLATION-DEPENDENT MRNA DECAY%REACTOME%R-HSA-429914.2	DEADENYLATION-DEPENDENT MRNA DECAY%REACTOME%R-HSA-429914.2		54	-0.38950795	-1.2329296	0.1	0.3271226	1.0	4505	tags=39%, list=31%, signal=56%	
POSITIVE REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0045842	POSITIVE REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GOBP%GO:0045842		13	-0.61393404	-1.2319282	0.27906978	0.3283015	1.0	2579	tags=38%, list=18%, signal=47%	
INTERACTION WITH HOST%GOBP%GO:0051701	INTERACTION WITH HOST%GOBP%GO:0051701		78	-0.36878756	-1.2318747	0.05	0.32815468	1.0	3321	tags=35%, list=23%, signal=45%	
TRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-6782315.5	TRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-6782315.5		35	-0.45338577	-1.2313635	0.22222222	0.328725	1.0	5486	tags=60%, list=38%, signal=96%	
TOLL LIKE RECEPTOR 3 (TLR3) CASCADE%REACTOME%R-HSA-168164.3	TOLL LIKE RECEPTOR 3 (TLR3) CASCADE%REACTOME%R-HSA-168164.3		91	-0.3678871	-1.2310588	0.05882353	0.3290793	1.0	1078	tags=15%, list=7%, signal=17%	
REGULATION OF LIPOPROTEIN PARTICLE CLEARANCE%GOBP%GO:0010984	REGULATION OF LIPOPROTEIN PARTICLE CLEARANCE%GOBP%GO:0010984		10	-0.58970433	-1.2306252	0.23913044	0.3296417	1.0	305	tags=20%, list=2%, signal=20%	
MRNA TRANSPORT%GOBP%GO:0051028	MRNA TRANSPORT%GOBP%GO:0051028		90	-0.36467046	-1.230301	0.08695652	0.32996795	1.0	4297	tags=38%, list=30%, signal=53%	
CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:0044843	CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:0044843		99	-0.34353304	-1.2296373	0.0	0.3307621	1.0	2531	tags=39%, list=18%, signal=47%	
EXECUTION PHASE OF APOPTOSIS%GOBP%GO:0097194	EXECUTION PHASE OF APOPTOSIS%GOBP%GO:0097194		39	-0.42850143	-1.2289457	0.1875	0.33160618	1.0	3994	tags=41%, list=28%, signal=57%	
POSITIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION TO TELOMERE%GOBP%GO:1904851	POSITIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION TO TELOMERE%GOBP%GO:1904851		10	-0.6021396	-1.2281406	0.27272728	0.33261022	1.0	5566	tags=90%, list=39%, signal=146%	
TRANSCRIPTIONAL REGULATION BY RUNX3%REACTOME%R-HSA-8878159.2	TRANSCRIPTIONAL REGULATION BY RUNX3%REACTOME%R-HSA-8878159.2		95	-0.36252496	-1.2267164	0.11764706	0.33462024	1.0	1677	tags=22%, list=12%, signal=25%	
C-MYC PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%C-MYC PATHWAY	C-MYC PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%C-MYC PATHWAY		25	-0.47314847	-1.2265518	0.12	0.3346787	1.0	5205	tags=52%, list=36%, signal=81%	
APOPTOTIC FACTOR-MEDIATED RESPONSE%REACTOME%R-HSA-111471.4	APOPTOTIC FACTOR-MEDIATED RESPONSE%REACTOME%R-HSA-111471.4		17	-0.49466643	-1.2260672	0.11764706	0.33542404	1.0	1298	tags=18%, list=9%, signal=19%	
CELLULAR RESPONSE TO ALKALOID%GOBP%GO:0071312	CELLULAR RESPONSE TO ALKALOID%GOBP%GO:0071312		10	-0.6346265	-1.2255301	0.2777778	0.33598724	1.0	5084	tags=70%, list=35%, signal=108%	
REGULATION OF TRANSLATIONAL INITIATION%GOBP%GO:0006446	REGULATION OF TRANSLATIONAL INITIATION%GOBP%GO:0006446		64	-0.36242285	-1.2252666	0.05	0.3362387	1.0	2183	tags=17%, list=15%, signal=20%	
VACUOLAR ACIDIFICATION%GOBP%GO:0007035	VACUOLAR ACIDIFICATION%GOBP%GO:0007035		20	-0.48612025	-1.2240831	0.17073171	0.33793622	1.0	4159	tags=50%, list=29%, signal=70%	
RNA POLYMERASE II TRANSCRIPTION INITIATION%REACTOME DATABASE ID RELEASE 73%75953	RNA POLYMERASE II TRANSCRIPTION INITIATION%REACTOME DATABASE ID RELEASE 73%75953		45	-0.43072042	-1.2236432	0.071428575	0.338367	1.0	3726	tags=38%, list=26%, signal=51%	
SPINDLE ASSEMBLY CHECKPOINT%GOBP%GO:0071173	SPINDLE ASSEMBLY CHECKPOINT%GOBP%GO:0071173		18	-0.54026073	-1.2234368	0.16666667	0.3384775	1.0	4441	tags=78%, list=31%, signal=112%	
RECRUITMENT OF MITOTIC CENTROSOME PROTEINS AND COMPLEXES%REACTOME DATABASE ID RELEASE 73%380270	RECRUITMENT OF MITOTIC CENTROSOME PROTEINS AND COMPLEXES%REACTOME DATABASE ID RELEASE 73%380270		69	-0.35614282	-1.2233071	0.13333334	0.3385402	1.0	2491	tags=22%, list=17%, signal=26%	
HCMV EARLY EVENTS%REACTOME DATABASE ID RELEASE 73%9609690	HCMV EARLY EVENTS%REACTOME DATABASE ID RELEASE 73%9609690		74	-0.36042053	-1.2232982	0.10714286	0.3383512	1.0	4124	tags=47%, list=29%, signal=66%	
NEGATIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001251	NEGATIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001251		101	-0.35771677	-1.2230337	0.05882353	0.33849007	1.0	3275	tags=32%, list=23%, signal=41%	
REGULATION OF RNA POLYMERASE II TRANSCRIPTIONAL PREINITIATION COMPLEX ASSEMBLY%GOBP%GO:0045898	REGULATION OF RNA POLYMERASE II TRANSCRIPTIONAL PREINITIATION COMPLEX ASSEMBLY%GOBP%GO:0045898		10	-0.613687	-1.2229987	0.25641027	0.33832055	1.0	3318	tags=50%, list=23%, signal=65%	
PID_MYC_PATHWAY%MSIGDB_C2%PID_MYC_PATHWAY	PID_MYC_PATHWAY%MSIGDB_C2%PID_MYC_PATHWAY		24	-0.45829564	-1.2226071	0.21428572	0.33876082	1.0	5205	tags=50%, list=36%, signal=78%	
MITOTIC SPINDLE ASSEMBLY CHECKPOINT%GOBP%GO:0007094	MITOTIC SPINDLE ASSEMBLY CHECKPOINT%GOBP%GO:0007094		18	-0.54026073	-1.2225724	0.3030303	0.33860973	1.0	4441	tags=78%, list=31%, signal=112%	
PROTEIN KINASE A SIGNALING%GOBP%GO:0010737	PROTEIN KINASE A SIGNALING%GOBP%GO:0010737		10	-0.601191	-1.2223932	0.25	0.33873847	1.0	2848	tags=40%, list=20%, signal=50%	
HISTONE MRNA METABOLIC PROCESS%GOBP%GO:0008334	HISTONE MRNA METABOLIC PROCESS%GOBP%GO:0008334		29	-0.46341494	-1.2220429	0.26923078	0.33903474	1.0	3205	tags=31%, list=22%, signal=40%	
SOMATIC DIVERSIFICATION OF IMMUNOGLOBULINS INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002208	SOMATIC DIVERSIFICATION OF IMMUNOGLOBULINS INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002208		10	-0.57325196	-1.2217463	0.25	0.33925807	1.0	2148	tags=40%, list=15%, signal=47%	
REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902099	REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902099		48	-0.42030755	-1.2215381	0.23809524	0.3393697	1.0	4177	tags=56%, list=29%, signal=79%	
TNF SIGNALING%REACTOME%R-HSA-75893.5	TNF SIGNALING%REACTOME%R-HSA-75893.5		41	-0.4305419	-1.2210225	0.13333334	0.34004647	1.0	2007	tags=24%, list=14%, signal=28%	
FCGR ACTIVATION%REACTOME DATABASE ID RELEASE 73%2029481	FCGR ACTIVATION%REACTOME DATABASE ID RELEASE 73%2029481		10	-0.58754754	-1.220985	0.175	0.3399417	1.0	1867	tags=70%, list=13%, signal=80%	
BIOCARTA_IL3_PATHWAY%MSIGDB_C2%BIOCARTA_IL3_PATHWAY	BIOCARTA_IL3_PATHWAY%MSIGDB_C2%BIOCARTA_IL3_PATHWAY		14	-0.47910985	-1.2207708	0.21428572	0.34010732	1.0	989	tags=21%, list=7%, signal=23%	
BRANCHED-CHAIN AMINO ACID METABOLIC PROCESS%GOBP%GO:0009081	BRANCHED-CHAIN AMINO ACID METABOLIC PROCESS%GOBP%GO:0009081		24	-0.4687488	-1.2202814	0.16666667	0.34067926	1.0	2608	tags=38%, list=18%, signal=46%	
INTEGRATED CANCER PATHWAY%WIKIPATHWAYS_20200810%WP1971%HOMO SAPIENS	INTEGRATED CANCER PATHWAY%WIKIPATHWAYS_20200810%WP1971%HOMO SAPIENS		44	-0.39200503	-1.2194476	0.074074075	0.3418947	1.0	4138	tags=43%, list=29%, signal=60%	
POSITIVE REGULATION OF INFLAMMATORY RESPONSE%GOBP%GO:0050729	POSITIVE REGULATION OF INFLAMMATORY RESPONSE%GOBP%GO:0050729		85	-0.3588864	-1.2192565	0.14285715	0.34192812	1.0	1274	tags=27%, list=9%, signal=30%	
PEPTIDYL-TYROSINE AUTOPHOSPHORYLATION%GOBP%GO:0038083	PEPTIDYL-TYROSINE AUTOPHOSPHORYLATION%GOBP%GO:0038083		30	-0.42809072	-1.2191675	0.15384616	0.34182224	1.0	1867	tags=40%, list=13%, signal=46%	
IL17 SIGNALING PATHWAY%WIKIPATHWAYS_20200810%WP2112%HOMO SAPIENS	IL17 SIGNALING PATHWAY%WIKIPATHWAYS_20200810%WP2112%HOMO SAPIENS		27	-0.4709582	-1.2190845	0.16129032	0.34181187	1.0	1369	tags=22%, list=9%, signal=25%	
BIOCARTA_SKP2E2F_PATHWAY%MSIGDB_C2%BIOCARTA_SKP2E2F_PATHWAY	BIOCARTA_SKP2E2F_PATHWAY%MSIGDB_C2%BIOCARTA_SKP2E2F_PATHWAY		10	-0.59720224	-1.2185841	0.22727273	0.34260732	1.0	4127	tags=50%, list=29%, signal=70%	
CD4-POSITIVE, ALPHA-BETA T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002294	CD4-POSITIVE, ALPHA-BETA T CELL DIFFERENTIATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002294		17	-0.50970614	-1.2180344	0.26190478	0.34332636	1.0	1214	tags=35%, list=8%, signal=38%	
RNA TRANSPORT%GOBP%GO:0050658	RNA TRANSPORT%GOBP%GO:0050658		122	-0.35157585	-1.2180095	0.09090909	0.343137	1.0	3715	tags=34%, list=26%, signal=46%	
REGULATION OF NITRIC-OXIDE SYNTHASE BIOSYNTHETIC PROCESS%GOBP%GO:0051769	REGULATION OF NITRIC-OXIDE SYNTHASE BIOSYNTHETIC PROCESS%GOBP%GO:0051769		11	-0.52982306	-1.2173009	0.2	0.34420857	1.0	768	tags=27%, list=5%, signal=29%	
MRNA PROCESSING%WIKIPATHWAYS_20200810%WP411%HOMO SAPIENS	MRNA PROCESSING%WIKIPATHWAYS_20200810%WP411%HOMO SAPIENS		111	-0.3546292	-1.2171457	0.0	0.3442776	1.0	5106	tags=42%, list=35%, signal=65%	
CILIARY BASAL BODY-PLASMA MEMBRANE DOCKING%GOBP%GO:0097711	CILIARY BASAL BODY-PLASMA MEMBRANE DOCKING%GOBP%GO:0097711		85	-0.345101	-1.2168939	0.07692308	0.3444689	1.0	2619	tags=25%, list=18%, signal=30%	
POSITIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001252	POSITIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001252		140	-0.32799992	-1.2166961	0.0	0.3446836	1.0	3257	tags=24%, list=23%, signal=31%	
IL5-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL5-MEDIATED SIGNALING EVENTS	IL5-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL5-MEDIATED SIGNALING EVENTS		12	-0.5506371	-1.2160401	0.26190478	0.34550124	1.0	989	tags=25%, list=7%, signal=27%	
PRION DISEASE PATHWAY%WIKIPATHWAYS_20200810%WP3995%HOMO SAPIENS	PRION DISEASE PATHWAY%WIKIPATHWAYS_20200810%WP3995%HOMO SAPIENS		31	-0.42764193	-1.2160393	0.15384616	0.34529275	1.0	309	tags=13%, list=2%, signal=13%	
CLASS A 1 (RHODOPSIN-LIKE RECEPTORS)%REACTOME DATABASE ID RELEASE 73%373076	CLASS A 1 (RHODOPSIN-LIKE RECEPTORS)%REACTOME DATABASE ID RELEASE 73%373076		136	-0.35717645	-1.2158802	0.0	0.34529558	1.0	1261	tags=24%, list=9%, signal=26%	
NCRNA EXPORT FROM NUCLEUS%GOBP%GO:0097064	NCRNA EXPORT FROM NUCLEUS%GOBP%GO:0097064		36	-0.45079446	-1.2158798	0.17857143	0.34508744	1.0	3653	tags=33%, list=25%, signal=45%	
PLASMA LIPOPROTEIN CLEARANCE%REACTOME%R-HSA-8964043.1	PLASMA LIPOPROTEIN CLEARANCE%REACTOME%R-HSA-8964043.1		26	-0.4358725	-1.2158611	0.1724138	0.34491646	1.0	1908	tags=27%, list=13%, signal=31%	
NUCLEOSIDE SALVAGE%GOBP%GO:0043174	NUCLEOSIDE SALVAGE%GOBP%GO:0043174		10	-0.5526098	-1.21579	0.30952382	0.3448183	1.0	1273	tags=40%, list=9%, signal=44%	
RIBOSOMAL SMALL SUBUNIT ASSEMBLY%GOBP%GO:0000028	RIBOSOMAL SMALL SUBUNIT ASSEMBLY%GOBP%GO:0000028		17	-0.5519569	-1.2156183	0.16666667	0.34492496	1.0	2934	tags=35%, list=20%, signal=44%	
DEFECTIVE TPR MAY CONFER SUSCEPTIBILITY TOWARDS THYROID PAPILLARY CARCINOMA (TPC)%REACTOME DATABASE ID RELEASE 73%5619107	DEFECTIVE TPR MAY CONFER SUSCEPTIBILITY TOWARDS THYROID PAPILLARY CARCINOMA (TPC)%REACTOME DATABASE ID RELEASE 73%5619107		26	-0.50192356	-1.2148954	0.21428572	0.34581813	1.0	4297	tags=46%, list=30%, signal=66%	
EXONUCLEOLYTIC NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS INVOLVED IN DEADENYLATION-DEPENDENT DECAY%GOBP%GO:0043928	EXONUCLEOLYTIC NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS INVOLVED IN DEADENYLATION-DEPENDENT DECAY%GOBP%GO:0043928		32	-0.44007164	-1.2146631	0.22857143	0.34598756	1.0	4505	tags=47%, list=31%, signal=68%	
MONOCYTE CHEMOTAXIS%GOBP%GO:0002548	MONOCYTE CHEMOTAXIS%GOBP%GO:0002548		31	-0.46726266	-1.2146515	0.24	0.34581608	1.0	1439	tags=35%, list=10%, signal=39%	
NUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009123	NUCLEOSIDE MONOPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009123		166	-0.3502233	-1.2144017	0.0	0.34599498	1.0	3687	tags=46%, list=26%, signal=61%	
CELLULAR MODIFIED AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0042398	CELLULAR MODIFIED AMINO ACID BIOSYNTHETIC PROCESS%GOBP%GO:0042398		34	-0.44947073	-1.2143272	0.21212122	0.34592462	1.0	4682	tags=50%, list=32%, signal=74%	
ESTABLISHMENT OF CHROMOSOME LOCALIZATION%GOBP%GO:0051303	ESTABLISHMENT OF CHROMOSOME LOCALIZATION%GOBP%GO:0051303		51	-0.42327592	-1.2140778	0.22222222	0.34601945	1.0	3234	tags=45%, list=22%, signal=58%	
PURINERGIC SIGNALING%WIKIPATHWAYS_20200810%WP4900%HOMO SAPIENS	PURINERGIC SIGNALING%WIKIPATHWAYS_20200810%WP4900%HOMO SAPIENS		23	-0.4707189	-1.2121783	0.1724138	0.348855	1.0	2198	tags=39%, list=15%, signal=46%	
POSITIVE REGULATION OF ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0046638	POSITIVE REGULATION OF ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0046638		28	-0.4426372	-1.2117285	0.20689656	0.34944382	1.0	673	tags=29%, list=5%, signal=30%	
PI3K/AKT/MTOR - VITD3 SIGNALLING%WIKIPATHWAYS_20200810%WP4141%HOMO SAPIENS	PI3K/AKT/MTOR - VITD3 SIGNALLING%WIKIPATHWAYS_20200810%WP4141%HOMO SAPIENS		21	-0.4809854	-1.2114427	0.21875	0.34966475	1.0	1342	tags=29%, list=9%, signal=31%	
DICARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0043649	DICARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0043649		13	-0.5218744	-1.2107401	0.19512194	0.3505454	1.0	4556	tags=46%, list=32%, signal=67%	
CHROMATIN SILENCING AT RDNA%GOBP%GO:0000183	CHROMATIN SILENCING AT RDNA%GOBP%GO:0000183		17	-0.5194843	-1.2104715	0.15384616	0.35069367	1.0	5968	tags=76%, list=41%, signal=130%	
BIOCARTA_ATM_PATHWAY%MSIGDB_C2%BIOCARTA_ATM_PATHWAY	BIOCARTA_ATM_PATHWAY%MSIGDB_C2%BIOCARTA_ATM_PATHWAY		20	-0.44584104	-1.210326	0.34210527	0.3507214	1.0	1148	tags=30%, list=8%, signal=33%	
REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904356	REGULATION OF TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GOBP%GO:1904356		54	-0.37269858	-1.210304	0.08695652	0.35055757	1.0	3205	tags=26%, list=22%, signal=33%	
NUCLEIC ACID TRANSPORT%GOBP%GO:0050657	NUCLEIC ACID TRANSPORT%GOBP%GO:0050657		122	-0.35157585	-1.2098348	0.14285715	0.35125074	1.0	3715	tags=34%, list=26%, signal=46%	
MRNA 3'-END PROCESSING%GOBP%GO:0031124	MRNA 3'-END PROCESSING%GOBP%GO:0031124		66	-0.381754	-1.2094378	0.05263158	0.3516686	1.0	4211	tags=38%, list=29%, signal=53%	
CITRATE METABOLIC PROCESS%GOBP%GO:0006101	CITRATE METABOLIC PROCESS%GOBP%GO:0006101		29	-0.4373375	-1.209426	0.22222222	0.3515048	1.0	3587	tags=48%, list=25%, signal=64%	
CYTOPLASMIC MRNA PROCESSING BODY ASSEMBLY%GOBP%GO:0033962	CYTOPLASMIC MRNA PROCESSING BODY ASSEMBLY%GOBP%GO:0033962		12	-0.5366107	-1.2090904	0.25714287	0.3518237	1.0	3525	tags=42%, list=24%, signal=55%	
HOMOLOGOUS RECOMBINATION%WIKIPATHWAYS_20200810%WP186%HOMO SAPIENS	HOMOLOGOUS RECOMBINATION%WIKIPATHWAYS_20200810%WP186%HOMO SAPIENS		13	-0.5423609	-1.208902	0.25	0.35195094	1.0	1622	tags=23%, list=11%, signal=26%	
POSITIVE REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0034123	POSITIVE REGULATION OF TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0034123		23	-0.47537	-1.2088006	0.22580644	0.35191414	1.0	828	tags=30%, list=6%, signal=32%	
REGULATION OF MITOPHAGY%GOBP%GO:1901524	REGULATION OF MITOPHAGY%GOBP%GO:1901524		11	-0.56222904	-1.2082516	0.27027026	0.3526413	1.0	402	tags=9%, list=3%, signal=9%	
FC RECEPTOR MEDIATED STIMULATORY SIGNALING PATHWAY%GOBP%GO:0002431	FC RECEPTOR MEDIATED STIMULATORY SIGNALING PATHWAY%GOBP%GO:0002431		71	-0.3582005	-1.2081784	0.15789473	0.3525318	1.0	2508	tags=30%, list=17%, signal=36%	
POSITIVE REGULATION OF ANION TRANSPORT%GOBP%GO:1903793	POSITIVE REGULATION OF ANION TRANSPORT%GOBP%GO:1903793		22	-0.46779054	-1.2073272	0.29032257	0.3538285	1.0	2575	tags=45%, list=18%, signal=55%	
SIGNALING BY NOTCH%REACTOME%R-HSA-157118.5	SIGNALING BY NOTCH%REACTOME%R-HSA-157118.5		184	-0.30202958	-1.2068064	0.0	0.35451028	1.0	2957	tags=30%, list=20%, signal=38%	
REGULATION OF SPINDLE CHECKPOINT%GOBP%GO:0090231	REGULATION OF SPINDLE CHECKPOINT%GOBP%GO:0090231		13	-0.49300325	-1.2052577	0.21621622	0.35684812	1.0	1995	tags=38%, list=14%, signal=45%	
PYRUVATE METABOLISM AND CITRIC ACID (TCA) CYCLE%REACTOME%R-HSA-71406.1	PYRUVATE METABOLISM AND CITRIC ACID (TCA) CYCLE%REACTOME%R-HSA-71406.1		49	-0.39796633	-1.2051716	0.16	0.35681772	1.0	3926	tags=41%, list=27%, signal=56%	
NEGATIVE REGULATION BY HOST OF VIRAL TRANSCRIPTION%GOBP%GO:0043922	NEGATIVE REGULATION BY HOST OF VIRAL TRANSCRIPTION%GOBP%GO:0043922		12	-0.55943614	-1.2051533	0.24390244	0.35663337	1.0	409	tags=17%, list=3%, signal=17%	
REGULATION OF PROTEIN DEUBIQUITINATION%GOBP%GO:0090085	REGULATION OF PROTEIN DEUBIQUITINATION%GOBP%GO:0090085		12	-0.58099306	-1.2036372	0.20454545	0.3591955	1.0	3807	tags=50%, list=26%, signal=68%	
NON-GENOMIC ACTIONS OF 1,25 DIHYDROXYVITAMIN D3%WIKIPATHWAYS_20200810%WP4341%HOMO SAPIENS	NON-GENOMIC ACTIONS OF 1,25 DIHYDROXYVITAMIN D3%WIKIPATHWAYS_20200810%WP4341%HOMO SAPIENS		61	-0.39021724	-1.2035825	0.13043478	0.359047	1.0	1078	tags=20%, list=7%, signal=21%	
METHIONINE METABOLIC PROCESS%GOBP%GO:0006555	METHIONINE METABOLIC PROCESS%GOBP%GO:0006555		16	-0.525472	-1.2024225	0.18181819	0.3606636	1.0	3727	tags=44%, list=26%, signal=59%	
LINOLEIC ACID METABOLIC PROCESS%GOBP%GO:0043651	LINOLEIC ACID METABOLIC PROCESS%GOBP%GO:0043651		16	-0.45866716	-1.2021824	0.25	0.3607942	1.0	2917	tags=44%, list=20%, signal=55%	
AXONEME ASSEMBLY%GOBP%GO:0035082	AXONEME ASSEMBLY%GOBP%GO:0035082		37	-0.41563427	-1.2008908	0.125	0.36271852	1.0	5069	tags=43%, list=35%, signal=66%	
IL-1 SIGNALING PATHWAY%WIKIPATHWAYS_20200810%WP195%HOMO SAPIENS	IL-1 SIGNALING PATHWAY%WIKIPATHWAYS_20200810%WP195%HOMO SAPIENS		54	-0.4047651	-1.2008293	0.16	0.3625854	1.0	1078	tags=17%, list=7%, signal=18%	
REGULATION OF PROTEIN POLYUBIQUITINATION%GOBP%GO:1902914	REGULATION OF PROTEIN POLYUBIQUITINATION%GOBP%GO:1902914		18	-0.48690736	-1.200758	0.18181819	0.3624439	1.0	1297	tags=22%, list=9%, signal=24%	
MACROPHAGE DIFFERENTIATION%GOBP%GO:0030225	MACROPHAGE DIFFERENTIATION%GOBP%GO:0030225		14	-0.5097594	-1.2004884	0.26190478	0.36259192	1.0	768	tags=43%, list=5%, signal=45%	
GASTRIC CANCER NETWORK 2%WIKIPATHWAYS_20200810%WP2363%HOMO SAPIENS	GASTRIC CANCER NETWORK 2%WIKIPATHWAYS_20200810%WP2363%HOMO SAPIENS		31	-0.428782	-1.2004845	0.1875	0.3623876	1.0	1612	tags=23%, list=11%, signal=25%	
PID_CD40_PATHWAY%MSIGDB_C2%PID_CD40_PATHWAY	PID_CD40_PATHWAY%MSIGDB_C2%PID_CD40_PATHWAY		27	-0.4413415	-1.2003635	0.2	0.36239055	1.0	1078	tags=26%, list=7%, signal=28%	
TRANSPORT OF MATURE MRNAS DERIVED FROM INTRONLESS TRANSCRIPTS%REACTOME%R-HSA-159234.2	TRANSPORT OF MATURE MRNAS DERIVED FROM INTRONLESS TRANSCRIPTS%REACTOME%R-HSA-159234.2		37	-0.45314482	-1.2003154	0.18181819	0.36224958	1.0	4297	tags=41%, list=30%, signal=58%	
DNA-TEMPLATED TRANSCRIPTION, TERMINATION%GOBP%GO:0006353	DNA-TEMPLATED TRANSCRIPTION, TERMINATION%GOBP%GO:0006353		68	-0.36259267	-1.2000322	0.0	0.36249608	1.0	3010	tags=35%, list=21%, signal=44%	
VIRAL LATENCY%GOBP%GO:0019042	VIRAL LATENCY%GOBP%GO:0019042		11	-0.61581236	-1.1999806	0.25	0.36233655	1.0	3321	tags=55%, list=23%, signal=71%	
REGULATION OF JAK-STAT CASCADE%GOBP%GO:0046425	REGULATION OF JAK-STAT CASCADE%GOBP%GO:0046425		67	-0.37074026	-1.1996603	0.0952381	0.36269924	1.0	998	tags=22%, list=7%, signal=24%	
DISEASES OF PROGRAMMED CELL DEATH%REACTOME%R-HSA-9645723.2	DISEASES OF PROGRAMMED CELL DEATH%REACTOME%R-HSA-9645723.2		22	-0.4511395	-1.1992826	0.14634146	0.3632043	1.0	1298	tags=32%, list=9%, signal=35%	
TRICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0072350	TRICARBOXYLIC ACID METABOLIC PROCESS%GOBP%GO:0072350		33	-0.44125083	-1.1991267	0.14285715	0.36320746	1.0	3587	tags=45%, list=25%, signal=60%	
PENTOSE PHOSPHATE PATHWAY%REACTOME DATABASE ID RELEASE 73%71336	PENTOSE PHOSPHATE PATHWAY%REACTOME DATABASE ID RELEASE 73%71336		13	-0.544147	-1.1983879	0.20512821	0.36422345	1.0	5229	tags=62%, list=36%, signal=96%	
